"province_code","province_code_2018","province_name_eng","province_name_dari","province_name_pashto","district_code","provincial_capital","district_number","district_name_eng","district_or_subdivision_name_eng","district_name_dari","pc_code","pc_location","pc_location_dari","ps_count","ps_male","ps_fem","ps_kuchi","est_voters","access_notes"
"15","18","Takhar","تخار","تخار","1503","NO","03","BAHARAK","BAHARAK","بهارک","1503040","Chaila Primary School","مکتب ابتداییه چایله ",6,3,3,0,2500,""
"15","18","Takhar","تخار","تخار","1503","NO","03","BAHARAK","BAHARAK","بهارک","1503041","Hazrat Omar Beginning High School","لیسه ابتدای حضر ت عمر",6,4,2,0,2500,""
"15","18","Takhar","تخار","تخار","1503","NO","03","BAHARAK","BAHARAK","بهارک","1503042","Ghulam Sarwar Shaheed Primary School","مکتب ابتدای غلام سر ورشهید",5,3,2,0,2000,""
"15","18","Takhar","تخار","تخار","1503","NO","03","BAHARAK","BAHARAK","بهارک","1503043","Haji Pahlawan School","مکتب حاجی پهلوان ",4,2,2,0,1800,""
"15","18","Takhar","تخار","تخار","1503","NO","03","BAHARAK","BAHARAK","بهارک","1503044","Ah-haq Abdul Qayoom School","مکتب الحا ج عبد القیوم ",6,3,3,0,2000,""
"15","18","Takhar","تخار","تخار","1503","NO","03","BAHARAK","BAHARAK","بهارک","1503045","Shorqaduq Primary School","مکتب شور قدوق ",2,1,1,0,700,""
"15","18","Takhar","تخار","تخار","1503","NO","03","BAHARAK","BAHARAK","بهارک","1503188","Quzel Sai School (New)","مکتب قزل سای ( جديد)",2,1,1,0,728,""
"15","18","Takhar","تخار","تخار","1503","NO","03","BAHARAK","BAHARAK","بهارک","1503189","Raketi General Mosque, change to General Mosque of Haji Ghafar (new)","
 مسجد جامع حاجي غفار ( جديد )",3,2,1,0,1500,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504046","Khawja Ghar Female High School","لیسه نسوان خواجه غا ر ",4,2,2,0,3500,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504047","Male High School","لیسه ذکور",5,3,2,0,4300,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504048","Jokdu Promary School","مکتب ابتداییه جوکدو",3,2,1,0,1900,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504049","Lakalkan Primary School","مکتب ابتداییه لکلکان ",2,1,1,0,1200,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504050","Aqila Mamaee High School","لیسه عا قله  مامه یی ",4,2,2,0,1900,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504051","Qoruq Primary School","مکتب ابتداییه قروق ",5,3,2,0,4160,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504053","Ghulam Sakhi Shaheed High School","لیسه غلام سخی",3,2,1,0,2000,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504054","Jalomkhor Primary School","مکتب ابتدای جلو م خو ر",2,1,1,0,1200,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504055","Hamwar Sai School","مکتب ابتدای هموارسای",4,2,2,0,1900,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504056","Chabaq School","مسجد چبق",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504058","Saf Qarooq School","مکتب صاف قروق ",2,0,0,2,1200,""
"15","18","Takhar","تخار","تخار","1504","NO","04","KHWAJA GHAR","KHWAJA GHAR","خواجه غار","1504190","Hasamuddin Shaheed High School (new)","لیسه حسام الدین شهید ( جديد )",4,3,1,0,2500,""
"15","18","Takhar","تخار","تخار","1505","NO","05","BANGI","BANGI","بنگی","1505059","Dahan Bangi School","مکتب دها نه بنگی",6,3,3,0,4000,""
"15","18","Takhar","تخار","تخار","1505","NO","05","BANGI","BANGI","بنگی","1505060","Ezatullah Shaheed School","مکتب عزت الله شهید ",5,3,2,0,3500,""
"15","18","Takhar","تخار","تخار","1505","NO","05","BANGI","BANGI","بنگی","1505061","Char Chenar Primary School","مکتب ابتدا ی چا ر چنا ر ",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1505","NO","05","BANGI","BANGI","بنگی","1505062","Etihad High School","لیسه اتحاد",7,4,3,0,4100,""
"15","18","Takhar","تخار","تخار","1505","NO","05","BANGI","BANGI","بنگی","1505063","Mansoor Shaheed School","مکتب متوسط منصور شهید ",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506064","Tariq Shaheed High School","لیسه طارق شهید ",7,4,3,0,3500,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506065","Panchiri Primary School","مکتب ابتدایه پنچیري",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506066","Dahna Shira School","مکتب دهنه شیره",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506067","Tarask Primary School","مکتب ابتدایه ترسک",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506068","Koka Belaq School","مکتب کوکه بلا ق ",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506069","Qainar Primary School","مکتب متوسطه قينر",5,3,2,0,2500,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506070","Bad Guzar Primary School","مکتب ابتدای  با د گذر",4,3,1,0,3000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506071","Qushlaq-e Sai General Mosque","مسجد جامع قشلا ق سای",2,1,1,0,1000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506072","Boerak General Mosque","مسجد جامع بویرک",2,1,1,0,1000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506073","Markaz-e Nawabad Mosque","مسجد مر کز نو ا با د",3,2,1,0,1300,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506074","Dara Kalan Primary School","مکتب ابتدای دره کلا ن ",3,2,1,0,2000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506075","Fakhrak Kochi Markaz Mosque","مسجد فخرک کوچی مرکز",3,1,1,1,2000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506191","Sia Dara Mosque (new)","مسجد سياه دره (جديد)",2,1,1,0,1000,""
"15","18","Takhar","تخار","تخار","1506","NO","06","ESHKAMESH","ESHKAMESH","اشکمش","1506192","Aabraw Primary School (new)","مکتب ابتداییه آبرو ( جديد )",2,1,1,0,1028,""
"15","18","Takhar","تخار","تخار","1507","NO","07","CHAAL","CHAAL","چال","1507076","Mandara Primary School","مکتب ابتداییه ماندره ",4,2,2,0,3200,""
"15","18","Takhar","تخار","تخار","1507","NO","07","CHAAL","CHAAL","چال","1507077","Khanaqa Secondary School","مکتب متوسطه خانقا ",6,4,2,0,4000,""
"15","18","Takhar","تخار","تخار","1507","NO","07","CHAAL","CHAAL","چال","1507078","Sang Lashem Mosque","مسجد سنگ لشم ",4,2,2,0,1620,""
"15","18","Takhar","تخار","تخار","1507","NO","07","CHAAL","CHAAL","چال","1507079","Samadat Secondary School","مکتب متوسطه سمنداب ",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1507","NO","07","CHAAL","CHAAL","چال","1507080","Khawja Bena Mosque","مسجد خواجه بنا ",2,1,1,0,908,""
"15","18","Takhar","تخار","تخار","1507","NO","07","CHAAL","CHAAL","چال","1507193","Sayad General Mosque (new)","مسجد جامع صیاد ( جديد ) ",2,1,1,0,800,""
"15","18","Takhar","تخار","تخار","1508","NO","08","NAMAK  AAB","NAMAK  AAB","نمک آب","1508081","Bagh-e Qazi Primary School","مکتب ابتدایه باغ قاضی",4,2,2,0,1600,""
"15","18","Takhar","تخار","تخار","1508","NO","08","NAMAK  AAB","NAMAK  AAB","نمک آب","1508082","Sadbaragan Mosque","مسجد صد برگان ",3,2,1,0,1000,""
"15","18","Takhar","تخار","تخار","1508","NO","08","NAMAK  AAB","NAMAK  AAB","نمک آب","1508083","Baikh Kotal","بیخ کوتل ",5,3,2,0,2000,""
"15","18","Takhar","تخار","تخار","1508","NO","08","NAMAK  AAB","NAMAK  AAB","نمک آب","1508194","Nakhjeer Dara School (new)","مكتب نخجيردره (جدید)",2,1,1,0,824,""
"15","18","Takhar","تخار","تخار","1509","NO","09","FARKHAR","FARKHAR","فرخار","1509084","Khasdara School","چمن خسده",4,2,2,0,2314,""
"15","18","Takhar","تخار","تخار","1509","NO","09","FARKHAR","FARKHAR","فرخار","1509085","Qanat Shaheed High School","لیسه قانعت شهید ",4,3,1,0,2322,""
"15","18","Takhar","تخار","تخار","1509","NO","09","FARKHAR","FARKHAR","فرخار","1509086","Samimi Shaheed High School","لیسه صمیمی ",7,4,3,0,6500,""
"15","18","Takhar","تخار","تخار","1509","NO","09","FARKHAR","FARKHAR","فرخار","1509087","Lazhda School","ليسه لژده ",3,2,1,0,2400,""
"15","18","Takhar","تخار","تخار","1509","NO","09","FARKHAR","FARKHAR","فرخار","1509088","Mashtan School","مکتب مشتان ",3,2,1,0,2100,""
"15","18","Takhar","تخار","تخار","1509","NO","09","FARKHAR","FARKHAR","فرخار","1509089","Sar-e Tal Khanaqa School","مکتب خانقا سرتل ",3,2,1,0,2100,""
"15","18","Takhar","تخار","تخار","1509","NO","09","FARKHAR","FARKHAR","فرخار","1509090","Kurani School","مکتب کورانی",2,1,1,0,1200,""
"15","18","Takhar","تخار","تخار","1509","NO","09","FARKHAR","FARKHAR","فرخار","1509091","Nahraab Madrasa","مدرسه نهر اب ",3,2,1,0,1800,""
"15","18","Takhar","تخار","تخار","1509","NO","09","FARKHAR","FARKHAR","فرخار","1509092","Gujrat School","مکتب گجرات ",2,0,0,2,1200,""
"15","18","Takhar","تخار","تخار","1509","NO","09","FARKHAR","FARKHAR","فرخار","1509093","Mashtan Bridge","پل مشتان ",2,0,0,2,1200,""
"15","18","Takhar","تخار","تخار","1510","NO","10","KALAFGAN","KALAFGAN","کلفگان","1510094","Nawan School","مکتب ناوان",4,2,2,0,2348,""
"15","18","Takhar","تخار","تخار","1510","NO","10","KALAFGAN","KALAFGAN","کلفگان","1510095","Chartoot Primary School","مکتب ابتدایه چارتوت ",4,3,1,0,2300,""
"15","18","Takhar","تخار","تخار","1510","NO","10","KALAFGAN","KALAFGAN","کلفگان","1510096","Abul Hassan Kherqani High School","لیسه ابوالحسن خرقاني",4,3,1,0,2000,""
"15","18","Takhar","تخار","تخار","1510","NO","10","KALAFGAN","KALAFGAN","کلفگان","1510097","Kalafgan Female High School","لیسه نسوان کلفگان ",4,3,1,0,2000,""
"15","18","Takhar","تخار","تخار","1510","NO","10","KALAFGAN","KALAFGAN","کلفگان","1510098","Aqblaq Secondary School","مکتب متوسطه آق بلاق",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1510","NO","10","KALAFGAN","KALAFGAN","کلفگان","1510099","Gazestan Primary School","مکتب ابتداییه گزستان ",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1510","NO","10","KALAFGAN","KALAFGAN","کلفگان","1510100","Zardalo Dara Secondary School","مکتب متوسطه زردالو دره ",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1510","NO","10","KALAFGAN","KALAFGAN","کلفگان","1510195","Qoruq Sai Primary School (new)","مکتب ابتداییه قرق ساي ( جديد)",2,1,1,0,1000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511101","Hazart Omar Farooq High School","لیسه حضرت عمرفاروق ",6,4,2,0,4500,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511102","Shahre Kohna Primary School","مکتب ابتدایه شهر کهنه ",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511103","Rustaq Primary School","مکتب ابتدایه رستاق",6,4,2,0,3500,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511104","Rustaq Female High School","لیسه نسوان رستاق ",6,4,2,0,4000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511105","Tolaki Primary School","مکتب ابتدایه تولکی ",5,3,2,0,3500,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511106","Hazrat Ayubi School","مکتب حضرت ایوبی ",5,3,2,0,3000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511107","Langar Sadaat Mosque","مسجد لنگر سادات ",2,1,1,0,1000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511108","Sayadabad Mosque","مسجد سید اباد",4,2,2,0,2200,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511109","Kywan Primary School","مکتب ابتدایه کیوان",4,3,1,0,2000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511110","Shira Tala Primary School","مکتب ابتدایه شیره تله",4,2,2,0,1800,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511111","Yamchi Primary School","مکتب ابتدایه یامچی",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511112","Sar-e Rustaq High School","لیسه سر رستاق",6,3,3,0,3500,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511113","Mawlana Jalaluddin School (Aab Asyaba)","مکتب مولانا جلال الدین",4,2,2,0,2400,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511114","Hazar Smoch Primary Schoolo","مکتب متوسطه هرازسموج ",5,3,2,0,3700,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511115","Sarghar Primary School","مکتب ابتدایه سرغار",3,2,1,0,2000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511116","Qoduq Jawazkhaan Mosque","مسجد قدق جواز خانه",4,3,1,0,3000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511117","Qarya Chenar Mosque","مسجد قریه چنار",2,1,1,0,1220,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511118","Qarya Naristan Mosque","مسچد قریه نارستان ",2,1,1,0,1000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511119","Dasht-e Mirzaee Mosque","مسجد دشت مرزایی",3,2,1,0,1800,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511120","Gunda Primary School","مکتب ابتدایه گنده",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511121","Gorgan Secondary School","مکتب متوسطه گرگان",4,2,2,0,2100,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511122","Kishan Primary School","مکتب ابتداییه کیشان",2,1,1,0,1000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511123","Qoduq Mosque","مسجد قدق ",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511124","Lala Maidan Primary School","مکتب ابتداییه لاله میدان",4,2,2,0,2400,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511125","Hazrat Belal Primary School","مکتب ابتداییه حضرت بلال",3,2,1,0,1500,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511126","Shingar Aab Mosque","مسجد شینگر آب ",2,1,1,0,1100,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511127","Mawlavi Abdul Qudus Primary School","مکتب بتداییه مولوی عبدالقدوس ",4,2,2,0,2000,""
"15","18","Takhar","تخار","تخار","1511","NO","11","RUSTAQ","RUSTAQ","رستاق","1511128","Dashtak Primary School","مکتب ابتداییه دشتک",4,2,2,0,2000,""
