"electorate","province_code","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","incumbent","candidate_gender","prelim_winner","final_winner"
"General","22","4430005","59","Gull Ahmad Rezaye","گل احمد رضائی","No","Male","No","No"
"General","22","5794917","60","Alhaj Abdul Karim Arshad","الحاج عبدالکریم ارشد","No","Male","No","No"
"General","22","6804225","61","Abdullah Chupan","عبدالله چوپان","No","Male","No","No"
"General","22","5794914","62","Muhammad Sama","محمد سمیع","No","Male","No","No"
"General","22","10125494","63","Sayed Ahmad Khan Gailani","سید احمد خان گیلانی","No","Male","No","No"
"General","22","101064293","64","Muhammad Zahir Muradi","محمد ظاهر مرادی","No","Male","No","No"
"General","22","8758999","65","Sayed Abdullah Habibi","سید عبداله حبیبی","No","Male","No","No"
"General","22","5794904","66","Eng. Muhammad Ayub Ghafari","انجنیر محمد ایوب غفاری","No","Male","No","No"
"General","22","11582505","68","Saltanat Kohi","سلطنت کوهی","Yes","Female","No","No"
"General","22","1964130","69","Abdul Rasol Shikeb","عبدالرسول شکیب","No","Male","No","No"
"General","22","8761362","70","Eng. Abdul Rahman Afghan","انجنیر عبدالرحمن افغان","No","Male","No","No"
"General","22","409175","71","Sayed Abdul Salam Nahzat","سید عبدالسلام نزهت","No","Male","No","No"
"General","22","5794911","72","Hajji Abdul Hakim Shirzad","حاجی عبدالحکیم شیرزاد","No","Male","No","No"
"General","22","5794918","73","Yama Kamal Sanmis","یما کمال سنمس","No","Male","No","No"
"General","22","101084006","74","Ghulam Sakhi Sulayman","غلام سخی سلیمانی","No","Male","No","No"
"General","22","8056211","75","Hajji Shah Mahmud Khaliqi","حاجی شاه محمود خالقی","No","Male","No","No"
"General","22","7368761","76","Muhammad Tariq","محمد طارق","No","Male","No","No"
"General","22","5794903","77","Fauzia Raoufi","فوزیه روفی","Yes","Female","Yes","Yes"
"General","22","6714475","78","Jalal-u-din Jalal","جلال الدین جلال","No","Male","No","No"
"General","22","6799155","79","Alhaj Maulawi Asadullah Jamali","الحاج مولوی اسد الله جمالی","No","Male","No","No"
"General","22","2141204","80","Alhaj Muhammad Arif Mubashir","الحاج محمد عارف مبشر","No","Male","No","No"
"General","22","337093","81","Alhaj Qazi Sharab ‐u‐ din Bidaki","الحاج قاضی شراب الدین بیدکی","No","Male","No","No"
"General","22","1909584","82","Kamila Sadat","کامله سادات","No","Female","No","No"
"General","22","13713002","83","Muhammad Ishaq Pilot","محمد اسحق پیلوت","No","Male","No","No"
"General","22","7902051","84","Fahima Nairo","فهیمه نیرو","No","Female","No","No"
"General","22","5794901","85","Maulana Abdul Qadir Amami","مولانا عبدالقادر امامی","No","Male","No","No"
"General","22","291829","86","Ghaibullah Dastyar","غیب الله دستیار","No","Male","No","No"
"General","22","7325007","87","Dagarwal Abdullah","دگروال عبدالله","No","Male","No","No"
"General","22","8752929","88","Sayed Nadir Sadat","سید نادر سادات","No","Male","No","No"
"General","22","5794924","89","Najebullah Salimi","نجیب الله سلیمی","No","Male","No","No"
"General","22","5794910","90","Khal Nazar","خال نظر","No","Male","No","No"
"General","22","7350014","91","Maulawi  Hedayatullah Hedayat","مولوی هدایت الله هدایت","No","Male","No","No"
"General","22","7352125","92","Enayatullah Beg","عنایت الله بیگ","No","Male","No","No"
"General","22","1824178","93","Hajji Qudratullah","حاجی قدرت الله","No","Male","No","No"
"General","23","8949301","1","Sayed Muhammad Nadir Hatami","سید محمد نادر حاتمی","No","Male","No","No"
"General","23","5224115","2","Hajji Muhammad Anwar Yawari","حاجی محمد انور یاوری","No","Male","Yes","No"
"General","23","8949305","3","Abdul Wasi Sulat Mahzun","عبدالواسع صولت محزون","No","Male","No","No"
"General","23","1931259","4","Alhaj Qari Duwlat Muhammad Usmani","الحاج قاری دولت محمد  عثمانی","No","Male","No","No"
"General","23","1902369","5","Muhammad Naiem Qala‐e‐Nawi","محمد نعیم قلعه نوی","No","Male","No","No"
"General","23","6964160","6","Dr. Abdul Baqi Zhubal","داکتر عبدالباقی ژوبل","No","Male","No","No"
"General","23","210404","7","Ahmad Shah Burhani","احمد شاه برهانی","No","Male","No","No"
"General","23","10340752","8","Alhaj Maulawi Muhammad Asif Ghareeb Yar","الحاج مولوی محمد آصف غريب يار","No","Male","No","No"
"General","23","206822","9","Mualim Abdul Ahad","معلم عبدالاحد","No","Male","No","No"
"General","23","6197728","10","Abdullah Azizi","عبدالله عزیزی","No","Male","No","No"
"General","23","1921569","11","Dr. Muazam Seddiqi","داکتر معظم   صدیقی","No","Male","No","No"
"General","23","11567554","12","Abdul Latif Jan","عبدالطیف جان","No","Male","No","No"
"General","23","773273","13","Safia Aymaq","صفیه ایماق","No","Female","Yes","Yes"
"General","23","6958001","14","Hajji Abdul Aziz Achikzai","حاجی عبدالعزیز  اڅکزی","No","Male","No","No"
"General","23","772781","15","Hajji Ghulam Sarwar Faiez","حاجی غلام سرو ر  فایز","No","Male","Yes","Yes"
"General","23","13303755","16","Khateeb Maulawi Muhammad Ibrahim","خطیب مولوی محمد ابراهیم","No","Male","No","No"
"General","23","6197931","17","Muhammad Naiem Mualim Zada","محمد نعیم   معلم زاده","No","Male","No","No"
"General","23","210405","18","Habibullah Milatyar","حبیب الله ملتیار","No","Male","No","No"
"General","23","6196639","19","Zemaray Mushkwani","زمری   مشکوانی","No","Male","No","No"
"General","23","7907498","20","Amir Muhammad","امیر محمد","No","Male","No","No"
"General","23","206932","21","Hajji Muhammad Rangeen Mushkwani","حاجی محمد رنگین مشکوانی","No","Male","No","No"
"General","23","4138006","22","Mullah Malang","ملا ملنگ","Yes","Male","No","No"
"General","23","210401","23","Hajji Mualim Ghulam Sakhi","حاجی معلم غلام سخی","No","Male","No","No"
"General","23","11502663","24","Sayed Muhammad Musa Janab Sahib","سید محمد موسی جناب صاحب","No","Male","Yes","Yes"
"General","23","6199420","25","Alhaj Qazi Abdul Rahim","الحاج قاضی عبدالرحیم","No","Male","No","Yes"
"General","23","8949304","26","wakil azeta rafat","وکیل آزیتا  رفعت","Yes","Female","No","No"
"General","23","6194119","27","Malalay Jahesh","ملالی جهیش","No","Female","No","No"
"General","23","200072","28","Hajji Muhammad Aziz Omarzai","حاجی محمد عزیز عمرزی","No","Male","No","No"
"General","23","8949310","29","Hajji Lala Jan","حاجی لالا جان","No","Male","No","No"
"General","23","8032783","30","Dost Muhammad Azizyar","دوست محمد عزیزیار","No","Male","No","No"
"General","23","8949306","31","Hajji Raies Muhammad Omar","الحاجی رئیس محمد عمر","No","Male","No","No"
"General","23","760686","32","Hajji Muhtarama  Habibi","حاجی محترمه حبیبی","No","Female","No","No"
"General","23","6199147","33","Muhammad Yaqub Shams","محمد یعقوب  شمس","Yes","Male","No","No"
"General","23","101335703","34","Hajji Maulawi Abdul Rahim Taukuli","حاجی مولوی عبدالرحیم توکلی","No","Male","No","No"
"General","23","6201026","35","Sayed Abdul Karim Nasrat","سید عبدالکریم  نصرت","No","Male","No","No"
"General","23","1307463","36","Dr. Zabihullah Hakemi","داکتر ذبیح الله   حکیمی","No","Male","No","No"
"General","23","8949309","37","Muhammad Zahir Shah Asmat","محمد ظاهرشاه عصمت","No","Male","No","No"
"General","23","5224104","38","Arbab Esa Khan Zamanzai","ارباب عیسی خان زمانزئی","No","Male","No","No"
"General","23","13328155","39","Habibullah Qadisi","حبیب الله   قادسی","No","Male","No","No"
"General","23","8949308","40","Zia-u-din Khan","ضیاالدین خان","No","Male","No","No"
"General","24","3581312","1","Multan Khan Noorzai","ملتان خان نورزی","No","Male","No","No"
"General","24","7960679","2","Basira Habib Noorzai","بصیره حبیب نورزی","No","Female","No","No"
"General","24","6607211","3","Hajji Abdul Salam Alokozai","حاجی عبدالسلام الکوزی","No","Male","No","No"
"General","24","101875243","4","Hajji Habibullah Alhabib","حاجی حبیب الله الحبیب","No","Male","No","No"
"General","24","3581311","5","Alhaj Rahima Jami","الحاج رحیمه   جامی","Yes","Female","Yes","No"
"General","24","3581314","6","Alhaj Ghulam Qadir Akbar","الحاج غلام قادر  اکبر","No","Male","Yes","No"
"General","24","3581323","7","Alhaj Eng. Monawar Shah Bahaduri","الحاج انجینر منورشاه بهادری","No","Male","No","Yes"
"General","24","5592310","8","Alhaj Sayed Osman Kulali","الحاج سید عثمان کلالی","No","Male","No","No"
"General","24","7280633","9","Muhammad Yaqub Stanikzai","محمد یعقوب  ستانکزی","No","Male","No","No"
"General","24","3119023","10","Hajji Abdul Latif Haroni","حاجی عبدالطیف هارونی","No","Male","No","No"
"General","24","3565695","11","Abdul Manan","عبدالمنان","No","Male","No","No"
"General","24","3581326","12","Aziza Mahaki","عزیزه محاکی","No","Female","No","No"
"General","24","100157849","13","Hajji Khalil Ahmad Shahed Zada","حاجی خلیل  احمد شهید زاده","No","Male","Yes","Yes"
"General","24","5224426","14","Colonel Aminullah Atrafi","دگروال امین الله اطرافی","No","Male","No","No"
"General","24","3581318","15","Ustad Najla Dehqan Nazhad","استاد نجلا دهقان نژاد","Yes","Female","Yes","Yes"
"General","24","7956370","16","Faiz Ahmad Noorzai","فیض احمد نورزائی","No","Male","No","No"
"General","24","3581310","17","Hajji Muhammad Mushfiq","حاجی محمد   مشفق","No","Male","No","No"
"General","24","6308071","18","Sharifa Shuhab","شریفه شهاب","No","Female","No","No"
"General","24","10658523","19","Colonel Muhammad Israel","دگروال محمد اسرائیل","No","Male","No","No"
"General","24","8120722","20","Hajji Ali Jan Mamnoon","حاجی علی جان ممنون","No","Male","No","No"
"General","24","5591593","21","Hajji Ahmad Dawoud Haidari","حاجی احمد داود   حیدری","No","Male","No","No"
"General","24","10647025","22","Ghulam Haidar Sarwari","غلام حیدر  سروری","No","Male","No","No"
"General","24","3743041","23","Hajji Muhammad Sharif Azim","حاجی محمد شریف عظیم","No","Male","No","No"
"General","24","3581330","24","Hajji Hamid","حاجی حامد","No","Male","No","No"
"General","24","8106355","25","Muhammad Yusuf Wakel Zada","محمد یوسف وکیل زاده","No","Male","No","No"
"General","24","3581305","26","Alhaj Dr. Ghulam Ahmad Danish","الحاج دوکتور غلام احمد   دانش","No","Male","No","No"
"General","24","10635772","27","Atifa Mansori","عاطفه منصوری","No","Female","No","No"
"General","24","10693779","28","Ustad Yusufi","استاد یوسفی","No","Female","No","No"
"General","24","100130013","29","Maulawi Abdul Ghani","مولوی عبدالغنی","No","Male","No","No"
"General","24","7439033","30","Eng. Farooq Samandar","انجنیر فاروق سمندر","No","Male","No","No"
"General","24","101363077","31","Farzana Mansori","فرزانه  منصوری","No","Female","No","No"
"General","24","7439040","32","Noor Ahamd Barzen Khatebi","نور احمد برزین خطیبی","No","Male","No","No"
"General","24","7293377","33","Ghulam Sakhi Afsari","غلام سخی افسری","No","Male","No","No"
"General","24","5245034","34","Dr. Sadat Fatahi","داکتر سعادت فتاحی","Yes","Female","No","No"
"General","24","5233980","35","Aziz Ahmad Pahlawan","عزیز احمد پهلوان","No","Male","No","No"
"General","24","100576109","36","Muhammad Reza Khushak Watan Dost","محمد رضا خوشک وطن دوست","No","Male","Yes","Yes"
"General","24","5221451","37","Sayed Abas Rustami","سید عباس رستمی","No","Male","No","No"
"General","24","7278011","38","Hajji Janan Noorzayee","حاجی جانان نورزائی","No","Male","No","No"
"General","24","5591439","39","Hajji Abdul Rahman Maulawi Zada","حاجی عبدالرحمن مولوی زاده","No","Male","No","No"
"General","24","3581332","40","Muhammad Haroon Fushanji","محمد هارون فوشنجی","No","Male","No","No"
"General","24","3760384","41","Hajji Muhammad Nasim Tukhi","حاجی محمد نسیم  توخی","No","Male","No","No"
"General","24","3569601","42","Hajji Zulamay Ishaqzai","حاجی زلمی اسحاق زی","No","Male","No","No"
"General","24","10718501","43","Ustad Abdul Samad Himati","استاد عبدالصمد  همتی","No","Male","No","No"
"General","24","11790329","44","Ahmad Shah Shahrukhi","احمد شاه شاهرخی","No","Male","No","No"
"General","24","3187393","45","Hajji Maulawi Ghulam Nabi Karimi Baloch","حاجی مولوی غلام نبی کریمی  بلوچ","No","Male","No","No"
"General","24","7931025","46","Hajji Wahedullah Seddiqi","حاجی وحید صدیقی","No","Male","No","No"
"General","24","7439026","47","Hajji Aziz Ahmad Nadim","حاجی عزیز احمد نادم","Yes","Male","Yes","No"
"General","24","5712251","48","Mir Arham","میر ارحم","No","Male","No","No"
"General","24","5710160","49","Dr. Muhammad Nasim Saha","داکتر محمد نسیم سها","No","Male","No","No"
"General","24","101795514","50","Bakhti Aadeli","بختی عادلی","No","Female","No","No"
"General","24","3581302","51","Abdul Ghani Rahmani Wardak","عبدالغنی رحمانی وردک","No","Male","No","No"
"General","24","9070046","52","Maulana Abdul Hamid Noorzai","مولانا عبدالحمید نورزائ","No","Male","No","No"
"General","24","7278158","53","Ghulam Farooq Majroh","غلام فاروق مجروح","No","Male","Yes","Yes"
"General","24","7439067","54","Muhammad Nasir Atayee","محمد ناصر عطائی","No","Male","No","No"
"General","24","8164980","55","Dr. Najeebullah","دوکتور نجیب الله","No","Male","No","No"
"General","24","5595860","56","Hajji Sheren Khan","حاجی شیرین خان","No","Male","No","No"
"General","24","7439025","57","Ahmad Ali Jebraiely","احمد علی جبرئیلی","No","Male","No","No"
"General","24","10745901","58","Tahira Sajadi","طاهره سجادی","No","Female","No","No"
"General","24","3729888","59","Aqa Malang Burani","آقا ملنگ بورانی","No","Male","No","No"
"General","24","5595732","60","Puhanyar Dr. Muhamad Omar Samim","پوهنیار دکتور محمد عمر صمیم","No","Male","No","No"
"General","24","5245202","61","Tahira Omar","طاهره عمر","No","Female","No","No"
"General","24","52455076","62","Nadia Salih","نادیه صالح","No","Female","No","No"
"General","24","10144851","63","Dr. Muhammad Salih Saljoqi","داکتر محمد صالح سلجوقی","Yes","Male","No","Yes"
"General","24","5230240","64","Ustad Mirwais Ayubi","استاد میرویس ایوبی","No","Male","No","No"
"General","24","5245021","65","Masooda Karukhi","مسعوده کرخی","No","Female","Yes","Yes"
"General","24","10642247","66","Muhammad Naiem Ghayur","محمد نعیم غیور","No","Male","No","No"
"General","24","7938049","67","Parween Shamsi","پروین شمسی","No","Female","No","No"
"General","24","8763148","68","Abdul Hadi Jamshedi","عبدالهادی جمشیدی","Yes","Male","No","Yes"
"General","24","3731596","69","Abdul Hakeem Hashimi","عبدالحکیم هاشمی","No","Male","No","No"
"General","24","10681822","70","Ali Ahmad Faizyar","علی احمد فیضیار","No","Male","No","No"
"General","24","10687893","71","Alhaj Eng. Muhammad Nasir Muhtaseb Zada","الحاج انجنیر محمد ناصر محتسب زاده","No","Male","No","No"
"General","24","3169528","72","Baser Khan","بصیر خان","No","Male","No","No"
"General","24","13686742","73","Maulawi Shir Ahmad","مولوی شیر  احمد","No","Male","No","No"
"General","24","3581329","74","Wazir Ahmad Arsali","وزیر احمد ارسلی","No","Male","No","No"
"General","24","13817012","75","Hajji Muhammad Ghaus Ahrari","حاجی محمد غوث احراری","No","Male","No","No"
"General","24","10717576","76","Hajji Mualim Ghulam Rasol Burhani","حاجی معلم غلام رسول برهانی","No","Male","No","No"
"General","24","3581321","77","Nazer Ahmad Reha","نذیر احمد  رها","No","Male","No","No"
"General","24","3730921","78","Muhammad Maroof Fazli","محمد معروف   فضلی","No","Male","Yes","No"
"General","24","101858357","79","Basir Beg Zad","بصیر بیگ زاد","No","Male","No","No"
"General","24","5594875","80","Najeeb Ahmad Jamshidi","نجیب احمد جمشیدی","No","Male","No","No"
"General","24","10687946","81","Alhaj Dr. Basir Ahmad Basir Yar","الحاج دوکتور بصیر احمد بصیریار","No","Male","No","No"
"General","24","10718544","82","Dr. Sayed Maroof Qazi Zada Ansari","داکتر  سیدمعروف قاضی زاده   انصاری","No","Male","No","No"
"General","24","7931494","83","Sayed Muhammad Shafiq","سید محمد شفیق","Yes","Male","No","No"
"General","24","3133145","84","Hajji Abdul Salam Qazi Zada","حاجی عبدالسلام قاضی زاده","Yes","Male","No","No"
"General","24","3581324","85","Hujat ‐ul‐ Islam Ghulam Sakhi Misbah Hirati","حجت الاسلام غلام سخی مصباح هراتی","No","Male","No","No"
"General","24","3581303","86","Nisar Ahmad Nadiri","نثاراحمد  نادری","No","Male","No","No"
"General","24","100159330","87","Muhammad Zahir Sherzoy","محمد ظاهر  شیرزی","No","Male","No","No"
"General","24","10624233","88","Safiullah Mujadidi","صفی الله مجددی","No","Male","No","No"
"General","24","12693507","89","Hajji Kamal-u-din Arab","حاجی کمال الدین عرب","No","Male","No","No"
"General","24","6572741","90","Dr. Abdul Rahim Sardar","دکتر عبدالرحیم سردار","No","Male","No","No"
"General","24","101308756","91","Colonel Hajji Muhammad Qasim Faqiri","دگروال حاجی محمد قاسم فقیری","No","Male","No","No"
"General","24","3142644","92","Hajji Muhammad Arif Gudam Dar","حاجی محمد عارف گدام دار","No","Male","No","No"
"General","24","10753192","93","Alhaj Muhammad Rafiq Shaheer","الحاج محمد رفیق شهیر","No","Male","No","Yes"
"General","24","3581316","94","Ahmad Wahed Taheri","احمد وحید طاهری","Yes","Male","Yes","No"
"General","24","10612567","95","Alhaj Sayed Sarwar Muhsini","الحاج سید سرور محسنی","No","Male","No","No"
"General","24","3581337","96","Fauzia Gilani","فوزیه گیلانی","Yes","Female","No","No"
"General","24","5236132","98","Ghulam Mahbub Talash","غلام محبوب تلاش","No","Male","No","No"
"General","24","10072092","99","Hajji Muhammad Arif Tayeb","حاجی محمد عارف طیب","Yes","Male","No","Yes"
"General","24","10727628","100","Ahmad Farhad Majedi","احمد فرهاد  مجیدی","No","Male","Yes","Yes"
"General","24","101307618","101","Sofi Sediq","صوفی صدیق","No","Male","No","No"
"General","24","7439011","102","Munshi Abdul Shokur","منشی عبدالشکور","No","Male","No","No"
"General","24","6294245","103","Hajji Ghulam Farooq Nazari","حاجی  غلام فاروق نظری","No","Male","Yes","Yes"
"General","24","10606723","104","Hajji Abdullah Baghdashti","حاجی عبدالله باغدشتی","No","Male","No","No"
"General","24","7939880","105","Abdul Baser","عبدالبصیر","No","Male","No","No"
"General","24","3581331","106","Eng. Hameedullah Qaisani","انجینیر حمید الله قیسانی","No","Male","No","No"
"General","24","3581317","107","Shanaz Hemati","شهناز همتی","Yes","Female","Yes","Yes"
"General","24","10659550","108","Alhaj Sayed Abdullah Sherzadi","الحاج سید عبدالله شیرزادی","No","Male","No","No"
"General","24","10631180","109","Hajji Fakhari","حاجی فخاری","No","Male","No","No"
"General","24","5193077","110","Sayed Ibrahim Emad","سید ابراهیم عماد","No","Male","No","No"
"General","24","3581328","111","Dr. Zabihullah Azam","داکتر ذبیح الله   عزام","No","Male","No","No"
"General","24","7439051","112","Alhaj Wakel Zaren Zaren","الحاج وکیل زرین زرین","Yes","Male","No","No"
"General","24","5221489","113","Hajji Mahmud Khan Alizayee","حاجی محمود خان علیزائی","No","Male","No","No"
"General","24","3581333","114","Ahmad Bihzad","احمد بهزاد","Yes","Male","Yes","Yes"
"General","24","5350896","115","Khangull Muhammadi","خانگل محمدی","No","Male","No","No"
"General","24","5221361","116","Hajji Maulawi Gull Ahmad","حاجی مولوی گل احمد","Yes","Male","No","No"
"General","24","10602013","117","Wakel Sayed Muhammad Rafiq Nadem","وکیل سید محمد رفیق نادم","No","Male","No","No"
"General","24","3581335","118","Eng. Mujtaba Sadiqi","انجنیر مجتبی صادقی","No","Male","No","No"
"General","24","9432601","119","Mualim Muhammad Dawoud Qahestani","معلم محمد داود قهستانی","No","Male","No","No"
"General","24","10681699","120","Ghulam Ali Zari Haqjo","غلام علی زارع   حقجو","No","Male","No","No"
"General","24","10641972","121","Muhammad Nasir Ahmad Yan","محمد ناصر احمد یان","No","Male","No","No"
"General","24","11443064","122","Ahmad Shah Noorzayee","احمد شاه نورزائی","No","Male","No","No"
"General","24","3581307","123","Abdullah Zarefi","عبدالله   ظریفی","No","Male","No","No"
"General","24","5224386","124","Habibullah Habib","حبیب الله حبیب","No","Male","No","No"
"General","24","101935892","125","Hafizullah Azizi","حفیظ الله عزیزی","No","Male","No","No"
"General","24","8605402","126","Qazi Nazer Ahmad Hanafi","قاضی نذیر احمد حنفی","Yes","Male","Yes","Yes"
"General","24","11515788","127","Dr. Noorullah Rashid Tahiri","داکترنورالله راشد طاهری","No","Male","No","No"
"General","24","762857","128","Alhaj Abdul Kareem Malang Hauz Karbasi","الحاج عبدالکریم ملنگ حوض کرباسی","No","Male","No","No"
"General","24","5221150","129","Muhammad Ibrahim Furuzish","محمد ابراهیم فروزش","No","Male","No","No"
"General","24","10643009","130","Afzal Shah Door Andish","افضل شاه دور اندیش","No","Male","No","No"
"General","24","5305083","131","Qeida Afif Tawaien","قیدا عفیف   توأین","No","Female","No","No"
"General","24","9002097","132","Hajji Muhammad Dawoud Noorzaie","حاجی محمد داود نورزائی","No","Male","No","No"
"General","24","6344079","133","Hajji Muhammad Ibrahim Kushki","حاجی محمد ابراهیم کشکی","No","Male","No","No"
"General","24","10713799","134","Fatima Istanikzai Baloch","فاطمه استانکزی  بلوچ","No","Female","No","No"
"General","24","3581313","135","Hajeya Shamaiel Azizi","حاجیه شمائیل عزیزی","No","Female","No","No"
"General","24","10687553","136","Hajji Muhammad Halim Taraki","حاجی محمد حلیم تره کی","No","Male","No","No"
"General","24","7934358","137","Gull Ahmad Akbari","گل احمد اکبری","No","Male","No","No"
"General","24","5306212","138","Nahid Ahamdi Farid","ناهید احمدی فرید","No","Female","Yes","Yes"
"General","24","3581334","139","Abdullah Momini","عبدالله مومنی","No","Male","No","No"
"General","24","3788194","141","Muhammad Rafi Malikzai","محمد رفیع ملکزی","No","Male","No","No"
"General","24","3581325","142","Dr. Aziz Ahamd","داکتر عزیز احمد","No","Male","No","No"
"General","24","10728070","143","Eng. Muhammad Ayub Ghafori","انجینر محمد ایوب غفوری","No","Male","No","No"
"General","24","3581327","144","Shams-u-din Homayoon Gharzai","شمس الدین همایون   غرزی","No","Male","No","No"
"General","24","9003413","145","Mualim Hafizullah","معلم حفیظ الله","No","Male","No","No"
"General","24","3581308","146","Yasamin Barikzai","سیمین بارکزی","No","Female","No","Yes"
"General","24","3581309","147","Hajji Nisar Ahmad Faizi Ghoryani","حاجی نثاراحمد  فیضی غوریانی","No","Male","Yes","No"
"General","24","11018760","148","Alhaj Khalifa Sayed Gull Cheshti","الحاج خلیفه سیدگل چشتی","No","Male","No","No"
"General","24","3581304","149","Maulawi Lal Muhammad Temori","مولوی لعل محمد  تیموری","No","Male","No","No"
"General","24","3744751","150","Alhaj Nematullah Azizi","الحاج نعمت الله عزیزی","No","Male","No","No"
"General","24","3580002","151","Elaha Noorzaee","الهه نورزائی","No","Female","No","No"
"General","24","7301701","152","Farzana Ahmadi","فرزانه احمدی","No","Female","No","No"
"General","24","10688496","153","Shiakh Muhammad Musa Rezayee","شیخ محمد موسی رضایی","No","Male","No","No"
"General","25","6984707","1","Samiullah Samim","سمیع اله صمیم","No","Male","Yes","Yes"
"General","25","13588916","2","Ain-u-din Hamdard","عین الدین همدرد","Yes","Male","No","No"
"General","25","6020518","3","Alhaj Saranwal Muhammad Sarwar Usmani Farahi","الحاج څارنیال محمدسرورعثمانی فراهی","No","Male","No","Yes"
"General","25","11954977","4","Abdul Qader","عبدالقدیر","No","Male","No","No"
"General","25","6984710","5","Mullah Abdullah Qazi Zada","ملا عبدالله قاضی زاده","No","Male","No","No"
"General","25","6984708","6","Hayatullah","حیات الله","No","Male","No","No"
"General","25","5789914","7","Hajji Abdul Wahid","حاجی عبدالواحد","No","Male","No","No"
"General","25","6984711","9","Nafas Gull Khedmat","نفس گل خدمت","No","Female","No","No"
"General","25","6943256","10","Muhammad Dawoud Nayel","محمدداود نائیل","No","Male","No","No"
"General","25","4755854","11","Alhaj Shah Mahmud Spin Zada","الحاج شاه محمود سپین زاده","No","Male","No","No"
"General","25","10862831","12","Munshi Abdul Habib","منشی عبدالحبیب","No","Male","No","No"
"General","25","6984702","13","Samunwal Alhaj Torialay Halimyar","سمونوال الحاج توریالی حلیمیار","No","Male","No","No"
"General","25","8941366","14","Ustad Humaira Ayubi","استاد حمیرا ایوبی","No","Female","Yes","Yes"
"General","25","5742951","15","Abdul Wali Hamidy","عبدالولی حمیدی","No","Male","Yes","No"
"General","25","5795580","16","Hajji Mammor Mussa","حاجی مامور موسی","Yes","Male","Yes","Yes"
"General","25","6970420","17","Abdul Ghafar Watandar","عبدالغفاروطندار","No","Male","No","No"
"General","25","6984706","19","Eng. Abdul Khaliq","انجینرعبدالخالق","No","Male","No","No"
"General","25","11632100","20","Juma Khan Basheri","جمعه خان بشیری","No","Male","No","No"
"General","25","5224161","21","Alhaj Muhammad Usman Ahmadi","الحاج محمدعثمان احمدی","No","Male","No","No"
"General","25","6984704","22","Muhammad Hashim Majbur","محمدهاشم مجبور","No","Male","No","No"
"General","25","5758184","23","Ghulam Rasul Amini","غلام رسول امینی","No","Male","No","No"
"General","25","5733477","24","Zubida","زبیده","No","Female","No","No"
"General","25","6959871","25","Hajji Dastgir","حاجی دستگیر","No","Male","No","No"
"General","25","11632418","26","Eng. Ahmad Shah Yad Farahi","انجینر احمد شاه یاد فراهی","No","Male","No","No"
"General","25","5791505","27","Keshwar Shaiq Sarwari","کشور شایق سروری","No","Female","No","No"
"General","25","11565717","28","Muhammad Hashim Wafadar","محمد هاشم وفادار","No","Male","No","No"
"General","25","6984709","29","Masoud Bakhtar","مسعود بختور","No","Male","Yes","No"
"General","25","5789505","30","Hajji Abdul Hadi Kashif","حاجی عبدالهادی کاشف","No","Male","No","No"
"General","25","5224190","31","Zubaida Farahi","زبیده فراهی","No","Female","No","No"
"General","25","6984801","32","Alhaj Asadullah Shirzad","الحاج اسدالله شیرزاد","No","Male","No","No"
"General","25","4239864","33","Najeeb Khan","نجیب خان","No","Male","No","No"
"General","25","3155664","34","Abdul Sabor Khidmat","عبدالصبور خدمت","No","Male","No","Yes"
"General","26","7246439","1","Hajji Muhammad Sediq Noorzai","حاجی محمد صدیق نورزی","No","Male","No","No"
"General","26","5798504","2","Eng. Noor Ali Saiedi","انجینر نور علی سیدی","No","Male","No","No"
"General","26","10681061","3","Mir Ahmad Baloch","میراحمد بلوچ","No","Male","No","No"
"General","26","6178406","5","Mir Ghulam Muhammad Anar Daragi","ملاغلام محمد اناردرگی","No","Male","No","No"
"General","26","9664508","6","Frishta Amini","فرشته امینی","No","Female","Yes","Yes"
"General","26","5680060","7","Hajji Muhammad Omar Sakhawat","حاجی محمد عمر سخاوت","No","Male","No","No"
"General","26","6190024","8","Khuda Nazar Sarmachar","خدا نظر سرمچار","Yes","Male","No","No"
"General","26","4320501","9","Ghulam Muhayddin Sajastani","غلام محی الدین سجستانی","No","Male","No","No"
"General","26","5798503","11","Farida Hamedi","فریده حمیدی","No","Female","Yes","Yes"
"General","26","4516002","12","Saliha Maharzad","صالحه مهرزاد","Yes","Female","No","No"
"General","26","8047835","13","Muhammad Sarwar Shirzad","محمد سرور شیرزاد","No","Male","No","No"
"General","27","9347725","1","Hajji Ezatullah","حاجی عزت الله","No","Male","No","No"
"General","27","5689249","2","Shah Wali Khan Zamin Dawari","شاه ولی خان    زمین داوری","No","Male","No","No"
"General","27","4538042","3","Hajji Abdul Aziz Khuram","حاجی عبدالعزيز خرم","No","Male","No","No"
"General","27","11831268","4","Sardar Muhammad","سردار محمد","No","Male","No","No"
"General","27","11870907","5","Abdul Baqi Sangar","عبدالباقی سنګر","No","Male","No","No"
"General","27","7095094","6","Hajji Taj Muhammad Popal","حاجی تاج محمد پوپل","No","Male","No","No"
"General","27","9388591","7","Hajji Ghulam Muhammad Ishaqzai","حاجی غلام محمد اسحق زی","No","Male","No","No"
"General","27","5798902","8","Hajji Mahbub Khan Garamser","حاجی محبوب خان ګرمسیری","No","Male","No","No"
"General","27","13782454","9","Abdul Baqi Bariz","عبدالباقی باریز","No","Male","No","No"
