"province_code","district_code","pc_code","ps_code","ps_number","ps_station_type"
"24","2403","2403090","2403090-01","01","M"
"24","2403","2403090","2403090-02","02","M"
"24","2403","2403090","2403090-03","03","F"
"24","2403","2403091","2403091-01","01","M"
"24","2403","2403091","2403091-02","02","M"
"24","2403","2403091","2403091-03","03","F"
"24","2403","2403092","2403092-01","01","M"
"24","2403","2403092","2403092-02","02","M"
"24","2403","2403092","2403092-03","03","F"
"24","2403","2403093","2403093-01","01","M"
"24","2403","2403093","2403093-02","02","F"
"24","2403","2403094","2403094-01","01","M"
"24","2403","2403094","2403094-02","02","M"
"24","2403","2403094","2403094-03","03","F"
"24","2403","2403095","2403095-01","01","M"
"24","2403","2403095","2403095-02","02","M"
"24","2403","2403095","2403095-03","03","F"
"24","2403","2403096","2403096-01","01","M"
"24","2403","2403096","2403096-02","02","M"
"24","2403","2403096","2403096-03","03","M"
"24","2403","2403096","2403096-04","04","F"
"24","2403","2403097","2403097-01","01","M"
"24","2403","2403097","2403097-02","02","M"
"24","2403","2403097","2403097-03","03","M"
"24","2403","2403097","2403097-04","04","F"
"24","2403","2403097","2403097-05","05","F"
"24","2403","2403098","2403098-01","01","M"
"24","2403","2403098","2403098-02","02","M"
"24","2403","2403098","2403098-03","03","F"
"24","2403","2403099","2403099-01","01","M"
"24","2403","2403099","2403099-02","02","F"
"24","2403","2403100","2403100-01","01","M"
"24","2403","2403100","2403100-02","02","F"
"24","2403","2403101","2403101-01","01","M"
"24","2403","2403101","2403101-02","02","F"
"24","2403","2403102","2403102-01","01","M"
"24","2403","2403102","2403102-02","02","F"
"24","2403","2403103","2403103-01","01","M"
"24","2403","2403103","2403103-02","02","F"
"24","2403","2403104","2403104-01","01","M"
"24","2403","2403104","2403104-02","02","F"
"24","2403","2403105","2403105-01","01","M"
"24","2403","2403105","2403105-02","02","F"
"24","2403","2403106","2403106-01","01","M"
"24","2403","2403106","2403106-02","02","M"
"24","2403","2403106","2403106-03","03","M"
"24","2403","2403106","2403106-04","04","F"
"24","2403","2403106","2403106-05","05","F"
"24","2403","2403107","2403107-01","01","M"
"24","2403","2403107","2403107-02","02","M"
"24","2403","2403107","2403107-03","03","F"
"24","2403","2403108","2403108-01","01","M"
"24","2403","2403108","2403108-02","02","F"
"24","2403","2403109","2403109-01","01","M"
"24","2403","2403109","2403109-02","02","F"
"24","2403","2403110","2403110-01","01","M"
"24","2403","2403110","2403110-02","02","F"
"24","2403","2403111","2403111-01","01","M"
"24","2403","2403111","2403111-02","02","F"
"24","2403","2403113","2403113-01","01","M"
"24","2403","2403113","2403113-03","03","F"
"24","2403","2403113","2403113-04","04","K"
"24","2403","2403114","2403114-01","01","M"
"24","2403","2403114","2403114-02","02","F"
"24","2403","2403115","2403115-01","01","K"
"24","2403","2403116","2403116-01","01","K"
"24","2403","2403116","2403116-02","02","K"
"24","2403","2403116","2403116-03","03","K"
"24","2403","2403116","2403116-04","04","K"
"24","2403","2403437","2403437-01","01","M"
"24","2403","2403437","2403437-02","02","F"
"24","2403","2403438","2403438-02","02","F"
"24","2404","2404119","2404119-01","01","M"
"24","2404","2404119","2404119-02","02","F"
"24","2404","2404119","2404119-03","03","K"
"24","2404","2404119","2404119-04","04","K"
"24","2404","2404120","2404120-01","01","M"
"24","2404","2404120","2404120-02","02","M"
"24","2404","2404120","2404120-03","03","F"
"24","2404","2404121","2404121-01","01","M"
"24","2404","2404121","2404121-02","02","M"
"24","2404","2404121","2404121-03","03","F"
"24","2404","2404122","2404122-01","01","M"
"24","2404","2404122","2404122-02","02","M"
"24","2404","2404123","2404123-01","01","F"
"24","2404","2404123","2404123-02","02","F"
"24","2404","2404124","2404124-01","01","M"
"24","2404","2404124","2404124-02","02","M"
"24","2404","2404124","2404124-03","03","F"
"24","2404","2404125","2404125-01","01","M"
"24","2404","2404125","2404125-02","02","F"
"24","2404","2404126","2404126-01","01","M"
"24","2404","2404126","2404126-02","02","M"
"24","2404","2404127","2404127-01","01","F"
"24","2404","2404127","2404127-02","02","F"
"24","2404","2404128","2404128-01","01","M"
"24","2404","2404128","2404128-02","02","M"
"24","2404","2404128","2404128-03","03","M"
"24","2404","2404128","2404128-04","04","F"
"24","2404","2404128","2404128-05","05","F"
"24","2404","2404129","2404129-01","01","M"
"24","2404","2404129","2404129-02","02","M"
"24","2404","2404129","2404129-03","03","F"
"24","2404","2404130","2404130-01","01","M"
"24","2404","2404130","2404130-02","02","F"
"24","2404","2404131","2404131-01","01","M"
"24","2404","2404131","2404131-02","02","F"
"24","2404","2404132","2404132-01","01","M"
"24","2404","2404132","2404132-02","02","M"
"24","2404","2404132","2404132-03","03","F"
"24","2404","2404133","2404133-01","01","M"
"24","2404","2404133","2404133-02","02","M"
"24","2404","2404134","2404134-01","01","F"
"24","2404","2404134","2404134-02","02","F"
"24","2404","2404135","2404135-01","01","M"
"24","2404","2404135","2404135-02","02","F"
"24","2404","2404135","2404135-03","03","K"
"24","2404","2404136","2404136-01","01","M"
"24","2404","2404136","2404136-02","02","M"
"24","2404","2404136","2404136-03","03","F"
"24","2404","2404137","2404137-01","01","M"
"24","2404","2404137","2404137-02","02","F"
"24","2404","2404138","2404138-01","01","M"
"24","2404","2404138","2404138-02","02","M"
"24","2404","2404138","2404138-03","03","M"
"24","2404","2404138","2404138-04","04","F"
"24","2404","2404138","2404138-05","05","F"
"24","2404","2404140","2404140-01","01","M"
"24","2404","2404140","2404140-02","02","F"
"24","2404","2404143","2404143-01","01","M"
"24","2404","2404144","2404144-01","01","M"
"24","2404","2404144","2404144-02","02","F"
"24","2404","2404145","2404145-01","01","M"
"24","2404","2404145","2404145-02","02","F"
"24","2404","2404146","2404146-01","01","M"
"24","2404","2404146","2404146-02","02","F"
"24","2404","2404147","2404147-01","01","M"
"24","2404","2404439","2404439-01","01","M"
"24","2404","2404439","2404439-02","02","F"
"24","2404","2404440","2404440-01","01","M"
"24","2404","2404440","2404440-02","02","F"
"24","2404","2404441","2404441-01","01","M"
"24","2404","2404441","2404441-02","02","F"
"24","2405","2405148","2405148-01","01","M"
"24","2405","2405148","2405148-02","02","M"
"24","2405","2405148","2405148-03","03","M"
"24","2405","2405148","2405148-04","04","F"
"24","2405","2405148","2405148-05","05","F"
"24","2405","2405149","2405149-01","01","M"
"24","2405","2405149","2405149-02","02","M"
"24","2405","2405149","2405149-03","03","F"
"24","2405","2405150","2405150-01","01","M"
"24","2405","2405150","2405150-02","02","M"
"24","2405","2405150","2405150-03","03","F"
"24","2405","2405151","2405151-01","01","M"
"24","2405","2405151","2405151-02","02","M"
"24","2405","2405151","2405151-03","03","F"
"24","2405","2405152","2405152-01","01","M"
"24","2405","2405152","2405152-02","02","M"
"24","2405","2405152","2405152-03","03","F"
"24","2405","2405153","2405153-01","01","M"
"24","2405","2405153","2405153-02","02","M"
"24","2405","2405153","2405153-03","03","F"
"24","2405","2405154","2405154-01","01","M"
"24","2405","2405154","2405154-02","02","F"
"24","2405","2405155","2405155-01","01","M"
"24","2405","2405155","2405155-02","02","F"
"24","2405","2405156","2405156-01","01","M"
"24","2405","2405156","2405156-02","02","F"
"24","2405","2405157","2405157-02","02","M"
"24","2405","2405157","2405157-03","03","F"
"24","2405","2405158","2405158-02","02","F"
"24","2405","2405160","2405160-02","02","M"
"24","2405","2405160","2405160-03","03","M"
"24","2405","2405160","2405160-04","04","F"
"24","2405","2405160","2405160-05","05","F"
"24","2405","2405161","2405161-01","01","M"
"24","2405","2405161","2405161-02","02","M"
"24","2405","2405161","2405161-03","03","F"
"24","2405","2405161","2405161-04","04","F"
"24","2405","2405162","2405162-01","01","M"
"24","2405","2405442","2405442-01","01","M"
"24","2405","2405442","2405442-02","02","F"
"24","2406","2406165","2406165-01","01","M"
"24","2406","2406165","2406165-02","02","M"
"24","2406","2406165","2406165-03","03","F"
"24","2406","2406166","2406166-01","01","F"
"24","2406","2406166","2406166-02","02","F"
"24","2406","2406166","2406166-03","03","K"
"24","2406","2406167","2406167-01","01","M"
"24","2406","2406168","2406168-01","01","M"
"24","2406","2406168","2406168-02","02","M"
"24","2406","2406168","2406168-03","03","F"
"24","2406","2406169","2406169-01","01","M"
"24","2406","2406169","2406169-02","02","F"
"24","2406","2406170","2406170-01","01","M"
"24","2406","2406170","2406170-02","02","F"
"24","2406","2406171","2406171-01","01","M"
"24","2406","2406171","2406171-02","02","M"
"24","2406","2406171","2406171-03","03","F"
"24","2406","2406172","2406172-01","01","M"
"24","2406","2406172","2406172-02","02","M"
"24","2406","2406172","2406172-03","03","M"
"24","2406","2406172","2406172-04","04","F"
"24","2406","2406173","2406173-01","01","M"
"24","2406","2406173","2406173-02","02","M"
"24","2406","2406174","2406174-01","01","F"
"24","2406","2406174","2406174-02","02","F"
"24","2406","2406175","2406175-01","01","M"
"24","2406","2406175","2406175-02","02","M"
"24","2406","2406176","2406176-01","01","M"
"24","2406","2406177","2406177-01","01","M"
"24","2406","2406177","2406177-02","02","M"
"24","2406","2406179","2406179-01","01","M"
"24","2406","2406179","2406179-02","02","M"
"24","2406","2406179","2406179-03","03","F"
"24","2406","2406180","2406180-01","01","M"
"24","2406","2406181","2406181-01","01","M"
"24","2406","2406181","2406181-02","02","F"
"24","2406","2406182","2406182-03","03","F"
"24","2406","2406183","2406183-01","01","M"
"24","2406","2406184","2406184-01","01","M"
"24","2406","2406184","2406184-02","02","M"
"24","2406","2406184","2406184-03","03","F"
"24","2406","2406186","2406186-01","01","M"
"24","2406","2406186","2406186-02","02","M"
"24","2406","2406186","2406186-03","03","F"
"24","2406","2406189","2406189-01","01","M"
"24","2406","2406189","2406189-02","02","M"
"24","2406","2406189","2406189-03","03","M"
"24","2406","2406189","2406189-04","04","M"
"24","2406","2406190","2406190-01","01","F"
"24","2406","2406190","2406190-02","02","F"
"24","2406","2406190","2406190-03","03","F"
"24","2406","2406190","2406190-04","04","F"
"24","2406","2406191","2406191-02","02","M"
"24","2406","2406444","2406444-01","01","M"
"24","2406","2406445","2406445-01","01","M"
"24","2406","2406445","2406445-02","02","F"
"24","2406","2406446","2406446-01","01","M"
"24","2406","2406446","2406446-02","02","F"
"24","2407","2407196","2407196-03","03","M"
"24","2407","2407198","2407198-01","01","M"
"24","2407","2407198","2407198-02","02","M"
"24","2407","2407198","2407198-03","03","M"
"24","2407","2407198","2407198-04","04","F"
"24","2407","2407199","2407199-01","01","M"
"24","2407","2407199","2407199-02","02","M"
"24","2407","2407200","2407200-01","01","M"
"24","2407","2407200","2407200-02","02","M"
"24","2407","2407200","2407200-03","03","F"
"24","2407","2407202","2407202-01","01","M"
"24","2407","2407202","2407202-02","02","M"
"24","2407","2407202","2407202-03","03","F"
"24","2407","2407204","2407204-01","01","M"
"24","2407","2407204","2407204-02","02","M"
"24","2407","2407204","2407204-03","03","F"
"24","2407","2407205","2407205-01","01","M"
"24","2407","2407205","2407205-02","02","M"
"24","2407","2407205","2407205-03","03","F"
"24","2407","2407205","2407205-04","04","F"
"24","2407","2407207","2407207-03","03","F"
"24","2407","2407211","2407211-01","01","M"
"24","2407","2407211","2407211-02","02","F"
"24","2407","2407212","2407212-01","01","M"
"24","2407","2407212","2407212-02","02","F"
"24","2407","2407213","2407213-01","01","M"
"24","2407","2407213","2407213-02","02","F"
"24","2407","2407217","2407217-01","01","M"
"24","2407","2407217","2407217-02","02","F"
"24","2407","2407221","2407221-01","01","M"
"24","2407","2407221","2407221-02","02","F"
"24","2407","2407222","2407222-01","01","M"
"24","2407","2407222","2407222-03","03","F"
"24","2407","2407223","2407223-01","01","M"
"24","2407","2407223","2407223-02","02","M"
"24","2407","2407224","2407224-02","02","F"
"24","2407","2407225","2407225-01","01","M"
"24","2407","2407225","2407225-02","02","M"
"24","2407","2407225","2407225-03","03","F"
"24","2407","2407227","2407227-01","01","M"
"24","2407","2407227","2407227-02","02","F"
"24","2407","2407228","2407228-02","02","K"
"24","2408","2408230","2408230-02","02","M"
"24","2408","2408230","2408230-03","03","M"
"24","2408","2408230","2408230-06","06","F"
"24","2408","2408230","2408230-07","07","F"
"24","2408","2408231","2408231-01","01","M"
"24","2408","2408231","2408231-03","03","F"
"24","2408","2408231","2408231-04","04","F"
"24","2408","2408232","2408232-01","01","M"
"24","2408","2408232","2408232-02","02","M"
"24","2408","2408232","2408232-03","03","F"
"24","2408","2408233","2408233-01","01","M"
"24","2408","2408233","2408233-03","03","F"
"24","2408","2408234","2408234-01","01","M"
"24","2408","2408234","2408234-02","02","M"
"24","2408","2408235","2408235-01","01","M"
"24","2408","2408235","2408235-02","02","F"
"24","2408","2408240","2408240-01","01","M"
"24","2408","2408240","2408240-02","02","F"
"24","2408","2408241","2408241-01","01","M"
"24","2408","2408241","2408241-02","02","F"
"24","2408","2408447","2408447-01","01","M"
"24","2408","2408447","2408447-02","02","F"
"24","2408","2408448","2408448-01","01","M"
"24","2408","2408448","2408448-02","02","F"
"24","2408","2408449","2408449-01","01","M"
"24","2408","2408449","2408449-02","02","F"
"24","2409","2409245","2409245-01","01","M"
"24","2409","2409245","2409245-02","02","M"
"24","2409","2409245","2409245-03","03","M"
"24","2409","2409245","2409245-04","04","F"
"24","2409","2409246","2409246-01","01","M"
"24","2409","2409246","2409246-02","02","M"
"24","2409","2409246","2409246-03","03","F"
"24","2409","2409247","2409247-01","01","M"
"24","2409","2409247","2409247-02","02","M"
"24","2409","2409247","2409247-03","03","F"
"24","2409","2409248","2409248-01","01","M"
"24","2409","2409248","2409248-02","02","F"
"24","2409","2409249","2409249-01","01","F"
"24","2409","2409249","2409249-02","02","F"
"24","2409","2409250","2409250-01","01","M"
"24","2409","2409250","2409250-02","02","M"
"24","2409","2409251","2409251-01","01","M"
"24","2409","2409251","2409251-02","02","M"
"24","2409","2409251","2409251-03","03","F"
"24","2409","2409252","2409252-01","01","M"
"24","2409","2409252","2409252-03","03","F"
"24","2409","2409253","2409253-01","01","M"
"24","2409","2409253","2409253-02","02","M"
"24","2409","2409253","2409253-03","03","F"
"24","2409","2409254","2409254-01","01","M"
"24","2409","2409254","2409254-02","02","M"
"24","2409","2409254","2409254-03","03","F"
"24","2409","2409255","2409255-01","01","M"
"24","2409","2409255","2409255-02","02","M"
"24","2409","2409255","2409255-03","03","F"
"24","2409","2409256","2409256-01","01","M"
"24","2409","2409256","2409256-02","02","M"
"24","2409","2409256","2409256-03","03","M"
"24","2409","2409256","2409256-04","04","F"
"24","2409","2409256","2409256-05","05","F"
"24","2409","2409257","2409257-01","01","M"
"24","2409","2409257","2409257-02","02","M"
"24","2409","2409257","2409257-03","03","M"
"24","2409","2409257","2409257-04","04","F"
"24","2409","2409258","2409258-01","01","M"
"24","2409","2409258","2409258-02","02","M"
"24","2409","2409258","2409258-03","03","F"
"24","2409","2409260","2409260-03","03","K"
"24","2409","2409260","2409260-04","04","K"
"24","2409","2409260","2409260-05","05","K"
"24","2409","2409451","2409451-01","01","M"
"24","2409","2409451","2409451-02","02","F"
"24","2409","2409452","2409452-01","01","M"
"24","2409","2409452","2409452-02","02","F"
"24","2409","2409453","2409453-01","01","M"
"24","2409","2409453","2409453-02","02","F"
"24","2409","2409454","2409454-01","01","M"
"24","2409","2409454","2409454-02","02","F"
"24","2409","2409455","2409455-01","01","M"
"24","2409","2409455","2409455-02","02","F"
"24","2409","2409456","2409456-01","01","M"
"24","2409","2409456","2409456-02","02","F"
"24","2410","2410261","2410261-01","01","M"
"24","2410","2410261","2410261-02","02","M"
"24","2410","2410261","2410261-03","03","F"
"24","2410","2410262","2410262-01","01","M"
"24","2410","2410262","2410262-02","02","M"
"24","2410","2410262","2410262-03","03","F"
"24","2410","2410264","2410264-01","01","M"
"24","2410","2410265","2410265-01","01","M"
"24","2410","2410265","2410265-02","02","M"
"24","2410","2410265","2410265-03","03","F"
"24","2410","2410266","2410266-01","01","M"
"24","2410","2410266","2410266-02","02","M"
"24","2410","2410266","2410266-03","03","F"
"24","2410","2410267","2410267-01","01","M"
"24","2410","2410267","2410267-02","02","F"
"24","2410","2410268","2410268-01","01","M"
"24","2410","2410268","2410268-03","03","K"
"24","2410","2410269","2410269-01","01","M"
"24","2410","2410269","2410269-02","02","M"
"24","2410","2410269","2410269-03","03","F"
"24","2410","2410270","2410270-01","01","M"
"24","2410","2410271","2410271-01","01","M"
"24","2410","2410271","2410271-02","02","M"
"24","2410","2410272","2410272-01","01","F"
"24","2410","2410272","2410272-02","02","F"
"24","2410","2410273","2410273-01","01","M"
"24","2410","2410273","2410273-02","02","M"
"24","2410","2410273","2410273-03","03","F"
"24","2410","2410274","2410274-01","01","M"
"24","2410","2410274","2410274-02","02","M"
"24","2410","2410274","2410274-03","03","F"
"24","2410","2410457","2410457-01","01","M"
"24","2410","2410457","2410457-02","02","F"
"24","2411","2411275","2411275-01","01","M"
"24","2411","2411275","2411275-02","02","M"
"24","2411","2411275","2411275-03","03","F"
"24","2411","2411275","2411275-04","04","F"
"24","2411","2411276","2411276-01","01","M"
"24","2411","2411276","2411276-02","02","F"
"24","2411","2411277","2411277-01","01","M"
"24","2411","2411277","2411277-02","02","F"
"24","2411","2411280","2411280-01","01","M"
"24","2411","2411280","2411280-02","02","F"
"24","2411","2411282","2411282-01","01","M"
"24","2411","2411282","2411282-02","02","F"
"24","2411","2411285","2411285-01","01","M"
"24","2411","2411285","2411285-02","02","M"
"24","2411","2411286","2411286-01","01","M"
"24","2411","2411286","2411286-02","02","F"
"24","2411","2411287","2411287-01","01","M"
"24","2411","2411287","2411287-02","02","F"
"24","2411","2411290","2411290-01","01","M"
"24","2411","2411290","2411290-02","02","F"
"24","2411","2411293","2411293-02","02","F"
"24","2411","2411294","2411294-01","01","M"
"24","2411","2411459","2411459-01","01","M"
"24","2411","2411459","2411459-02","02","F"
"24","2411","2411460","2411460-01","01","M"
"24","2411","2411460","2411460-02","02","F"
"24","2411","2411461","2411461-01","01","M"
"24","2411","2411461","2411461-02","02","F"
"24","2411","2411462","2411462-01","01","M"
"24","2411","2411462","2411462-02","02","F"
"24","2411","2411463","2411463-01","01","M"
"24","2411","2411463","2411463-02","02","F"
"24","2412","2412298","2412298-01","01","M"
"24","2412","2412298","2412298-02","02","M"
"24","2412","2412298","2412298-03","03","M"
"24","2412","2412298","2412298-04","04","M"
"24","2412","2412298","2412298-05","05","M"
"24","2412","2412299","2412299-02","02","F"
"24","2412","2412300","2412300-01","01","M"
"24","2412","2412300","2412300-02","02","M"
"24","2412","2412300","2412300-03","03","F"
"24","2412","2412300","2412300-04","04","F"
"24","2412","2412301","2412301-01","01","M"
"24","2412","2412301","2412301-02","02","M"
"24","2412","2412302","2412302-01","01","M"
"24","2412","2412302","2412302-02","02","F"
"24","2412","2412303","2412303-01","01","M"
"24","2412","2412303","2412303-02","02","M"
"24","2412","2412303","2412303-03","03","F"
"24","2412","2412303","2412303-04","04","F"
"24","2412","2412304","2412304-01","01","M"
"24","2412","2412304","2412304-02","02","M"
"24","2412","2412305","2412305-01","01","M"
"24","2412","2412305","2412305-02","02","F"
"24","2412","2412306","2412306-01","01","M"
"24","2412","2412306","2412306-02","02","F"
"24","2412","2412307","2412307-01","01","M"
"24","2412","2412307","2412307-02","02","F"
"24","2412","2412308","2412308-01","01","M"
"24","2412","2412308","2412308-02","02","M"
"24","2412","2412308","2412308-03","03","F"
"24","2412","2412309","2412309-01","01","M"
"24","2412","2412309","2412309-02","02","F"
"24","2412","2412310","2412310-01","01","M"
"24","2412","2412310","2412310-02","02","F"
"24","2412","2412312","2412312-01","01","M"
"24","2412","2412312","2412312-03","03","F"
"24","2412","2412314","2412314-01","01","M"
"24","2412","2412314","2412314-02","02","M"
"24","2412","2412316","2412316-01","01","M"
"24","2412","2412316","2412316-02","02","M"
"24","2412","2412316","2412316-05","05","F"
"24","2412","2412322","2412322-01","01","M"
"24","2412","2412322","2412322-03","03","F"
"24","2412","2412323","2412323-02","02","M"
"24","2412","2412324","2412324-01","01","M"
"24","2412","2412324","2412324-02","02","M"
"24","2412","2412324","2412324-03","03","M"
"24","2412","2412324","2412324-04","04","F"
"24","2412","2412325","2412325-01","01","M"
"24","2412","2412325","2412325-02","02","F"
"24","2412","2412328","2412328-01","01","M"
"24","2412","2412328","2412328-02","02","M"
"24","2412","2412329","2412329-03","03","F"
"24","2412","2412330","2412330-01","01","M"
"24","2412","2412333","2412333-01","01","M"
"24","2412","2412333","2412333-02","02","F"
"24","2412","2412336","2412336-01","01","M"
"24","2412","2412336","2412336-02","02","F"
"24","2412","2412337","2412337-01","01","M"
"24","2412","2412338","2412338-01","01","M"
"24","2412","2412341","2412341-01","01","M"
"24","2412","2412341","2412341-02","02","F"
"24","2412","2412342","2412342-01","01","M"
"24","2412","2412344","2412344-01","01","M"
"24","2412","2412344","2412344-02","02","F"
"24","2412","2412351","2412351-01","01","M"
"24","2412","2412351","2412351-02","02","F"
"24","2412","2412464","2412464-01","01","M"
"24","2412","2412464","2412464-02","02","F"
"24","2413","2413352","2413352-02","02","M"
"24","2413","2413354","2413354-01","01","M"
"24","2413","2413354","2413354-02","02","M"
"24","2413","2413354","2413354-03","03","F"
"24","2413","2413354","2413354-04","04","F"
"24","2413","2413357","2413357-01","01","M"
"24","2413","2413357","2413357-02","02","F"
"24","2413","2413358","2413358-01","01","M"
"24","2413","2413358","2413358-02","02","F"
"24","2413","2413361","2413361-01","01","M"
"24","2413","2413361","2413361-02","02","F"
"24","2413","2413361","2413361-04","04","K"
"24","2413","2413362","2413362-01","01","M"
"24","2413","2413362","2413362-02","02","F"
"24","2413","2413364","2413364-01","01","M"
"24","2413","2413364","2413364-02","02","F"
"24","2414","2414365","2414365-01","01","M"
"24","2414","2414365","2414365-02","02","M"
"24","2414","2414365","2414365-03","03","M"
"24","2414","2414365","2414365-04","04","F"
"24","2414","2414365","2414365-05","05","F"
"24","2414","2414366","2414366-01","01","M"
"24","2414","2414366","2414366-02","02","M"
"24","2414","2414367","2414367-01","01","F"
"24","2414","2414367","2414367-02","02","F"
"24","2414","2414368","2414368-01","01","M"
"24","2414","2414368","2414368-02","02","F"
"24","2414","2414369","2414369-01","01","M"
"24","2414","2414369","2414369-02","02","M"
"24","2414","2414369","2414369-03","03","F"
"24","2414","2414370","2414370-01","01","M"
"24","2414","2414370","2414370-02","02","F"
"24","2414","2414371","2414371-01","01","M"
"24","2414","2414371","2414371-02","02","M"
"24","2414","2414372","2414372-01","01","F"
"24","2414","2414372","2414372-02","02","F"
"24","2414","2414373","2414373-01","01","M"
"24","2414","2414373","2414373-02","02","F"
"24","2414","2414376","2414376-01","01","M"
"24","2414","2414376","2414376-02","02","F"
"24","2414","2414376","2414376-03","03","K"
"24","2414","2414376","2414376-04","04","K"
"24","2414","2414376","2414376-05","05","K"
"24","2414","2414377","2414377-01","01","M"
"24","2414","2414377","2414377-02","02","M"
"24","2414","2414377","2414377-03","03","M"
"24","2414","2414377","2414377-04","04","F"
"24","2414","2414377","2414377-05","05","F"
"24","2414","2414378","2414378-01","01","M"
"24","2414","2414378","2414378-02","02","M"
"24","2414","2414379","2414379-01","01","F"
"24","2414","2414379","2414379-02","02","F"
"24","2414","2414380","2414380-01","01","M"
"24","2414","2414380","2414380-02","02","M"
"24","2414","2414381","2414381-01","01","F"
"24","2414","2414381","2414381-02","02","F"
"24","2414","2414382","2414382-01","01","M"
"24","2414","2414382","2414382-02","02","M"
"24","2414","2414383","2414383-01","01","F"
"24","2414","2414383","2414383-02","02","F"
"24","2414","2414384","2414384-01","01","M"
"24","2414","2414384","2414384-02","02","M"
"24","2414","2414384","2414384-03","03","F"
"24","2414","2414388","2414388-01","01","M"
"24","2414","2414388","2414388-02","02","F"
"24","2414","2414468","2414468-01","01","M"
"24","2414","2414468","2414468-02","02","F"
"24","2415","2415389","2415389-01","01","M"
"24","2415","2415389","2415389-02","02","M"
"24","2415","2415389","2415389-03","03","F"
"24","2415","2415391","2415391-01","01","M"
"24","2415","2415391","2415391-02","02","F"
"24","2415","2415392","2415392-01","01","M"
"24","2415","2415392","2415392-02","02","F"
"24","2415","2415393","2415393-01","01","M"
"24","2415","2415393","2415393-02","02","F"
"24","2415","2415394","2415394-01","01","M"
"24","2415","2415394","2415394-03","03","F"
"24","2415","2415395","2415395-01","01","M"
"24","2415","2415395","2415395-02","02","F"
"24","2415","2415396","2415396-01","01","M"
"24","2415","2415396","2415396-02","02","F"
"24","2415","2415402","2415402-02","02","F"
"24","2416","2416405","2416405-01","01","M"
"24","2416","2416405","2416405-02","02","M"
"24","2416","2416405","2416405-03","03","F"
"24","2416","2416405","2416405-05","05","K"
"24","2416","2416406","2416406-01","01","M"
"24","2416","2416406","2416406-02","02","M"
"24","2416","2416406","2416406-03","03","M"
"24","2416","2416407","2416407-01","01","F"
"24","2416","2416407","2416407-02","02","F"
"24","2416","2416408","2416408-01","01","M"
"24","2416","2416408","2416408-02","02","M"
"24","2416","2416408","2416408-03","03","F"
"24","2416","2416408","2416408-04","04","K"
"24","2416","2416413","2416413-02","02","F"
"24","2416","2416414","2416414-01","01","M"
"24","2416","2416415","2416415-01","01","F"
"24","2416","2416415","2416415-02","02","F"
"24","2416","2416416","2416416-03","03","F"
"24","2416","2416418","2416418-01","01","M"
"24","2416","2416418","2416418-02","02","M"
"24","2416","2416421","2416421-01","01","M"
"24","2416","2416421","2416421-02","02","M"
"24","2416","2416422","2416422-01","01","F"
"24","2416","2416422","2416422-02","02","F"
"24","2416","2416423","2416423-01","01","M"
"24","2416","2416423","2416423-02","02","F"
"25","2501","2501001","2501001-01","01","M"
"25","2501","2501001","2501001-02","02","M"
"25","2501","2501001","2501001-03","03","F"
"25","2501","2501002","2501002-01","01","M"
"25","2501","2501002","2501002-02","02","M"
"25","2501","2501002","2501002-03","03","F"
"25","2501","2501003","2501003-01","01","M"
"25","2501","2501003","2501003-02","02","M"
"25","2501","2501003","2501003-03","03","F"
"25","2501","2501004","2501004-01","01","M"
"25","2501","2501004","2501004-02","02","M"
"25","2501","2501004","2501004-03","03","F"
"25","2501","2501005","2501005-01","01","M"
"25","2501","2501005","2501005-02","02","M"
"25","2501","2501005","2501005-03","03","F"
"25","2501","2501006","2501006-01","01","M"
"25","2501","2501006","2501006-02","02","M"
"25","2501","2501006","2501006-03","03","F"
"25","2501","2501007","2501007-01","01","M"
"25","2501","2501007","2501007-02","02","M"
"25","2501","2501007","2501007-03","03","F"
"25","2501","2501008","2501008-01","01","M"
"25","2501","2501008","2501008-02","02","M"
"25","2501","2501008","2501008-03","03","F"
"25","2501","2501009","2501009-01","01","M"
"25","2501","2501009","2501009-02","02","M"
"25","2501","2501009","2501009-03","03","F"
"25","2501","2501010","2501010-01","01","M"
"25","2501","2501010","2501010-02","02","M"
"25","2501","2501010","2501010-03","03","F"
"25","2501","2501011","2501011-01","01","M"
"25","2501","2501011","2501011-02","02","M"
"25","2501","2501011","2501011-03","03","F"
"25","2501","2501012","2501012-01","01","M"
"25","2501","2501012","2501012-02","02","M"
"25","2501","2501012","2501012-03","03","F"
"25","2501","2501013","2501013-01","01","M"
"25","2501","2501013","2501013-02","02","M"
"25","2501","2501013","2501013-03","03","F"
"25","2501","2501014","2501014-01","01","M"
"25","2501","2501014","2501014-02","02","M"
"25","2501","2501014","2501014-03","03","F"
"25","2501","2501015","2501015-01","01","M"
"25","2501","2501015","2501015-02","02","M"
"25","2501","2501015","2501015-03","03","F"
"25","2501","2501016","2501016-01","01","M"
"25","2501","2501016","2501016-02","02","M"
"25","2501","2501016","2501016-03","03","F"
"25","2501","2501017","2501017-01","01","M"
"25","2501","2501017","2501017-02","02","M"
"25","2501","2501017","2501017-03","03","F"
"25","2501","2501018","2501018-01","01","M"
"25","2501","2501018","2501018-02","02","M"
"25","2501","2501018","2501018-03","03","F"
"25","2501","2501019","2501019-01","01","M"
"25","2501","2501019","2501019-02","02","M"
"25","2501","2501019","2501019-03","03","F"
