"province_code","district_code","pc_code","ps_code","ps_number","ps_type","results_status","reporting_results","pre_prelim_invalidated_votes","final_votes","prelim_votes","net_prelim_final_change"
"01","0101","0101040","0101040-04","04","F","PRELIMINARY","YES",1,42,42,0
"01","0101","0101040","0101040-05","05","F","FINAL","YES",4,62,62,0
"01","0101","0101040","0101040-05","05","F","PRELIMINARY","YES",4,62,62,0
"01","0101","0101041","0101041-01","01","M","FINAL","YES",0,43,43,0
"01","0101","0101041","0101041-01","01","M","PRELIMINARY","YES",0,43,43,0
"01","0101","0101041","0101041-02","02","M","FINAL","YES",1,56,56,0
"01","0101","0101041","0101041-02","02","M","PRELIMINARY","YES",1,56,56,0
"01","0101","0101041","0101041-03","03","F","FINAL","YES",4,46,46,0
"01","0101","0101041","0101041-03","03","F","PRELIMINARY","YES",4,46,46,0
"01","0101","0101042","0101042-01","01","M","FINAL","YES",1,337,339,-2
"01","0101","0101042","0101042-01","01","M","PRELIMINARY","YES",1,337,339,-2
"01","0101","0101042","0101042-02","02","F","FINAL","YES",0,90,90,0
"01","0101","0101042","0101042-02","02","F","PRELIMINARY","YES",0,90,90,0
"01","0101","0101043","0101043-01","01","M","FINAL","YES",4,157,157,0
"01","0101","0101043","0101043-01","01","M","PRELIMINARY","YES",4,157,157,0
"01","0101","0101043","0101043-02","02","M","FINAL","YES",1,179,179,0
"01","0101","0101043","0101043-02","02","M","PRELIMINARY","YES",1,179,179,0
"01","0101","0101043","0101043-03","03","F","FINAL","YES",2,186,187,-1
"01","0101","0101043","0101043-03","03","F","PRELIMINARY","YES",2,186,187,-1
"01","0101","0101044","0101044-01","01","M","FINAL","YES",9,207,207,0
"01","0101","0101044","0101044-01","01","M","PRELIMINARY","YES",9,207,207,0
"01","0101","0101044","0101044-02","02","M","FINAL","YES",4,153,154,-1
"01","0101","0101044","0101044-02","02","M","PRELIMINARY","YES",4,153,154,-1
"01","0101","0101044","0101044-03","03","M","FINAL","YES",4,169,170,-1
"01","0101","0101044","0101044-03","03","M","PRELIMINARY","YES",4,169,170,-1
"01","0101","0101044","0101044-04","04","F","FINAL","YES",5,125,128,-3
"01","0101","0101044","0101044-04","04","F","PRELIMINARY","YES",5,125,128,-3
"01","0101","0101044","0101044-05","05","F","FINAL","YES",7,114,114,0
"01","0101","0101044","0101044-05","05","F","PRELIMINARY","YES",7,114,114,0
"01","0101","0101045","0101045-01","01","M","FINAL","YES",1,228,228,0
"01","0101","0101045","0101045-01","01","M","PRELIMINARY","YES",1,228,228,0
"01","0101","0101045","0101045-02","02","M","FINAL","YES",7,173,175,-2
"01","0101","0101045","0101045-02","02","M","PRELIMINARY","YES",7,173,175,-2
"01","0101","0101045","0101045-03","03","M","FINAL","YES",0,111,111,0
"01","0101","0101045","0101045-03","03","M","PRELIMINARY","YES",0,111,111,0
"01","0101","0101045","0101045-04","04","F","FINAL","YES",2,71,72,-1
"01","0101","0101045","0101045-04","04","F","PRELIMINARY","YES",2,71,72,-1
"01","0101","0101045","0101045-05","05","F","FINAL","YES",1,75,75,0
"01","0101","0101045","0101045-05","05","F","PRELIMINARY","YES",1,75,75,0
"01","0101","0101046","0101046-01","01","M","FINAL","YES",0,100,100,0
"01","0101","0101046","0101046-01","01","M","PRELIMINARY","YES",0,100,100,0
"01","0101","0101046","0101046-02","02","M","FINAL","YES",2,109,109,0
"01","0101","0101046","0101046-02","02","M","PRELIMINARY","YES",2,109,109,0
"01","0101","0101046","0101046-03","03","F","FINAL","YES",0,40,40,0
"01","0101","0101046","0101046-03","03","F","PRELIMINARY","YES",0,40,40,0
"01","0101","0101046","0101046-04","04","F","FINAL","YES",0,39,39,0
"01","0101","0101046","0101046-04","04","F","PRELIMINARY","YES",0,39,39,0
"01","0101","0101047","0101047-01","01","M","FINAL","YES",4,219,219,0
"01","0101","0101047","0101047-01","01","M","PRELIMINARY","YES",4,219,219,0
"01","0101","0101047","0101047-02","02","M","FINAL","YES",4,129,130,-1
"01","0101","0101047","0101047-02","02","M","PRELIMINARY","YES",4,129,130,-1
"01","0101","0101047","0101047-03","03","M","FINAL","YES",1,130,130,0
"01","0101","0101047","0101047-03","03","M","PRELIMINARY","YES",1,130,130,0
"01","0101","0101047","0101047-04","04","F","FINAL","YES",1,121,121,0
"01","0101","0101047","0101047-04","04","F","PRELIMINARY","YES",1,121,121,0
"01","0101","0101047","0101047-05","05","F","FINAL","YES",17,69,70,-1
"01","0101","0101047","0101047-05","05","F","PRELIMINARY","YES",17,69,70,-1
"01","0101","0101048","0101048-01","01","M","FINAL","YES",6,223,223,0
"01","0101","0101048","0101048-01","01","M","PRELIMINARY","YES",6,223,223,0
"01","0101","0101048","0101048-02","02","M","FINAL","YES",0,125,125,0
"01","0101","0101048","0101048-02","02","M","PRELIMINARY","YES",0,125,125,0
"01","0101","0101048","0101048-03","03","M","FINAL","YES",8,209,209,0
"01","0101","0101048","0101048-03","03","M","PRELIMINARY","YES",8,209,209,0
"01","0101","0101048","0101048-04","04","F","FINAL","YES",0,88,88,0
"01","0101","0101048","0101048-04","04","F","PRELIMINARY","YES",0,88,88,0
"01","0101","0101048","0101048-05","05","F","FINAL","YES",3,60,60,0
"01","0101","0101048","0101048-05","05","F","PRELIMINARY","YES",3,60,60,0
"01","0101","0101049","0101049-01","01","M","FINAL","YES",3,162,162,0
"01","0101","0101049","0101049-01","01","M","PRELIMINARY","YES",3,162,162,0
"01","0101","0101049","0101049-02","02","M","FINAL","YES",1,104,104,0
"01","0101","0101049","0101049-02","02","M","PRELIMINARY","YES",1,104,104,0
"01","0101","0101049","0101049-03","03","M","FINAL","YES",2,105,105,0
"01","0101","0101049","0101049-03","03","M","PRELIMINARY","YES",2,105,105,0
"01","0101","0101049","0101049-04","04","M","FINAL","YES",4,245,253,-8
"01","0101","0101049","0101049-04","04","M","PRELIMINARY","YES",4,245,253,-8
"01","0101","0101049","0101049-05","05","F","FINAL","YES",0,59,59,0
"01","0101","0101049","0101049-05","05","F","PRELIMINARY","YES",0,59,59,0
"01","0101","0101049","0101049-06","06","F","FINAL","YES",NA,NA,NA,NA
"01","0101","0101049","0101049-06","06","F","PRELIMINARY","NO",NA,NA,NA,NA
"01","0101","0101050","0101050-01","01","M","FINAL","YES",2,425,426,-1
"01","0101","0101050","0101050-01","01","M","PRELIMINARY","YES",2,425,426,-1
"01","0101","0101050","0101050-02","02","M","FINAL","YES",18,488,488,0
"01","0101","0101050","0101050-02","02","M","PRELIMINARY","YES",18,488,488,0
"01","0101","0101050","0101050-03","03","M","FINAL","YES",0,251,253,-2
"01","0101","0101050","0101050-03","03","M","PRELIMINARY","YES",0,251,253,-2
"01","0101","0101050","0101050-04","04","M","FINAL","YES",0,317,317,0
"01","0101","0101050","0101050-04","04","M","PRELIMINARY","YES",0,317,317,0
"01","0101","0101050","0101050-05","05","F","FINAL","YES",6,290,290,0
"01","0101","0101050","0101050-05","05","F","PRELIMINARY","YES",6,290,290,0
"01","0101","0101050","0101050-06","06","F","FINAL","YES",11,267,269,-2
"01","0101","0101050","0101050-06","06","F","PRELIMINARY","YES",11,267,269,-2
"01","0101","0101050","0101050-07","07","F","FINAL","YES",0,234,236,-2
"01","0101","0101050","0101050-07","07","F","PRELIMINARY","YES",0,234,236,-2
"01","0101","0101050","0101050-08","08","K","FINAL","YES",39,62,214,-152
"01","0101","0101050","0101050-08","08","K","PRELIMINARY","YES",39,62,214,-152
"01","0101","0101051","0101051-01","01","M","FINAL","YES",14,476,477,-1
"01","0101","0101051","0101051-01","01","M","PRELIMINARY","YES",14,476,477,-1
"01","0101","0101051","0101051-02","02","M","FINAL","YES",8,497,498,-1
"01","0101","0101051","0101051-02","02","M","PRELIMINARY","YES",8,497,498,-1
"01","0101","0101051","0101051-03","03","M","FINAL","YES",21,461,462,-1
"01","0101","0101051","0101051-03","03","M","PRELIMINARY","YES",21,461,462,-1
"01","0101","0101051","0101051-04","04","F","FINAL","YES",23,538,539,-1
"01","0101","0101051","0101051-04","04","F","PRELIMINARY","YES",23,538,539,-1
"01","0101","0101051","0101051-05","05","F","FINAL","YES",58,456,456,0
"01","0101","0101051","0101051-05","05","F","PRELIMINARY","YES",58,456,456,0
"01","0101","0101052","0101052-01","01","M","FINAL","YES",0,176,176,0
"01","0101","0101052","0101052-01","01","M","PRELIMINARY","YES",0,176,176,0
"01","0101","0101052","0101052-02","02","M","FINAL","YES",11,192,192,0
"01","0101","0101052","0101052-02","02","M","PRELIMINARY","YES",11,192,192,0
"01","0101","0101052","0101052-03","03","F","FINAL","YES",0,100,100,0
"01","0101","0101052","0101052-03","03","F","PRELIMINARY","YES",0,100,100,0
"01","0101","0101052","0101052-04","04","F","FINAL","YES",NA,NA,NA,NA
"01","0101","0101052","0101052-04","04","F","PRELIMINARY","NO",NA,NA,NA,NA
"01","0101","0101053","0101053-01","01","M","FINAL","YES",7,383,383,0
"01","0101","0101053","0101053-01","01","M","PRELIMINARY","YES",7,383,383,0
"01","0101","0101053","0101053-02","02","M","FINAL","YES",5,254,254,0
"01","0101","0101053","0101053-02","02","M","PRELIMINARY","YES",5,254,254,0
"01","0101","0101053","0101053-03","03","M","FINAL","YES",3,239,240,-1
"01","0101","0101053","0101053-03","03","M","PRELIMINARY","YES",3,239,240,-1
"01","0101","0101053","0101053-04","04","M","FINAL","YES",4,202,202,0
"01","0101","0101053","0101053-04","04","M","PRELIMINARY","YES",4,202,202,0
"01","0101","0101053","0101053-05","05","M","FINAL","YES",4,170,170,0
"01","0101","0101053","0101053-05","05","M","PRELIMINARY","YES",4,170,170,0
"01","0101","0101053","0101053-06","06","M","FINAL","YES",2,135,135,0
"01","0101","0101053","0101053-06","06","M","PRELIMINARY","YES",2,135,135,0
"01","0101","0101053","0101053-07","07","F","FINAL","YES",12,428,428,0
"01","0101","0101053","0101053-07","07","F","PRELIMINARY","YES",12,428,428,0
"01","0101","0101053","0101053-08","08","F","FINAL","YES",34,302,302,0
"01","0101","0101053","0101053-08","08","F","PRELIMINARY","YES",34,302,302,0
"01","0101","0101054","0101054-01","01","M","FINAL","YES",3,162,162,0
"01","0101","0101054","0101054-01","01","M","PRELIMINARY","YES",3,162,162,0
"01","0101","0101054","0101054-02","02","M","FINAL","YES",7,207,207,0
"01","0101","0101054","0101054-02","02","M","PRELIMINARY","YES",7,207,207,0
"01","0101","0101054","0101054-03","03","M","FINAL","YES",5,223,226,-3
"01","0101","0101054","0101054-03","03","M","PRELIMINARY","YES",5,223,226,-3
"01","0101","0101054","0101054-04","04","M","FINAL","YES",1,122,122,0
"01","0101","0101054","0101054-04","04","M","PRELIMINARY","YES",1,122,122,0
"01","0101","0101054","0101054-05","05","F","FINAL","YES",1,196,198,-2
"01","0101","0101054","0101054-05","05","F","PRELIMINARY","YES",1,196,198,-2
"01","0101","0101054","0101054-06","06","F","FINAL","YES",0,155,155,0
"01","0101","0101054","0101054-06","06","F","PRELIMINARY","YES",0,155,155,0
"01","0101","0101055","0101055-01","01","M","FINAL","YES",4,117,118,-1
"01","0101","0101055","0101055-01","01","M","PRELIMINARY","YES",4,117,118,-1
"01","0101","0101055","0101055-02","02","M","FINAL","YES",3,156,157,-1
"01","0101","0101055","0101055-02","02","M","PRELIMINARY","YES",3,156,157,-1
"01","0101","0101055","0101055-03","03","M","FINAL","YES",2,98,99,-1
"01","0101","0101055","0101055-03","03","M","PRELIMINARY","YES",2,98,99,-1
"01","0101","0101055","0101055-04","04","M","FINAL","YES",2,88,88,0
"01","0101","0101055","0101055-04","04","M","PRELIMINARY","YES",2,88,88,0
"01","0101","0101055","0101055-05","05","F","FINAL","YES",1,76,76,0
"01","0101","0101055","0101055-05","05","F","PRELIMINARY","YES",1,76,76,0
"01","0101","0101055","0101055-06","06","F","FINAL","YES",0,74,74,0
"01","0101","0101055","0101055-06","06","F","PRELIMINARY","YES",0,74,74,0
"01","0101","0101056","0101056-01","01","M","FINAL","YES",0,71,71,0
"01","0101","0101056","0101056-01","01","M","PRELIMINARY","YES",0,71,71,0
"01","0101","0101056","0101056-02","02","M","FINAL","YES",1,78,78,0
"01","0101","0101056","0101056-02","02","M","PRELIMINARY","YES",1,78,78,0
"01","0101","0101056","0101056-03","03","M","FINAL","YES",2,75,75,0
"01","0101","0101056","0101056-03","03","M","PRELIMINARY","YES",2,75,75,0
"01","0101","0101056","0101056-04","04","M","FINAL","YES",1,63,63,0
"01","0101","0101056","0101056-04","04","M","PRELIMINARY","YES",1,63,63,0
"01","0101","0101056","0101056-05","05","F","FINAL","YES",0,36,36,0
"01","0101","0101056","0101056-05","05","F","PRELIMINARY","YES",0,36,36,0
"01","0101","0101056","0101056-06","06","F","FINAL","YES",0,34,34,0
"01","0101","0101056","0101056-06","06","F","PRELIMINARY","YES",0,34,34,0
"01","0101","0101057","0101057-01","01","M","FINAL","YES",0,15,15,0
"01","0101","0101057","0101057-01","01","M","PRELIMINARY","YES",0,15,15,0
"01","0101","0101057","0101057-02","02","M","FINAL","YES",2,55,55,0
"01","0101","0101057","0101057-02","02","M","PRELIMINARY","YES",2,55,55,0
"01","0101","0101057","0101057-03","03","M","FINAL","YES",0,47,48,-1
"01","0101","0101057","0101057-03","03","M","PRELIMINARY","YES",0,47,48,-1
"01","0101","0101057","0101057-04","04","M","FINAL","YES",0,44,44,0
"01","0101","0101057","0101057-04","04","M","PRELIMINARY","YES",0,44,44,0
"01","0101","0101057","0101057-05","05","M","FINAL","YES",1,35,35,0
"01","0101","0101057","0101057-05","05","M","PRELIMINARY","YES",1,35,35,0
"01","0101","0101057","0101057-06","06","F","FINAL","YES",0,33,33,0
"01","0101","0101057","0101057-06","06","F","PRELIMINARY","YES",0,33,33,0
"01","0101","0101057","0101057-07","07","F","FINAL","YES",1,30,30,0
"01","0101","0101057","0101057-07","07","F","PRELIMINARY","YES",1,30,30,0
"01","0101","0101058","0101058-01","01","M","FINAL","YES",5,130,131,-1
"01","0101","0101058","0101058-01","01","M","PRELIMINARY","YES",5,130,131,-1
"01","0101","0101058","0101058-02","02","M","FINAL","YES",7,210,210,0
"01","0101","0101058","0101058-02","02","M","PRELIMINARY","YES",7,210,210,0
"01","0101","0101058","0101058-03","03","M","FINAL","YES",10,120,120,0
"01","0101","0101058","0101058-03","03","M","PRELIMINARY","YES",10,120,120,0
"01","0101","0101058","0101058-04","04","M","FINAL","YES",16,294,296,-2
"01","0101","0101058","0101058-04","04","M","PRELIMINARY","YES",16,294,296,-2
"01","0101","0101058","0101058-05","05","M","FINAL","YES",7,176,177,-1
"01","0101","0101058","0101058-05","05","M","PRELIMINARY","YES",7,176,177,-1
"01","0101","0101058","0101058-06","06","F","FINAL","YES",16,153,154,-1
"01","0101","0101058","0101058-06","06","F","PRELIMINARY","YES",16,153,154,-1
"01","0101","0101058","0101058-07","07","F","FINAL","YES",26,123,124,-1
"01","0101","0101058","0101058-07","07","F","PRELIMINARY","YES",26,123,124,-1
"01","0101","0101059","0101059-01","01","M","FINAL","YES",2,114,115,-1
"01","0101","0101059","0101059-01","01","M","PRELIMINARY","YES",2,114,115,-1
"01","0101","0101059","0101059-02","02","M","FINAL","YES",4,113,113,0
"01","0101","0101059","0101059-02","02","M","PRELIMINARY","YES",4,113,113,0
"01","0101","0101059","0101059-03","03","M","FINAL","YES",3,74,74,0
"01","0101","0101059","0101059-03","03","M","PRELIMINARY","YES",3,74,74,0
"01","0101","0101059","0101059-04","04","M","FINAL","YES",1,51,51,0
"01","0101","0101059","0101059-04","04","M","PRELIMINARY","YES",1,51,51,0
"01","0101","0101059","0101059-05","05","F","FINAL","YES",2,58,58,0
"01","0101","0101059","0101059-05","05","F","PRELIMINARY","YES",2,58,58,0
"01","0101","0101059","0101059-06","06","F","FINAL","YES",3,65,65,0
"01","0101","0101059","0101059-06","06","F","PRELIMINARY","YES",3,65,65,0
"01","0101","0101060","0101060-01","01","M","FINAL","YES",0,374,376,-2
"01","0101","0101060","0101060-01","01","M","PRELIMINARY","YES",0,374,376,-2
"01","0101","0101060","0101060-02","02","M","FINAL","YES",7,207,207,0
"01","0101","0101060","0101060-02","02","M","PRELIMINARY","YES",7,207,207,0
"01","0101","0101060","0101060-03","03","M","FINAL","YES",0,144,144,0
"01","0101","0101060","0101060-03","03","M","PRELIMINARY","YES",0,144,144,0
"01","0101","0101060","0101060-04","04","M","FINAL","YES",0,127,127,0
"01","0101","0101060","0101060-04","04","M","PRELIMINARY","YES",0,127,127,0
"01","0101","0101060","0101060-05","05","F","FINAL","YES",0,128,128,0
"01","0101","0101060","0101060-05","05","F","PRELIMINARY","YES",0,128,128,0
"01","0101","0101060","0101060-06","06","F","FINAL","YES",1,95,95,0
"01","0101","0101060","0101060-06","06","F","PRELIMINARY","YES",1,95,95,0
"01","0101","0101060","0101060-07","07","K","FINAL","YES",0,36,74,-38
"01","0101","0101060","0101060-07","07","K","PRELIMINARY","YES",0,36,74,-38
"01","0101","0101060","0101060-08","08","K","FINAL","YES",0,13,36,-23
"01","0101","0101060","0101060-08","08","K","PRELIMINARY","YES",0,13,36,-23
"01","0101","0101061","0101061-01","01","M","FINAL","YES",1,163,163,0
"01","0101","0101061","0101061-01","01","M","PRELIMINARY","YES",1,163,163,0
"01","0101","0101061","0101061-02","02","M","FINAL","YES",0,212,212,0
"01","0101","0101061","0101061-02","02","M","PRELIMINARY","YES",0,212,212,0
"01","0101","0101061","0101061-03","03","M","FINAL","YES",4,227,229,-2
"01","0101","0101061","0101061-03","03","M","PRELIMINARY","YES",4,227,229,-2
"01","0101","0101061","0101061-04","04","F","FINAL","YES",15,307,308,-1
"01","0101","0101061","0101061-04","04","F","PRELIMINARY","YES",15,307,308,-1
"01","0101","0101062","0101062-01","01","M","FINAL","YES",3,272,274,-2
"01","0101","0101062","0101062-01","01","M","PRELIMINARY","YES",3,272,274,-2
"01","0101","0101062","0101062-02","02","M","FINAL","YES",0,90,90,0
"01","0101","0101062","0101062-02","02","M","PRELIMINARY","YES",0,90,90,0
"01","0101","0101062","0101062-03","03","M","FINAL","YES",3,257,257,0
"01","0101","0101062","0101062-03","03","M","PRELIMINARY","YES",3,257,257,0
"01","0101","0101062","0101062-04","04","M","FINAL","YES",5,302,305,-3
"01","0101","0101062","0101062-04","04","M","PRELIMINARY","YES",5,302,305,-3
"01","0101","0101062","0101062-05","05","M","FINAL","YES",2,116,116,0
"01","0101","0101062","0101062-05","05","M","PRELIMINARY","YES",2,116,116,0
"01","0101","0101062","0101062-06","06","M","FINAL","YES",5,202,202,0
"01","0101","0101062","0101062-06","06","M","PRELIMINARY","YES",5,202,202,0
"01","0101","0101062","0101062-07","07","F","FINAL","YES",2,221,221,0
"01","0101","0101062","0101062-07","07","F","PRELIMINARY","YES",2,221,221,0
"01","0101","0101062","0101062-08","08","F","FINAL","YES",2,269,270,-1
"01","0101","0101062","0101062-08","08","F","PRELIMINARY","YES",2,269,270,-1
"01","0101","0101062","0101062-09","09","F","FINAL","YES",3,185,185,0
"01","0101","0101062","0101062-09","09","F","PRELIMINARY","YES",3,185,185,0
"01","0101","0101063","0101063-01","01","M","FINAL","YES",0,189,190,-1
"01","0101","0101063","0101063-01","01","M","PRELIMINARY","YES",0,189,190,-1
"01","0101","0101063","0101063-02","02","M","FINAL","NO",NA,NA,NA,NA
"01","0101","0101063","0101063-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"01","0101","0101063","0101063-03","03","M","FINAL","YES",4,97,97,0
"01","0101","0101063","0101063-03","03","M","PRELIMINARY","YES",4,97,97,0
"01","0101","0101063","0101063-04","04","M","FINAL","YES",0,46,46,0
"01","0101","0101063","0101063-04","04","M","PRELIMINARY","YES",0,46,46,0
"01","0101","0101063","0101063-05","05","F","FINAL","YES",4,70,70,0
"01","0101","0101063","0101063-05","05","F","PRELIMINARY","YES",4,70,70,0
"01","0101","0101063","0101063-06","06","F","FINAL","YES",NA,NA,NA,NA
"01","0101","0101063","0101063-06","06","F","PRELIMINARY","NO",NA,NA,NA,NA
"01","0101","0101064","0101064-01","01","M","FINAL","YES",11,252,253,-1
