"province_name","province_code","district_name","district_code","pc_code","pc_name","pc_location","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"FARAH","33","FARAH","3301","3301034","Barank Toot Primary School ","Barank Toot ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","FARAH","3301","3301035","Raj Boys High School","Raj ","Old","no change",24,7,5,0,0,0,0,0,2,17,13,4,0,0,13,4,17
"FARAH","33","FARAH","3301","3301036","Genahkan Boys High School","Genahkan ","Old","no change",872,61,21,0,4,0,0,29,7,811,454,357,0,0,454,357,811
"FARAH","33","FARAH","3301","3301037","Mulla Moeen High School","Darabad Bala","Old","no change",1424,58,23,0,10,0,0,12,13,1324,864,460,42,0,906,460,1366
"FARAH","33","FARAH","3301","3301038","Haji Abdul Rahman Nekah Secondary School","Darabad Payeen","Relocated","no change",1566,65,15,0,8,0,0,33,9,1412,873,539,89,0,943,558,1501
"FARAH","33","FARAH","3301","3301039","Khairabad Kochi Primary School","Khair abad ","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","FARAH","3301","3301040","Hazrat Abu Baker Sedique Mosque","Karez Shiekh Ha","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302041","Deh Ishq School","Deh Ishq ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302042","Saj Secondary School","Saj ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302043","Nehar Dasht School","Nehar Dasht","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302044","Dokeen Primary School","Dokeen village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302045","Khwajah Abdullah Bedar High School","Cheen Farsi ","Old","no change",316,46,6,0,1,0,0,36,3,270,270,0,0,0,270,0,270
"FARAH","33","PUSHTROD","3302","3302046","Mulla Aman Madrassah","Gajgeen","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302047","Biland Deh Mosque","Biland Deh village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302048","Zara’at Masaw High School","Lycee , Massaw","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302049","Primary School ","Qanat Akbar Shah ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302050","Karez Badal","Karez Badal (Kochi)","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302051","Rokeen Secondary School","Rokeen ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","PUSHTROD","3302","3302052","Nawbahar Boys High School","Nawbahar ","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303053","Dewar Surkh Mosque","Dewar Surkh ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303054","Ranj Primary School","Ranj ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303055","Khushk Abah Mosque","Khushk Abah ","Old","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303056","Deh Naw High School","Deh Naw ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303057","Karez Juma Mosque","Karez Juma ","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303058","Ghorchi Mosque","Ghorchi ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303059","Shura (Council) office","Nang Abad","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303060","Islamabad Mosque","Islamabad village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303061","Qatar Khulah (Kuchi)","Qatar Khulah village ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303062","Karez Sadiq Mosque","Karez Sadiq ","Old","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303063","Jawzarah Mosque","Jawzarah ","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303064","Shura (Council) Office","Karez Mushtarak","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303065","Du Khowlah Mosque","Du Khowlah ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303066","Naju Mosque","Naju village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303067","Mehar Abad Mosque","Mehar Abad ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","KHAK SAFID","3303","3303068","Jejah High School","Jejah village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304069","Malik Akhtar Mosque","Duzd Bur","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304070","Keshkak Mosque","Keshkak ","Old","no change",1183,153,8,0,1,0,0,139,5,1021,751,270,9,0,760,270,1030
"FARAH","33","QALAYE KAH","3304","3304071","Duzd Bad Mosque","Duzd Bad ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304072","Geest Mosque","Geest ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304073","Kala teh Sher Dil Mosque","Kala teh Sher ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304074","Kojar Mosque","Kojar ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304075","Chah Zindan Boys High School","Chah Zindan ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304076","Gung Primary School","Gung ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304077","Karezak Mosque","Karezak ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304078","Awr Jame Mosque","Awr ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304079","Anjeeran School","Anjeeran","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304080","Rubat Mosque","Rubat ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304081","Hasan Abad Ulya Mosque","Hasan Abad Ulya ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304082","Joi Chashmah Mosque","Joi Chashmah ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","QALAYE KAH","3304","3304083","Juma Ali Mosque","Juma Ali ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305084","Ilyas Abad Primary School","Ilyas Abad ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305085","Dawrah Joi High School","Dawrah Joi Karez Neki","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305086","Mohammad Abad Primary School","Mohammad Abad ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305087","Primary School","Karez Malham","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305088","Hazrat Omer Mosque","Hawzak Mohammad Aslam","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305089","Hazrat Abu Baker Mosque","Bajdeh","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305090","Chakah Primary School","Chakah ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305091","Keen High School","Keen village","Old","no change",361,49,2,0,1,0,0,38,8,312,218,94,0,0,218,94,312
"FARAH","33","SHIBKOH","3305","3305092","Dehzak Primary School","Dehzak ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305093","Shoshak Primary School","Shoshak ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305094","Girls Secondary School","Fareb","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305095","Du Qalla Girls High School","Du Qalla ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","SHIBKOH","3305","3305096","Jirg Primary School","Jirg ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306097","Chakab Mosque","Chakab ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306098","Gallah Mekh Shah Ragah Mosque","Shargah","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306099","Rubat Turkan Mosque","Rubat Turkan ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306100","Sar Chashmah Mosque","Sar Chashmah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306101","Keshman Mosque","Keshman ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306102","Barazu Mosque","Barazu ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306103","Azwo Mosque","Azwo ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306104","Karez Khinjak Mosque","Karez Khinjak ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306105","Bakhsh Abad Mosque","Bakhsh Abad ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306106","Zar Mardan Mosque","Zar Mardan ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306107","Abkhorma Mosque","Abkhorma ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306108","Awryah Mosque","Awryah ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306109","Du Rahi Mosque","Du Rahi ","New","no change",1090,116,0,0,1,0,0,113,2,974,974,0,0,0,974,0,974
"FARAH","33","BALABLOK","3306","3306110","Lakini Mosque","Lakini ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306111","Farahrod clinic","Farahrod ","Relocated","no change",571,77,5,0,2,0,0,63,7,493,493,0,1,0,494,0,494
"FARAH","33","BALABLOK","3306","3306112","Tawdanak Mosque","Tawdanak ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306113","Syah Jangal Mosque","Syah Jangal ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306114","SehJoi Mosque","SehJoi ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306115","Safarak Mosque","Safarak ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306116","Kal Qalla Mosque","Kal Qalla ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306117","Dehzak Mosque","Dehzak ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306118","Shiekh Lala Primary School","Shiekh Lala ","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306119","Speen Majid Mosque","Shewan village ","Relocated","no change",758,111,4,0,4,0,0,92,11,647,647,0,0,0,647,0,647
"FARAH","33","BALABLOK","3306","3306120","Ganj Abad Primary School","Ganj Abad ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306121","Pyo Pasab Mosque","Pyo Pasab ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306122","Gerani Primary School","Gerani ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BALABLOK","3306","3306123","Nawabad Primary School","Nawabad ","New","no change",596,65,3,0,2,0,0,60,0,531,531,0,0,0,531,0,531
"FARAH","33","BALABLOK","3306","3306124","Kansak Primary School","Kansak ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","ANARDARA","3307","3307125","New Kalatah Alam Khan Primary and Secondary School","Kalatah Alam Khan ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","ANARDARA","3307","3307126","Sadka Mosque","Sadka ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","ANARDARA","3307","3307127","Zahkan School","Zahkan ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","ANARDARA","3307","3307128","Nawabad Zahkan School","Zahkan ","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","ANARDARA","3307","3307129","Gorkak Mosque","Gorkak ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","ANARDARA","3307","3307130","Kalatah Sadat Mosque","Kalatah Sadat","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","ANARDARA","3307","3307131","Kalatah Mulla Haider Primary School","Kalatah Mulla Haider ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","ANARDARA","3307","3307132","Shiekh Abdul Samad Nazari High School","Markaz Anardarah","Old","no change",1974,203,32,0,8,0,0,160,3,1741,945,796,30,0,970,801,1771
"FARAH","33","ANARDARA","3307","3307133","Daghal Mosque","Daghal ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","ANARDARA","3307","3307134","Padhi Mosque","Padhi ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308135","Mulla Abdul Bari Mosque","Mulla Abdul Bari ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308136","Sher Surkh Primary School","Sher Surkh ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308137","Haji Jernil Mosque","Haji Jernil ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308138","Haji Rezah Gul Mosque","Haji Rezah Gul ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308139","Mahdadi Mosque","Mahdadi ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308140","Mulla Nawab Primary School","Mulla Nawab Nekah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308141","Qasim Abad (Kochi) tent","Qasim Abad village ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308142","Joi Safid Mosque","Joi Safid","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308143","Marjah (Kochi) village tent","Marjah village ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308144","Shagai Haji Amanullah Mosque","Shagai Haji Amanullah ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308145","Ghazi Abad Mosque","Ghazi Abad ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308146","Masjid Markaz (Sultan Bakwah) Mosque","Markaz ","Not Assessed","no change",609,92,0,0,10,0,0,73,9,505,505,0,12,0,517,0,517
"FARAH","33","BAKWA","3308","3308147","Charbak Mosque","Charbak ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308148","Breeti Mosque","Breeti ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308149","Haji Qudus Mosque","Haji Qudus ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308150","Pushtah Mosque","Pushtah ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308151","Lycee Kalan High School","Gazah Kalan ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308152","Sharbati Mosque","Sharbati ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308153","Speen Karez Mosque","Speen Karez ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","BAKWA","3308","3308154","Speen Mosque","Speen Masjid village ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","LASH JUWAYN","3309","3309155","Deh Shiekh Mosque","Deh Shiekh ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","LASH JUWAYN","3309","3309156","Qouch Secondary School","Qouch ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","LASH JUWAYN","3309","3309157","Dumbli Ulya Primary School","Dumbli Ulya ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","LASH JUWAYN","3309","3309158","Khairabad Mosque","Khairabad ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","LASH JUWAYN","3309","3309159","Deraq Secondary School","Deraq ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","LASH JUWAYN","3309","3309160","Samoor Primary School","Samoor ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","LASH JUWAYN","3309","3309161","Luftan Girls School","Luftan ","Old","no change",1216,224,8,0,5,0,0,207,4,992,495,497,0,0,495,497,992
"FARAH","33","LASH JUWAYN","3309","3309162","Ibne Aiman Jowaini Boys High School","Markaz Joyan","Old","no change",3589,493,27,0,7,0,0,444,15,3096,1542,1554,0,0,1542,1554,3096
"FARAH","33","LASH JUWAYN","3309","3309163","Punj Deh Primary School","Punj Deh ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","LASH JUWAYN","3309","3309164","Char gawak Ulya Mosque","Char Gawak ","Old","no change",1190,171,7,0,3,0,0,149,12,1019,511,508,0,0,511,508,1019
"FARAH","33","LASH JUWAYN","3309","3309165","Peer Kandar Primary School","Peer Kandar ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","LASH JUWAYN","3309","3309166","Sabz Gazi School","Sabz Gazi ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","GULESTAN","3310","3310167","Asad Mosque","Asad ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","GULESTAN","3310","3310168","Talikmand Mosque","Talikmand ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","GULESTAN","3310","3310169","Syah Kosha Bala Mosque","Syah Kosha Bala ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FARAH","33","GULESTAN","3310","3310170","Kunjak Mosque","Kunjak ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
