"pc_code","prelim_results_status","province_name","province_code","district_name","district_code","pc_name","pc_location","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"1909202","Not Reporting","KUNDUZ","19","GULTAPA","1909","Sultan Ghayasuddin High School","Larkhabi","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909203","Not Reporting","KUNDUZ","19","GULTAPA","1909","Asqalan High School","Asqalan Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909204","Not Reporting","KUNDUZ","19","GULTAPA","1909","Jama Besh Bal Mosque","Asqalan Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909205","Not Reporting","KUNDUZ","19","GULTAPA","1909","Tobra Kash School","Tobra Kash Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909206","Not Reporting","KUNDUZ","19","GULTAPA","1909","Wakil Qara High School","Wakil Qara","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909207","Not Reporting","KUNDUZ","19","GULTAPA","1909","Qashlish School","Qashlish Wakil Qara Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909208","Not Reporting","KUNDUZ","19","GULTAPA","1909","Gul Tipa Secondary School","Arabha Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909209","Not Reporting","KUNDUZ","19","GULTAPA","1909","Gharma Kamar School","Gharma Kamar Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910214","Not Reporting","KUNDUZ","19","AQTASH","1910","Ibrahim Khil Kuchi School","Ibrahim Khil Kuchi Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910215","Not Reporting","KUNDUZ","19","AQTASH","1910","Ibrahim Khil School","Ibrahim Khil Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910216","Not Reporting","KUNDUZ","19","AQTASH","1910","Laghmani School","Laghmani Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910217","Not Reporting","KUNDUZ","19","AQTASH","1910","Sajany School","Sajany Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910218","Not Reporting","KUNDUZ","19","AQTASH","1910","Taqa Chenar Secondary School","Taqa Chenar Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910219","Not Reporting","KUNDUZ","19","AQTASH","1910","Saray Qeshlaq Madras","Saray Qeshlaq Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910220","Not Reporting","KUNDUZ","19","AQTASH","1910","Aaqtash High School","Aaqtash Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002026","Not Reporting","SAMANGAN","20","HAZRATE SULTAN","2002"," Omli Mosque"," Owmli village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003037","Not Reporting","SAMANGAN","20","KHURAM WA SARBAGH","2003"," Aaq Chashmah High School"," Aaq Cheshmah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003038","Not Reporting","SAMANGAN","20","KHURAM WA SARBAGH","2003"," Nawbulaq School"," Nawbulaq village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003039","Not Reporting","SAMANGAN","20","KHURAM WA SARBAGH","2003"," Khwajah Qachqar Secondary School"," Qachqar Khwajah ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003040","Not Reporting","SAMANGAN","20","KHURAM WA SARBAGH","2003"," Tatarchal Madrassah"," Tatarchal village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003041","Not Reporting","SAMANGAN","20","KHURAM WA SARBAGH","2003"," Primary School"," Surkhak Chashmah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003042","Not Reporting","SAMANGAN","20","KHURAM WA SARBAGH","2003"," Shorabak Primary School"," Shurabak village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003044","Not Reporting","SAMANGAN","20","KHURAM WA SARBAGH","2003"," Shakh Safid Primary School"," Shakh Safid village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005059","Not Reporting","SAMANGAN","20","ROYE DOAB","2005"," Khami Beyaz Madrassah"," Khami Bayad village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005061","Not Reporting","SAMANGAN","20","ROYE DOAB","2005"," Zee Sahibuddin Madrassah"," Zee Sahibuddin village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005063","Not Reporting","SAMANGAN","20","ROYE DOAB","2005"," Chahar Chashmah Primary School"," Chahar Chashmah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006077","Not Reporting","SAMANGAN","20","DARAE SOFE PAYEN","2006"," Baghak Primary School"," Bafak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006078","Not Reporting","SAMANGAN","20","DARAE SOFE PAYEN","2006"," Bayanan Secondary School"," Bayanan village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006080","Not Reporting","SAMANGAN","20","DARAE SOFE PAYEN","2006"," Lubabi High School"," Lubabi village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007100","Not Reporting","SAMANGAN","20","DARAE SOFE BALA","2007"," Menbar Khami Hawz"," Khami Hauz village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108152","Not Reporting","BALKH","21","CHEMTAL","2108"," Dr. Dasatageer House"," Char Sai Afghania village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108153","Not Reporting","BALKH","21","CHEMTAL","2108"," Mohammad Daoud House"," Kultash village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108156","Not Reporting","BALKH","21","CHEMTAL","2108","Saloon Ijtemaee (Community Hall)"," Sad Mesh village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108158","Not Reporting","BALKH","21","CHEMTAL","2108"," Bargah School"," Bargai Turkmanyah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108159","Not Reporting","BALKH","21","CHEMTAL","2108"," Maktab Awal Imam Saheb School"," Imam Sahib Awal village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108160","Not Reporting","BALKH","21","CHEMTAL","2108"," Maktab Doum Imam Saheb School"," Imam Sahib 2 village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108161","Not Reporting","BALKH","21","CHEMTAL","2108"," Pasham Qalla School"," Pashma Qalla village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108162","Not Reporting","BALKH","21","CHEMTAL","2108"," Qaryah e Naw, Shahr Balouch Mosque"," Nowshahr Balouch","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108163","Not Reporting","BALKH","21","CHEMTAL","2108"," Naw Shahre Alizai Mosque"," Nowshahr Alizai village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108164","Not Reporting","BALKH","21","CHEMTAL","2108"," Naw Shar Aliza Mosque"," Alizaii village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108165","Not Reporting","BALKH","21","CHEMTAL","2108"," Nawshar Balouch Mosque"," Nowshar Balouch village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108166","Not Reporting","BALKH","21","CHEMTAL","2108"," Arab Mazari School"," Arab Mazari village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108167","Not Reporting","BALKH","21","CHEMTAL","2108"," Asyab Gurg School"," Asyab Gurg village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108168","Not Reporting","BALKH","21","CHEMTAL","2108"," Qalla Razaq School"," Qalla Razaq village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108169","Not Reporting","BALKH","21","CHEMTAL","2108"," Jar Qalla School"," Jangal village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109185","Not Reporting","BALKH","21","DAWLATABAD","2109"," Anwari School"," Qazan village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109186","Not Reporting","BALKH","21","DAWLATABAD","2109"," Dilbarjeen School"," Dilbar Jeen village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109187","Not Reporting","BALKH","21","DAWLATABAD","2109"," Murad Bakhsh Wali Secondary School"," Deh Daraz","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109189","Not Reporting","BALKH","21","DAWLATABAD","2109"," Saderabad School"," Sader Abad","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109190","Not Reporting","BALKH","21","DAWLATABAD","2109"," Bedu School"," Beedu village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111226","Not Reporting","BALKH","21","CHARBOLAK","2111"," Qazi Farouq Shaheed School"," Arzankar village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111227","Not Reporting","BALKH","21","CHARBOLAK","2111"," Mohammad Zahir Ba Ba e Millat School"," Naward Zagzig village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111228","Not Reporting","BALKH","21","CHARBOLAK","2111"," Zeegzag School"," Zagzig village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111229","Not Reporting","BALKH","21","CHARBOLAK","2111"," Salar Tapah Mosque"," Salar Tepah village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111230","Not Reporting","BALKH","21","CHARBOLAK","2111"," Beest Paikal School"," Beest Paikal village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111245","Not Reporting","BALKH","21","CHARBOLAK","2111"," Rahmat Abad School"," Rahmat Abad village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111248","Not Reporting","BALKH","21","CHARBOLAK","2111"," Khwajah Roshnayee School"," Khwajah Roshnayee village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111249","Not Reporting","BALKH","21","CHARBOLAK","2111"," Boorluk School"," Borlok village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111250","Not Reporting","BALKH","21","CHARBOLAK","2111"," Dahanaw School"," Dehnaw village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111251","Not Reporting","BALKH","21","CHARBOLAK","2111"," Sal Barun School"," Sal Barun village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112252","Not Reporting","BALKH","21","SHORTEPA","2112"," Islam Sufla Clinic"," Islam Sufla village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112253","Not Reporting","BALKH","21","SHORTEPA","2112"," Islam Ulya School"," Islam Ulya village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201008","Not Reporting","SARE PUL","22","SARE PUL","2201"," Lati village Mosque"," Latti village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201009","Not Reporting","SARE PUL","22","SARE PUL","2201"," SehToot village Mosque"," SehToot village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201010","Not Reporting","SARE PUL","22","SARE PUL","2201"," Alaf Safid Mosque"," Alaf Safid village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201011","Not Reporting","SARE PUL","22","SARE PUL","2201"," Laghman Secondary School"," Laghman village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201012","Not Reporting","SARE PUL","22","SARE PUL","2201"," Qalla e Soukhtah Primary School"," Qalla Soukhtah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201019","Not Reporting","SARE PUL","22","SARE PUL","2201"," Neemdan Primary Madrassah"," Neemdan village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201020","Not Reporting","SARE PUL","22","SARE PUL","2201"," Khaksar Madrassah"," Khaksar village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201021","Not Reporting","SARE PUL","22","SARE PUL","2201"," Qadam Jai Madrassah"," Qadam Jaii village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201022","Not Reporting","SARE PUL","22","SARE PUL","2201"," Zaki Primary School"," Zakir village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201023","Not Reporting","SARE PUL","22","SARE PUL","2201"," Kuhanah Qeshalq Madrassah"," Kuhnah Qeshlaq village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201024","Not Reporting","SARE PUL","22","SARE PUL","2201"," Al Askar Primary Madrassah"," Al Askar village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201025","Not Reporting","SARE PUL","22","SARE PUL","2201"," Majar Madrassah"," Majar village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201026","Not Reporting","SARE PUL","22","SARE PUL","2201"," Khan Qudak Madrassah"," Khan Qodak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201027","Not Reporting","SARE PUL","22","SARE PUL","2201"," Pestali Madrassah"," Pastali village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201028","Not Reporting","SARE PUL","22","SARE PUL","2201"," Kamar Tubeedah Primary School"," Kamar Tobeedah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201029","Not Reporting","SARE PUL","22","SARE PUL","2201"," Ghajar Qaduq"," Ghajar Qaduq village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201031","Not Reporting","SARE PUL","22","SARE PUL","2201"," Gelah Jar Madrassah"," Gellah Jar village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202039","Not Reporting","SARE PUL","22","SAYAD","2202"," Mirza Awlang Secondary School"," Mirza Awlang ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202040","Not Reporting","SARE PUL","22","SAYAD","2202"," Khwajah Almatu Secondary School"," Khwaja Almatu","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202041","Not Reporting","SARE PUL","22","SAYAD","2202"," Turbulaq Secondary School"," Turbulaq","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202046","Not Reporting","SARE PUL","22","SAYAD","2202"," Primary School"," Billand Ghur village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202047","Not Reporting","SARE PUL","22","SAYAD","2202"," Darah Band Mosque location"," Darah Band village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202048","Not Reporting","SARE PUL","22","SAYAD","2202"," Saha e Baz (Plain Ground)"," Pahlawan Tush village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202049","Not Reporting","SARE PUL","22","SAYAD","2202"," Char Gumbad Madrassah"," Char Gumbad","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202050","Not Reporting","SARE PUL","22","SAYAD","2202"," Primary School"," Hajdah Bala village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202051","Not Reporting","SARE PUL","22","SAYAD","2202","Qarakhwal Mosque location"," Qara Khowal village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202052","Not Reporting","SARE PUL","22","SAYAD","2202"," Shah Toot village Madrassah"," Shah Toot village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203053","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Deh Buzan School"," Deh Buzan village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203054","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Qalla Kuhnah Jame Mosque"," Qalla Kuhnah village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203055","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Shaheed Mazari High School"," Dahanah Kashan","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203056","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Azadi High School"," Shenah Safid Maidan","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203057","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Damgah Madrassah"," Damgah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203058","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Shorah List Madrassah"," Shorah List","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203059","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Shorah List Madrassah"," Kham Safid","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203060","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Kham Safi Jame Mosque"," Sarak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203061","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Mosque"," Khameedah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203062","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," SalrezaiMosque"," Salrezi","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203063","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Primary School"," Soufak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203064","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Zee Bayan village Madrassah"," Zee Bayab village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203065","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Village Mosque"," Zee Nazeer village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203066","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Tagab Bye Mosque"," Tagab Bye village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203067","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Deh Myanah Mosque"," Deh Myanah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203068","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Jarghan High School"," Jarghan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203069","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Nagalah Jame Mosque"," Nagallah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203070","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Sar Deh Jame Mosque"," Sar Deh","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203071","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Haji Tahir Mosque"," Ganji Ha","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203072","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Khamdan Jame Madrassah"," Khamdan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203073","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Hemat Deh Surkh wa Pas Nai High School"," Deh Surkh village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203074","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Imam Abu Hanifah Madrassah"," Khowal village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203075","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Qarghaitu Mosque"," Qarghaitu village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203076","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Pai Dehak village Madrassah"," Pai Dehak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203077","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Chehel Chah Jame Madrassah"," Chehel Deh","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203078","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Darah Gerziwan Madrassah"," Darah Gerezwan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203079","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Mosque"," Neemak","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203080","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Qalla Shahr Madrassah"," Qalla Shahr","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203081","Not Reporting","SARE PUL","22","KOHESTANAT","2203"," Haji Mulla Qurban Mosque"," Nawabad Qalla Shahr","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204086","Not Reporting","SARE PUL","22","SOZMAQALA","2204"," Gurkab Ulya Jame Mosque"," Gorkab Ulya","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
