"province_code","province_name_eng","district_code","district_name_eng","district_or_subdivision_name","provincial_capital","pc_code","pc_name_eng","pc_location","ps_count","prelim_results_status","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"01","KABUL","0101","KABUL CITY","NAHIA 06","YES","0101112","Sarwar e Kainat Mosque","Qalla e Mohammad Hayat",3,"Reporting","Old","no change",1890,70,26,0,24,0,0,9,11,1816,1081,735,4,0,1085,735,1820
"01","KABUL","0101","KABUL CITY","NAHIA 06","YES","0101113","Chahar Qalla High School","Chahar Qalla",5,"Reporting","Old","no change",4440,123,28,0,26,0,0,12,57,4317,2732,1585,0,0,2732,1585,4317
"01","KABUL","0101","KABUL CITY","NAHIA 06","YES","0101114","Baqer ul Uloom Madrassah","Qalla e Ainullah",5,"Reporting","Old","no change",3184,118,19,0,15,0,0,18,66,3065,2399,666,1,0,2400,666,3066
"01","KABUL","0101","KABUL CITY","NAHIA 06","YES","0101115","Salman e Farsi Mosque","Qalla e Abbas Quli",6,"Reporting","Old","no change",5082,172,43,0,27,0,0,35,67,4905,2191,2714,5,0,2196,2714,4910
"01","KABUL","0101","KABUL CITY","NAHIA 06","YES","0101116","Safiullah Afzali High School","Qalla e Muslim, Sar Aasyab",3,"Reporting","New","no change",1448,78,29,0,7,0,0,7,35,1320,926,394,50,0,952,418,1370
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101117","Lais Bin e Qais Mosque","Reeshkhor Sufla",2,"Reporting","Old","no change",444,27,17,0,1,0,0,1,8,417,290,127,0,0,290,127,417
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101118","Family Haee Reeshkhor High School","Family hai Reeshkhor",7,"Reporting","Old","no change",3882,199,27,1,26,0,0,113,32,3682,2206,1476,1,0,2206,1477,3683
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101119","Qalla e Fatoh Ahmadia Mosque","Qalla e Fatoh",2,"Reporting","Old","no change",2574,68,21,0,17,0,0,8,22,2493,1605,888,13,0,1617,889,2506
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101120","Ghazi Abdullah High School","Qalla e Asfandyar",5,"Reporting","Old","no change",2220,89,27,0,11,0,0,8,43,2130,1503,627,1,0,1504,627,2131
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101121","Ibrahim Khalil Jame Mosque","Dogh Abad Shahsdarak",8,"Reporting","Old","no change",5532,246,26,0,36,0,0,31,153,5270,3584,1686,16,0,3595,1691,5286
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101122","Chehlsutoon Girls High School","Noh Burjah Chehelsutoon",6,"Reporting","Old","no change",3234,77,35,0,8,0,0,13,21,3147,1860,1287,10,0,1866,1291,3157
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101123","Eidgah Mosque","Chehelsutoon",3,"Reporting","Old","no change",2076,46,8,0,15,0,0,11,12,1998,1465,533,32,0,1495,535,2030
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101124","Ghazi Ade Girls High School","Tannai Kot",7,"Reporting","Old","no change",3708,116,30,0,19,0,0,37,30,3592,2303,1289,0,0,2303,1289,3592
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101125","Technical Institute","Tannai Kot",5,"Reporting","Old","no change",2809,135,19,1,14,0,0,62,39,2661,2093,568,13,0,2106,568,2674
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101126","Omara Khan High School","Wasel Abad",5,"Reporting","Old","no change",2676,129,55,0,20,0,0,33,21,2546,1718,828,1,0,1719,828,2547
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101127","Hazarat E Nabawi Mosque","Wasel Abad",6,"Reporting","Old","no change",3017,104,37,0,11,0,0,29,27,2911,2018,893,2,0,2020,893,2913
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101128","Aaqa Ali Shams High Shool","Aqa Ali Shams, Chehelsutoon",9,"Reporting","Old","no change",4998,122,55,0,25,0,0,29,13,4875,2893,1982,1,0,2893,1983,4876
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101129","Sultan Razia Girls High School","Bagh e Raees",8,"Reporting","Old","no change",4032,112,21,0,22,0,0,29,40,3915,2013,1902,4,1,2017,1903,3920
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101130","Aemeni Girls High School","Jangalak",5,"Reporting","Old","no change",2280,43,12,0,10,0,0,13,8,2236,1303,933,1,0,1303,934,2237
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101131","Khushal Khan High School","Chehelsutoon Road",4,"Reporting","Old","no change",2130,110,24,0,12,0,0,19,55,2018,1718,300,2,0,1719,301,2020
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101132","Guzargah Girls Secondary School","Hesa e Doum",5,"Reporting","Old","no change",2850,133,34,0,13,0,0,52,34,2711,1722,989,6,0,1727,990,2717
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101133","Guzargah Girls High School","Guzargah",2,"Reporting","Old","no change",516,34,14,0,3,0,0,11,6,482,298,184,0,0,298,184,482
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101134","Habibia Girls High School","Darulaman road",8,"Reporting","Old","no change",4434,159,34,0,33,0,0,66,26,4263,3454,809,12,0,3465,810,4275
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101135","Ayub Khan Mosque","Ayub Khan Mena",4,"Reporting","Old","no change",1500,83,33,0,5,0,0,23,22,1395,938,457,22,0,952,465,1417
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101136","Sardar e Kabuli Girls High School","Seh(3) Rahi Allauddin",12,"Reporting","Old","no change",7488,256,21,0,87,0,0,38,110,7227,3876,3351,5,0,3881,3351,7232
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101137","Mohammadia Mosque","Jai Raees",3,"Reporting","Relocated","no change",1722,72,18,0,8,0,0,17,29,1649,969,680,1,0,969,681,1650
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101138","Ataullah Faizani Secondary School","Deh Murad Khan Road",3,"Reporting","Old","no change",1457,63,23,0,6,0,0,15,19,1393,794,599,1,0,795,599,1394
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101139","Deh Dana Girls High School","Deh Dana",8,"Reporting","Old","no change",4931,153,30,0,25,0,0,29,69,4773,2864,1909,5,0,2865,1913,4778
"01","KABUL","0101","KABUL CITY","NAHIA 07","YES","0101140","Mehrabuddin High School","Chehelsutoon Road, Deh Dana",10,"Reporting","Old","no change",5622,95,15,0,19,0,0,46,15,5512,3851,1661,15,0,3858,1669,5527
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101141","Abdul Rahman e Pazhwak High School","Puroujah Rahman Mena",4,"Reporting","Old","no change",5999,216,15,0,24,0,0,37,140,5682,3984,1698,101,0,4059,1724,5783
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101142","Zabihullah Esmati High School","Du sad Family",6,"Reporting","Old","no change",3210,121,22,0,18,0,0,16,65,3031,1946,1085,58,0,1994,1095,3089
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101143","Hazrat Bilal Mosque","Rahman Mena Chamandi",5,"Reporting","New","no change",1770,79,27,0,38,0,0,7,7,1521,994,527,170,0,1125,566,1691
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101144","Zakhil wa Mohmand Mosque","Kart e Naw",7,"Reporting","Old","no change",3599,128,44,0,16,0,0,33,35,3014,2026,988,457,0,2320,1151,3471
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101145","Huzoor Hazrat Nabi Mosque","Behind the CoCa Cola factory",4,"Reporting","Old","no change",3000,93,30,0,7,0,0,38,18,2896,2317,579,11,0,2328,579,2907
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101146","Hazarat Bilal Mosque","Kart e Naw",4,"Reporting","Relocated","no change",1500,100,38,0,29,0,0,4,29,1160,749,411,239,1,879,521,1400
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101148","Ahmadi Mosque","Kart e Naw",6,"Reporting","Old","no change",4199,156,47,0,40,0,0,34,35,4015,2874,1141,28,0,2895,1148,4043
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101149","Ghaws Azam Dastagir Mosque","Aab Rasani",3,"Reporting","Old","no change",1794,75,17,0,7,0,0,24,27,1705,1141,564,14,0,1152,567,1719
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101150","Abdul Qader Jailani Mosque","Sar e Tapah Market",4,"Reporting","Old","no change",3330,146,57,0,27,0,0,14,48,3164,2275,889,20,0,2293,891,3184
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101151","Sayed Noor Mohammad Shah Mohamadia Mosque","Kart e Naw",10,"Reporting","Old","no change",5999,212,87,0,26,0,0,61,38,5723,4570,1153,64,0,4628,1159,5787
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101152","Totya High School","Sarak 3. Kart e Naw",5,"Reporting","Old","no change",3426,96,28,0,25,0,0,30,13,3326,1742,1584,4,0,1746,1584,3330
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101153","Sayed Noor Mohammad Shah Mena Girls High School","Sar e Tapah, Kart e Naw",6,"Reporting","Old","no change",3336,363,19,0,304,0,0,27,13,2860,1982,878,113,0,2076,897,2973
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101154","Rahman Mena Girls High School","Project A- Street 3, Rahman Mena",13,"Reporting","Old","no change",7313,197,55,0,41,0,0,46,55,7081,4446,2635,35,0,4477,2639,7116
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101155","Sayed Noor Mohammad Shah Mena Boys High School","Hesa e Alif, sarak 3, Kart e Naw",6,"Reporting","Old","no change",2723,122,46,0,17,0,0,19,40,2539,1606,933,62,0,1617,984,2601
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101156","Ranga Mosque","Qalacha",1,"Reporting","Old","no change",2286,91,29,0,9,0,0,20,33,2191,1685,506,4,0,1688,507,2195
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101157","Abdul Hai Habibi High School ","Qalacha",7,"Reporting","Old","no change",4374,91,16,0,11,0,0,39,25,4229,2889,1340,53,1,2934,1349,4283
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101158","Abubakar Sedique Mosque","Jadidabad village",1,"Reporting","Old","no change",2565,260,10,0,218,0,0,12,20,2294,1570,724,10,1,1577,728,2305
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101159","Usman Ghani Mosque","Sarak e Naw, Shast Metra, Rahman Mena",5,"Reporting","Old","no change",2978,116,54,0,24,0,0,27,11,2857,1994,863,5,0,1998,864,2862
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101160","Shah Pacha Mosque","Street no. 1, Rahman Mena, behind the Coal factory",1,"Reporting","Old","no change",1260,116,27,0,12,0,0,13,64,1134,743,391,10,0,751,393,1144
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101161","Sarak e Awal Mosque","Noor Mohammad Shah Mena",5,"Reporting","Old","no change",3324,192,117,0,24,0,0,23,28,3124,2097,1027,8,0,2102,1030,3132
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101162","Shahrak e Telayee Mosque","Shahrak Telayee",4,"Reporting","Old","no change",1799,41,18,0,7,0,0,9,7,1750,1170,580,8,0,1177,581,1758
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101163","Shaheed Abdul Sabour Fareed School","Street no. 3 , Kart e Naw",4,"Reporting","Relocated","no change",1794,70,19,0,7,0,0,33,11,1723,1088,635,1,0,1089,635,1724
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101164","Abdul Rahim Ghafourzai High School","Next to the Naqlia e Syah Sang",5,"Reporting","Old","no change",2016,370,29,0,316,0,0,15,10,1619,1412,207,27,0,1439,207,1646
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101165","Amena Fidawi Girls High School","Itefaq Mosque",8,"Reporting","Old","no change",4523,134,41,0,23,0,0,17,53,4373,2666,1707,16,0,2682,1707,4389
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101166","Tapah e Balkh Mosque","Shah Shaheed",6,"Reporting","Old","no change",3246,96,31,0,20,0,0,39,6,3125,2298,827,25,0,2321,829,3150
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101167","Ustad Betab High School","Street no. 1 Shah Shaheed",5,"Reporting","Old","no change",2219,103,47,0,13,0,0,25,18,2104,1624,480,12,0,1633,483,2116
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101168","Ashab e Keram Mosque","Tank Logar",4,"Reporting","Old","no change",1924,163,35,0,17,0,0,7,104,1721,1317,404,40,0,1352,409,1761
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101169","Qalla e Hashmat Khan High School","Baghcha e Sayeed",5,"Reporting","Old","no change",2580,127,45,0,24,0,0,15,43,2438,1063,1375,15,0,1071,1382,2453
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101170","Qalla e Hashmat Khan Secondary School","Nahia no.8/ district 8",5,"Reporting","Relocated","no change",3600,161,42,1,31,0,0,40,47,3354,2805,549,85,0,2869,570,3439
"01","KABUL","0101","KABUL CITY","NAHIA 08","YES","0101171","Ilhaqya no.1 Abdul Hai Habibi High School","Qalacha e Khamdan",5,"Reporting","Relocated","no change",2562,68,7,0,18,0,0,15,28,2474,1712,762,20,0,1731,763,2494
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101172","Noor Mohammad Mosque","Nahia no.9 / district 9",4,"Reporting","Old","no change",2034,99,16,1,5,0,0,34,43,1923,1576,347,12,0,1587,348,1935
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101173","Paktya Kot Secondary School","Pul e Charkhi road",10,"Reporting","Old","no change",5544,172,28,3,35,0,0,54,52,5267,4162,1105,105,0,4252,1120,5372
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101174","Ali Ahmad Khan Popal High School","Hothkhil",12,"Reporting","Old","no change",8172,232,33,0,26,0,0,50,123,7926,4810,3116,14,0,4819,3121,7940
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101175","Qabil Bye High School","Qabil Bye",10,"Reporting","Old","no change",5850,184,70,0,19,0,0,41,54,5658,4806,852,8,0,4813,853,5666
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101176","Khwaja Rawash Secondary School","Khwaja Rawash",5,"Reporting","Old","no change",2508,79,25,0,13,0,0,19,22,2423,1695,728,6,0,1697,732,2429
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101177","Laghmani Ha Mosque","Yaka Toot",6,"Reporting","Old","no change",3930,119,32,0,19,0,0,14,54,3786,2696,1090,25,0,2712,1099,3811
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101178","Block Awal Reyasat Hawa Shinasi (Block no. 1 Mete*","Airport Road",6,"Reporting","Old","no change",3306,140,14,0,12,0,0,47,67,3155,2271,884,11,0,2278,888,3166
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101179","Mansour Halaaj Mosque","Qalla e Wakeel ",5,"Reporting","Old","no change",2268,63,5,0,14,0,0,24,20,2204,1527,677,1,0,1528,677,2205
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101180","Shaheed Sardar Mohammad Daud Khan Mosque","Makrorayan 4",5,"Reporting","Relocated","no change",4506,98,20,0,11,0,0,24,43,4399,2392,2007,9,0,2396,2012,4408
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101181","IT and Telecommunications Institute","Next to the Telecommunications Training Center",2,"Reporting","Old","no change",486,19,7,0,2,0,0,5,5,466,366,100,1,0,366,101,467
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101182","Hazrat Mohammad Mustafa Mosque","Makrorayan  ",3,"Reporting","Old","no change",2040,68,26,0,8,0,0,20,14,1969,1462,507,3,0,1464,508,1972
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101183","Al Fatah High School","Makrorayan 3",8,"Reporting","Old","no change",4398,135,32,0,16,0,0,29,58,4257,2578,1679,6,0,2582,1681,4263
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101184","Haji Abdul Qadeer High School","Makrorayan 3",2,"Reporting","Old","no change",1098,57,15,0,5,0,0,22,15,1041,812,229,0,0,812,229,1041
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101185","Abul Qasem Firdousi High School","Makrorayan 3",4,"Reporting","Old","no change",2412,88,28,0,26,0,0,9,25,2321,1144,1177,3,0,1144,1180,2324
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101186","Bibi Mahro Boys High School","Makrorayan 3",4,"Reporting","Old","no change",1944,103,29,0,12,0,0,37,25,1840,1540,300,1,0,1541,300,1841
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101187","Abdul Hadi Dawi High School","Makrorayan 3",5,"Reporting","Old","no change",3186,69,9,0,12,0,0,32,16,3114,2393,721,3,0,2396,721,3117
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101188","Shash Darak Sharqi Jame Mosque","Shashdarak",3,"Reporting","Old","no change",1050,30,13,0,4,0,0,12,1,1018,876,142,2,0,878,142,1020
"01","KABUL","0101","KABUL CITY","NAHIA 09","YES","0101189","Setara High School","Shashdarak",4,"Reporting","Old","no change",1698,71,24,0,14,0,0,20,13,1622,1497,125,5,0,1502,125,1627
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101190","Ministry of Women Affairs","Shahr e Naw",2,"Reporting","Old","no change",402,18,8,0,3,0,0,6,1,384,280,104,0,0,280,104,384
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101191","Moenyat Sewad Amozi (Deputy Ministry for Literacy)","Shahr e Naw",3,"Reporting","Old","no change",756,43,15,1,5,0,0,17,5,713,663,50,0,0,663,50,713
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101192","Amani High School","Wazir Akbar Khan",1,"Reporting","Old","no change",756,23,13,0,3,0,0,4,3,733,646,87,0,0,646,87,733
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101193","Wazeer Akbar Khan Mosque","Wazir Akbar Khan",3,"Reporting","Old","no change",2592,97,37,0,11,0,0,34,15,2492,2269,223,3,0,2272,223,2495
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101194","Ahmad Mujtaba Mosque","Wazir Akbar Khan",3,"Reporting","Old","no change",1002,47,19,0,14,0,0,6,8,948,796,152,7,0,803,152,955
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101195","Jafari Mosque","Qalla e Khatir",3,"Reporting","Old","no change",1620,47,15,0,10,0,0,12,10,1572,980,592,1,0,981,592,1573
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101196","Bibi Mahro Maidan Mosque","Bibi Mahro",3,"Reporting","Old","no change",2958,121,56,0,20,0,0,21,24,2835,2116,719,2,0,2118,719,2837
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101197","Bibi Mahro Girls High School","Airport road",4,"Reporting","Old","no change",2592,117,15,0,70,0,0,21,11,2467,1048,1419,8,0,1051,1424,2475
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101198","Aziz Afghan Secondary School","Block hai Sharwali (Municipality Blocks)",3,"Reporting","Old","no change",1794,70,16,0,11,0,0,28,15,1723,1200,523,1,0,1201,523,1724
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101199","Hazrat Daoud Mosque","Qalla e Chaman",2,"Reporting","Old","no change",1200,30,10,1,5,0,0,10,4,1164,776,388,6,0,781,389,1170
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101200","Qalla e Chaman Mosque","Qalla e Chaman",2,"Reporting","Old","no change",1625,64,17,0,12,0,0,25,10,1549,1199,350,12,0,1209,352,1561
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101201","Shahrak Jame Mosque","Shahrak Arya",3,"Reporting","New","no change",1608,55,10,0,15,0,0,4,26,1553,968,585,0,0,968,585,1553
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101202","Hazrat Omer Farouq Old Mosque","Nawabad Chahar Qalla",3,"Reporting","Old","no change",2028,49,30,0,8,0,0,0,11,1979,1052,927,0,0,1052,927,1979
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101203","Hazrat Yousuf Mosque","Chahar Qalla",3,"Reporting","Old","no change",2311,83,21,0,9,0,0,13,40,2217,1421,796,11,0,1431,797,2228
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101204","Sayed Nezam Mosque","Chahar Qalla",4,"Reporting","Old","no change",2604,65,16,0,8,0,0,13,28,2539,1173,1366,0,0,1173,1366,2539
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101205","Shebari Ha Mosque","Chahar Qalla",6,"Reporting","Old","no change",3618,42,9,0,7,0,0,12,14,3574,1504,2070,2,0,1505,2071,3576
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101206","Khwaja Parsa e Wali Mosque","Chahar Qalla",2,"Reporting","Old","no change",768,26,16,0,2,0,0,6,2,742,544,198,0,0,544,198,742
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101207","Mostafawi Mosque","Chahar Qalla",3,"Reporting","Old","no change",1738,72,29,0,5,0,0,6,32,1666,864,802,0,0,864,802,1666
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101208","Chahar Qalla e Wazir Abad Secondary School","Chahar Qalla",2,"Reporting","Old","no change",1146,71,17,0,5,0,0,39,10,1070,539,531,5,0,544,531,1075
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101209","Yadgar Mosque","Chahar Qalla",3,"Reporting","Old","no change",3084,80,25,0,9,0,0,29,17,2998,1910,1088,6,0,1915,1089,3004
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101210","Omer Farooq Mosque","Nawabad Chahar Qalla",2,"Reporting","Old","no change",1104,63,12,0,7,0,0,23,21,1039,641,398,2,0,642,399,1041
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101211","Ahmad Khil Mosque","Chahar Qalla",4,"Reporting","Old","no change",2988,112,57,0,21,0,0,23,11,2876,1795,1081,0,0,1795,1081,2876
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101212","Mohammadia Mosque","Chahar Qalla",1,"Reporting","Old","no change",2100,41,13,0,8,0,0,6,14,2059,1080,979,0,0,1080,979,2059
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101213","Imam Abu Haneefa Mosque","Akhiri Taimani",5,"Reporting","Old","no change",3486,80,17,0,12,0,0,30,21,3394,2384,1010,12,0,2384,1022,3406
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101214","Bibi Ruqia Mosque","Chahar Qalla",2,"Reporting","Old","no change",2292,52,10,0,7,0,0,29,6,2212,1344,868,28,0,1368,872,2240
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101215","Aljawad Jame Mosque","Wazir Abad",4,"Reporting","Old","no change",3342,60,18,0,16,0,0,18,8,3281,1826,1455,1,0,1826,1456,3282
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101216","Post office infront of the clinic","Qalla e Fathullah",3,"Reporting","Old","no change",959,74,28,0,5,0,0,35,6,883,768,115,2,0,770,115,885
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101217","Ibrahim Khalilullah Mosque","Qalla e Fathullah",1,"Reporting","Old","no change",1098,52,20,0,7,0,0,12,13,1046,701,345,0,0,701,345,1046
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101218","Sarak e Chahar Mosque","Qalla e Fathullah",2,"Reporting","Old","no change",1998,89,27,0,9,0,0,20,33,1903,1521,382,6,0,1527,382,1909
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101219","Hussainia Mosque","Qalla e Fathullah",2,"Reporting","Old","no change",822,55,24,0,4,0,0,14,13,766,527,239,1,0,527,240,767
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101220","Masoud Sa'ad Secondary School","Street no. 5, Qalla e Fathullah",3,"Reporting","Old","no change",2010,78,28,0,15,0,0,19,16,1932,1086,846,0,0,1086,846,1932
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101221","Fatimia Mosque","Qalla e Fathullah",2,"Reporting","Old","no change",1170,34,13,0,3,0,0,11,7,1129,700,429,7,0,706,430,1136
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101222","Zarghoona Girls High School","Qalla e Fathullah",8,"Reporting","Old","no change",4062,211,37,0,10,0,0,58,106,3846,1976,1870,5,0,1979,1872,3851
"01","KABUL","0101","KABUL CITY","NAHIA 10","YES","0101223","Ahmad Shah Masoud High School","Shahr e Naw",2,"Reporting","Old","no change",1356,79,32,0,7,0,0,25,15,1275,1105,170,1,1,1107,170,1277
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101224","Secondary School no. 16","Qalla e Najar ha",3,"Reporting","Old","no change",1302,58,22,0,5,0,0,26,5,1241,813,428,3,0,816,428,1244
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101225","Sayedul Naseri Boys High School","Lab e Jar",7,"Reporting","Relocated","no change",3780,206,81,0,14,0,0,101,10,3572,2750,822,2,0,2752,822,3574
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101226","Sayedul Naseri Girls High School","Hesa e Doum Khairkhana",6,"Reporting","Old","no change",3300,141,35,0,20,0,0,58,28,3155,1831,1324,4,0,1833,1326,3159
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101227","Khairkhana Cinema","Golayee Cinema",5,"Reporting","Old","no change",2568,120,34,0,12,0,0,58,16,2446,1910,536,1,1,1912,536,2448
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101228","Makhfi Badakhshi High School","Golayee Park",7,"Reporting","Old","no change",3918,163,28,0,17,0,0,57,61,3754,1737,2017,1,0,1738,2017,3755
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101229","Ghulam Haider Khan High School","Lycee Mariam",11,"Reporting","Old","no change",6018,247,35,0,39,0,0,84,89,5771,4530,1241,0,0,4530,1241,5771
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101230","Abdul Ghafour Nadeem High School","Khairkhan Kindergarten",6,"Reporting","Relocated","no change",3360,128,18,0,10,0,0,61,39,3232,2062,1170,0,0,2062,1170,3232
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101231","Imam Zaman Jame Mosque","Qalla e Najar ha",3,"Reporting","Old","no change",2256,104,15,0,8,0,0,56,25,2149,1631,518,3,0,1633,519,2152
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101232","Zulaikha High School","Qalla e Najar ha",7,"Reporting","Relocated","no change",4038,215,17,0,25,0,0,50,123,3823,1834,1989,0,0,1834,1989,3823
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101233","Punj Sad Family Mosque","Punjsad Family road",5,"Reporting","Old","no change",3330,162,47,0,11,0,0,61,43,3166,2382,784,2,0,2383,785,3168
"01","KABUL","0101","KABUL CITY","NAHIA 11","YES","0101234","Abdul Qader Bedel High School","Purojha Jadid",14,"Reporting","Old","no change",7674,302,81,0,52,0,0,101,68,7369,4219,3150,3,0,4220,3152,7372
