"results_status","province_code","district_code","pc_code","reporting_results"
"FINAL","01","0101","0101430","NO"
"PRELIMINARY","01","0101","0101430","YES"
"FINAL","01","0101","0101448","YES"
"PRELIMINARY","01","0101","0101448","YES"
"FINAL","01","0101","0101449","NO"
"PRELIMINARY","01","0101","0101449","NO"
"FINAL","01","0101","0101473","YES"
"PRELIMINARY","01","0101","0101473","YES"
"FINAL","01","0101","0101488","YES"
"PRELIMINARY","01","0101","0101488","YES"
"FINAL","01","0101","0101489","YES"
"PRELIMINARY","01","0101","0101489","YES"
"FINAL","01","0101","0101490","YES"
"PRELIMINARY","01","0101","0101490","YES"
"FINAL","01","0101","0101491","YES"
"PRELIMINARY","01","0101","0101491","YES"
"FINAL","01","0101","0101492","YES"
"PRELIMINARY","01","0101","0101492","YES"
"FINAL","01","0101","0101493","YES"
"PRELIMINARY","01","0101","0101493","YES"
"FINAL","01","0101","0101495","YES"
"PRELIMINARY","01","0101","0101495","YES"
"FINAL","01","0101","0101496","YES"
"PRELIMINARY","01","0101","0101496","YES"
"FINAL","01","0101","0101497","YES"
"PRELIMINARY","01","0101","0101497","YES"
"FINAL","01","0101","0101498","YES"
"PRELIMINARY","01","0101","0101498","YES"
"FINAL","01","0101","0101499","YES"
"PRELIMINARY","01","0101","0101499","YES"
"FINAL","01","0101","0101500","YES"
"PRELIMINARY","01","0101","0101500","YES"
"FINAL","01","0101","0101501","YES"
"PRELIMINARY","01","0101","0101501","YES"
"FINAL","01","0101","0101502","YES"
"PRELIMINARY","01","0101","0101502","YES"
"FINAL","01","0101","0101503","YES"
"PRELIMINARY","01","0101","0101503","YES"
"FINAL","01","0101","0101504","YES"
"PRELIMINARY","01","0101","0101504","YES"
"FINAL","01","0101","0101505","YES"
"PRELIMINARY","01","0101","0101505","YES"
"FINAL","01","0101","0101506","YES"
"PRELIMINARY","01","0101","0101506","YES"
"FINAL","01","0101","0101507","YES"
"PRELIMINARY","01","0101","0101507","YES"
"FINAL","01","0101","0101508","YES"
"PRELIMINARY","01","0101","0101508","YES"
"FINAL","01","0101","0101509","YES"
"PRELIMINARY","01","0101","0101509","YES"
"FINAL","01","0101","0101510","YES"
"PRELIMINARY","01","0101","0101510","YES"
"FINAL","01","0101","0101511","YES"
"PRELIMINARY","01","0101","0101511","YES"
"FINAL","01","0101","0101512","YES"
"PRELIMINARY","01","0101","0101512","YES"
"FINAL","01","0101","0101513","NO"
"PRELIMINARY","01","0101","0101513","NO"
"FINAL","01","0101","0101514","YES"
"PRELIMINARY","01","0101","0101514","YES"
"FINAL","01","0102","0102463","YES"
"PRELIMINARY","01","0102","0102463","YES"
"FINAL","01","0102","0102464","YES"
"PRELIMINARY","01","0102","0102464","YES"
"FINAL","01","0102","0102465","YES"
"PRELIMINARY","01","0102","0102465","YES"
"FINAL","01","0102","0102466","YES"
"PRELIMINARY","01","0102","0102466","YES"
"FINAL","01","0102","0102467","YES"
"PRELIMINARY","01","0102","0102467","YES"
"FINAL","01","0102","0102468","YES"
"PRELIMINARY","01","0102","0102468","YES"
"FINAL","01","0102","0102469","YES"
"PRELIMINARY","01","0102","0102469","YES"
"FINAL","01","0102","0102470","YES"
"PRELIMINARY","01","0102","0102470","YES"
"FINAL","01","0102","0102471","YES"
"PRELIMINARY","01","0102","0102471","YES"
"FINAL","01","0102","0102472","YES"
"PRELIMINARY","01","0102","0102472","YES"
"FINAL","01","0102","0102474","NO"
"PRELIMINARY","01","0102","0102474","NO"
"FINAL","01","0102","0102475","YES"
"PRELIMINARY","01","0102","0102475","YES"
"FINAL","01","0103","0103333","YES"
"PRELIMINARY","01","0103","0103333","YES"
"FINAL","01","0103","0103334","YES"
"PRELIMINARY","01","0103","0103334","YES"
"FINAL","01","0103","0103335","YES"
"PRELIMINARY","01","0103","0103335","YES"
"FINAL","01","0103","0103336","YES"
"PRELIMINARY","01","0103","0103336","YES"
"FINAL","01","0103","0103337","YES"
"PRELIMINARY","01","0103","0103337","YES"
"FINAL","01","0103","0103338","YES"
"PRELIMINARY","01","0103","0103338","YES"
"FINAL","01","0103","0103339","YES"
"PRELIMINARY","01","0103","0103339","YES"
"FINAL","01","0103","0103340","YES"
"PRELIMINARY","01","0103","0103340","YES"
"FINAL","01","0103","0103341","YES"
"PRELIMINARY","01","0103","0103341","YES"
"FINAL","01","0103","0103342","YES"
"PRELIMINARY","01","0103","0103342","YES"
"FINAL","01","0103","0103343","YES"
"PRELIMINARY","01","0103","0103343","YES"
"FINAL","01","0103","0103344","YES"
"PRELIMINARY","01","0103","0103344","YES"
"FINAL","01","0104","0104352","YES"
"PRELIMINARY","01","0104","0104352","YES"
"FINAL","01","0104","0104353","YES"
"PRELIMINARY","01","0104","0104353","YES"
"FINAL","01","0104","0104354","YES"
"PRELIMINARY","01","0104","0104354","YES"
"FINAL","01","0104","0104355","YES"
"PRELIMINARY","01","0104","0104355","YES"
"FINAL","01","0104","0104356","YES"
"PRELIMINARY","01","0104","0104356","YES"
"FINAL","01","0104","0104357","YES"
"PRELIMINARY","01","0104","0104357","YES"
"FINAL","01","0104","0104358","YES"
"PRELIMINARY","01","0104","0104358","YES"
"FINAL","01","0105","0105359","YES"
"PRELIMINARY","01","0105","0105359","YES"
"FINAL","01","0105","0105360","YES"
"PRELIMINARY","01","0105","0105360","YES"
"FINAL","01","0105","0105361","YES"
"PRELIMINARY","01","0105","0105361","YES"
"FINAL","01","0105","0105362","YES"
"PRELIMINARY","01","0105","0105362","YES"
"FINAL","01","0105","0105363","YES"
"PRELIMINARY","01","0105","0105363","YES"
"FINAL","01","0105","0105364","YES"
"PRELIMINARY","01","0105","0105364","YES"
"FINAL","01","0105","0105365","YES"
"PRELIMINARY","01","0105","0105365","YES"
"FINAL","01","0105","0105366","YES"
"PRELIMINARY","01","0105","0105366","YES"
"FINAL","01","0105","0105367","YES"
"PRELIMINARY","01","0105","0105367","YES"
"FINAL","01","0105","0105368","YES"
"PRELIMINARY","01","0105","0105368","YES"
"FINAL","01","0105","0105369","YES"
"PRELIMINARY","01","0105","0105369","YES"
"FINAL","01","0105","0105370","YES"
"PRELIMINARY","01","0105","0105370","YES"
"FINAL","01","0105","0105371","YES"
"PRELIMINARY","01","0105","0105371","YES"
"FINAL","01","0105","0105372","YES"
"PRELIMINARY","01","0105","0105372","YES"
"FINAL","01","0105","0105373","YES"
"PRELIMINARY","01","0105","0105373","YES"
"FINAL","01","0106","0106345","YES"
"PRELIMINARY","01","0106","0106345","YES"
"FINAL","01","0106","0106346","YES"
"PRELIMINARY","01","0106","0106346","YES"
"FINAL","01","0106","0106347","YES"
"PRELIMINARY","01","0106","0106347","YES"
"FINAL","01","0106","0106348","YES"
"PRELIMINARY","01","0106","0106348","YES"
"FINAL","01","0106","0106349","YES"
"PRELIMINARY","01","0106","0106349","YES"
"FINAL","01","0106","0106350","YES"
"PRELIMINARY","01","0106","0106350","YES"
"FINAL","01","0106","0106351","YES"
"PRELIMINARY","01","0106","0106351","YES"
"FINAL","01","0107","0107374","YES"
"PRELIMINARY","01","0107","0107374","YES"
"FINAL","01","0107","0107375","YES"
"PRELIMINARY","01","0107","0107375","YES"
"FINAL","01","0107","0107376","YES"
"PRELIMINARY","01","0107","0107376","YES"
"FINAL","01","0107","0107377","YES"
"PRELIMINARY","01","0107","0107377","YES"
"FINAL","01","0107","0107378","YES"
"PRELIMINARY","01","0107","0107378","YES"
"FINAL","01","0107","0107379","YES"
"PRELIMINARY","01","0107","0107379","YES"
"FINAL","01","0107","0107380","YES"
"PRELIMINARY","01","0107","0107380","YES"
"FINAL","01","0108","0108381","YES"
"PRELIMINARY","01","0108","0108381","YES"
"FINAL","01","0108","0108382","YES"
"PRELIMINARY","01","0108","0108382","YES"
"FINAL","01","0108","0108383","YES"
"PRELIMINARY","01","0108","0108383","YES"
"FINAL","01","0108","0108384","YES"
"PRELIMINARY","01","0108","0108384","YES"
"FINAL","01","0108","0108385","YES"
"PRELIMINARY","01","0108","0108385","YES"
"FINAL","01","0109","0109386","YES"
"PRELIMINARY","01","0109","0109386","YES"
"FINAL","01","0109","0109387","YES"
"PRELIMINARY","01","0109","0109387","YES"
"FINAL","01","0109","0109388","YES"
"PRELIMINARY","01","0109","0109388","YES"
"FINAL","01","0109","0109389","YES"
"PRELIMINARY","01","0109","0109389","YES"
"FINAL","01","0109","0109390","YES"
"PRELIMINARY","01","0109","0109390","YES"
"FINAL","01","0109","0109391","YES"
"PRELIMINARY","01","0109","0109391","YES"
"FINAL","01","0109","0109392","YES"
"PRELIMINARY","01","0109","0109392","YES"
"FINAL","01","0109","0109393","YES"
"PRELIMINARY","01","0109","0109393","YES"
"FINAL","01","0109","0109394","YES"
"PRELIMINARY","01","0109","0109394","YES"
"FINAL","01","0109","0109395","YES"
"PRELIMINARY","01","0109","0109395","YES"
"FINAL","01","0109","0109396","YES"
"PRELIMINARY","01","0109","0109396","YES"
"FINAL","01","0109","0109397","YES"
"PRELIMINARY","01","0109","0109397","YES"
"FINAL","01","0110","0110398","YES"
"PRELIMINARY","01","0110","0110398","YES"
"FINAL","01","0110","0110399","YES"
"PRELIMINARY","01","0110","0110399","YES"
"FINAL","01","0110","0110400","YES"
"PRELIMINARY","01","0110","0110400","YES"
"FINAL","01","0110","0110401","YES"
"PRELIMINARY","01","0110","0110401","YES"
"FINAL","01","0110","0110402","YES"
"PRELIMINARY","01","0110","0110402","YES"
"FINAL","01","0110","0110403","YES"
"PRELIMINARY","01","0110","0110403","YES"
"FINAL","01","0110","0110404","YES"
"PRELIMINARY","01","0110","0110404","YES"
"FINAL","01","0110","0110405","YES"
"PRELIMINARY","01","0110","0110405","YES"
"FINAL","01","0110","0110406","YES"
"PRELIMINARY","01","0110","0110406","YES"
"FINAL","01","0110","0110407","YES"
"PRELIMINARY","01","0110","0110407","YES"
"FINAL","01","0110","0110408","YES"
"PRELIMINARY","01","0110","0110408","YES"
"FINAL","01","0110","0110409","YES"
"PRELIMINARY","01","0110","0110409","YES"
"FINAL","01","0110","0110410","YES"
"PRELIMINARY","01","0110","0110410","YES"
"FINAL","01","0110","0110411","YES"
"PRELIMINARY","01","0110","0110411","YES"
"FINAL","01","0110","0110412","YES"
"PRELIMINARY","01","0110","0110412","YES"
"FINAL","01","0110","0110413","YES"
"PRELIMINARY","01","0110","0110413","YES"
"FINAL","01","0110","0110414","YES"
"PRELIMINARY","01","0110","0110414","YES"
"FINAL","01","0110","0110415","YES"
"PRELIMINARY","01","0110","0110415","YES"
"FINAL","01","0110","0110416","YES"
"PRELIMINARY","01","0110","0110416","YES"
"FINAL","01","0110","0110417","YES"
"PRELIMINARY","01","0110","0110417","YES"
"FINAL","01","0110","0110418","YES"
"PRELIMINARY","01","0110","0110418","YES"
"FINAL","01","0111","0111419","YES"
"PRELIMINARY","01","0111","0111419","YES"
"FINAL","01","0111","0111420","YES"
"PRELIMINARY","01","0111","0111420","YES"
"FINAL","01","0111","0111421","YES"
"PRELIMINARY","01","0111","0111421","YES"
"FINAL","01","0111","0111422","YES"
"PRELIMINARY","01","0111","0111422","YES"
"FINAL","01","0111","0111423","YES"
"PRELIMINARY","01","0111","0111423","YES"
"FINAL","01","0111","0111424","YES"
"PRELIMINARY","01","0111","0111424","YES"
"FINAL","01","0111","0111425","YES"
"PRELIMINARY","01","0111","0111425","YES"
"FINAL","01","0111","0111426","YES"
"PRELIMINARY","01","0111","0111426","YES"
"FINAL","01","0111","0111427","YES"
"PRELIMINARY","01","0111","0111427","YES"
"FINAL","01","0111","0111428","YES"
"PRELIMINARY","01","0111","0111428","YES"
"FINAL","01","0111","0111429","YES"
"PRELIMINARY","01","0111","0111429","YES"
"FINAL","01","0111","0111494","YES"
"PRELIMINARY","01","0111","0111494","YES"
"FINAL","01","0112","0112431","YES"
"PRELIMINARY","01","0112","0112431","YES"
"FINAL","01","0112","0112432","NO"
"PRELIMINARY","01","0112","0112432","NO"
"FINAL","01","0112","0112433","NO"
"PRELIMINARY","01","0112","0112433","YES"
"FINAL","01","0112","0112434","YES"
"PRELIMINARY","01","0112","0112434","YES"
"FINAL","01","0112","0112435","NO"
"PRELIMINARY","01","0112","0112435","NO"
"FINAL","01","0112","0112436","YES"
"PRELIMINARY","01","0112","0112436","YES"
"FINAL","01","0112","0112437","YES"
"PRELIMINARY","01","0112","0112437","YES"
"FINAL","01","0112","0112438","YES"
"PRELIMINARY","01","0112","0112438","YES"
"FINAL","01","0113","0113439","NO"
"PRELIMINARY","01","0113","0113439","YES"
"FINAL","01","0113","0113440","YES"
"PRELIMINARY","01","0113","0113440","YES"
"FINAL","01","0113","0113441","YES"
"PRELIMINARY","01","0113","0113441","YES"
"FINAL","01","0113","0113442","YES"
"PRELIMINARY","01","0113","0113442","YES"
"FINAL","01","0113","0113443","YES"
"PRELIMINARY","01","0113","0113443","YES"
"FINAL","01","0113","0113444","YES"
"PRELIMINARY","01","0113","0113444","YES"
"FINAL","01","0113","0113445","YES"
"PRELIMINARY","01","0113","0113445","YES"
"FINAL","01","0113","0113446","YES"
"PRELIMINARY","01","0113","0113446","YES"
"FINAL","01","0113","0113447","YES"
"PRELIMINARY","01","0113","0113447","YES"
"FINAL","01","0114","0114450","YES"
"PRELIMINARY","01","0114","0114450","YES"
"FINAL","01","0114","0114451","YES"
"PRELIMINARY","01","0114","0114451","YES"
"FINAL","01","0114","0114452","YES"
"PRELIMINARY","01","0114","0114452","YES"
"FINAL","01","0114","0114453","YES"
"PRELIMINARY","01","0114","0114453","YES"
"FINAL","01","0114","0114454","YES"
"PRELIMINARY","01","0114","0114454","YES"
"FINAL","01","0114","0114455","YES"
"PRELIMINARY","01","0114","0114455","YES"
"FINAL","01","0114","0114456","YES"
"PRELIMINARY","01","0114","0114456","YES"
"FINAL","01","0114","0114457","YES"
"PRELIMINARY","01","0114","0114457","YES"
"FINAL","01","0114","0114458","YES"
"PRELIMINARY","01","0114","0114458","YES"
"FINAL","01","0114","0114459","YES"
"PRELIMINARY","01","0114","0114459","YES"
"FINAL","01","0114","0114460","YES"
"PRELIMINARY","01","0114","0114460","YES"
"FINAL","01","0114","0114461","YES"
"PRELIMINARY","01","0114","0114461","YES"
"FINAL","01","0114","0114462","YES"
"PRELIMINARY","01","0114","0114462","YES"
"FINAL","01","0115","0115476","YES"
"PRELIMINARY","01","0115","0115476","YES"
"FINAL","01","0115","0115477","YES"
"PRELIMINARY","01","0115","0115477","YES"
"FINAL","01","0115","0115478","YES"
"PRELIMINARY","01","0115","0115478","YES"
"FINAL","01","0115","0115479","YES"
"PRELIMINARY","01","0115","0115479","YES"
"FINAL","01","0115","0115480","YES"
"PRELIMINARY","01","0115","0115480","YES"
"FINAL","01","0115","0115481","YES"
"PRELIMINARY","01","0115","0115481","YES"
"FINAL","01","0115","0115483","YES"
"PRELIMINARY","01","0115","0115483","YES"
"FINAL","01","0115","0115484","YES"
"PRELIMINARY","01","0115","0115484","YES"
"FINAL","01","0115","0115485","YES"
"PRELIMINARY","01","0115","0115485","YES"
"FINAL","01","0115","0115515","YES"
"PRELIMINARY","01","0115","0115515","YES"
"FINAL","01","0115","0115516","YES"
"PRELIMINARY","01","0115","0115516","YES"
"FINAL","01","0115","0115517","YES"
"PRELIMINARY","01","0115","0115517","YES"
"FINAL","02","0201","0201001","YES"
"PRELIMINARY","02","0201","0201001","YES"
"FINAL","02","0201","0201002","YES"
"PRELIMINARY","02","0201","0201002","YES"
"FINAL","02","0201","0201003","YES"
"PRELIMINARY","02","0201","0201003","YES"
"FINAL","02","0201","0201004","YES"
"PRELIMINARY","02","0201","0201004","YES"
"FINAL","02","0201","0201005","YES"
"PRELIMINARY","02","0201","0201005","YES"
"FINAL","02","0201","0201006","YES"
"PRELIMINARY","02","0201","0201006","YES"
"FINAL","02","0201","0201007","YES"
"PRELIMINARY","02","0201","0201007","YES"
"FINAL","02","0201","0201008","YES"
"PRELIMINARY","02","0201","0201008","YES"
"FINAL","02","0201","0201009","YES"
"PRELIMINARY","02","0201","0201009","YES"
"FINAL","02","0201","0201010","YES"
"PRELIMINARY","02","0201","0201010","YES"
"FINAL","02","0201","0201011","YES"
"PRELIMINARY","02","0201","0201011","YES"
"FINAL","02","0201","0201012","YES"
"PRELIMINARY","02","0201","0201012","YES"
"FINAL","02","0201","0201013","YES"
"PRELIMINARY","02","0201","0201013","YES"
"FINAL","02","0201","0201014","YES"
"PRELIMINARY","02","0201","0201014","YES"
"FINAL","02","0201","0201015","YES"
"PRELIMINARY","02","0201","0201015","YES"
"FINAL","02","0201","0201016","YES"
"PRELIMINARY","02","0201","0201016","YES"
"FINAL","02","0201","0201017","YES"
"PRELIMINARY","02","0201","0201017","YES"
"FINAL","02","0201","0201018","NO"
"PRELIMINARY","02","0201","0201018","NO"
"FINAL","02","0202","0202019","YES"
"PRELIMINARY","02","0202","0202019","YES"
"FINAL","02","0202","0202020","YES"
"PRELIMINARY","02","0202","0202020","YES"
"FINAL","02","0202","0202021","YES"
"PRELIMINARY","02","0202","0202021","YES"
"FINAL","02","0202","0202022","YES"
"PRELIMINARY","02","0202","0202022","YES"
"FINAL","02","0202","0202023","YES"
"PRELIMINARY","02","0202","0202023","YES"
"FINAL","02","0202","0202024","YES"
"PRELIMINARY","02","0202","0202024","YES"
"FINAL","02","0202","0202025","YES"
"PRELIMINARY","02","0202","0202025","YES"
"FINAL","02","0203","0203026","YES"
"PRELIMINARY","02","0203","0203026","YES"
"FINAL","02","0203","0203027","YES"
"PRELIMINARY","02","0203","0203027","YES"
"FINAL","02","0203","0203028","YES"
"PRELIMINARY","02","0203","0203028","YES"
"FINAL","02","0203","0203029","YES"
"PRELIMINARY","02","0203","0203029","YES"
"FINAL","02","0203","0203030","YES"
"PRELIMINARY","02","0203","0203030","YES"
"FINAL","02","0203","0203031","YES"
"PRELIMINARY","02","0203","0203031","YES"
"FINAL","02","0203","0203032","YES"
"PRELIMINARY","02","0203","0203032","YES"
"FINAL","02","0203","0203033","YES"
"PRELIMINARY","02","0203","0203033","YES"
"FINAL","02","0203","0203034","YES"
"PRELIMINARY","02","0203","0203034","YES"
"FINAL","02","0203","0203035","YES"
"PRELIMINARY","02","0203","0203035","YES"
"FINAL","02","0203","0203036","YES"
"PRELIMINARY","02","0203","0203036","YES"
"FINAL","02","0203","0203037","YES"
"PRELIMINARY","02","0203","0203037","YES"
"FINAL","02","0203","0203038","YES"
"PRELIMINARY","02","0203","0203038","YES"
"FINAL","02","0204","0204039","NO"
"PRELIMINARY","02","0204","0204039","NO"
"FINAL","02","0204","0204042","YES"
"PRELIMINARY","02","0204","0204042","YES"
"FINAL","02","0204","0204044","YES"
"PRELIMINARY","02","0204","0204044","YES"
"FINAL","02","0204","0204045","YES"
"PRELIMINARY","02","0204","0204045","YES"
"FINAL","02","0204","0204046","YES"
"PRELIMINARY","02","0204","0204046","YES"
"FINAL","02","0204","0204047","YES"
"PRELIMINARY","02","0204","0204047","YES"
"FINAL","02","0204","0204048","YES"
"PRELIMINARY","02","0204","0204048","YES"
"FINAL","02","0204","0204049","YES"
"PRELIMINARY","02","0204","0204049","YES"
"FINAL","02","0204","0204050","YES"
"PRELIMINARY","02","0204","0204050","YES"
"FINAL","02","0204","0204051","YES"
"PRELIMINARY","02","0204","0204051","YES"
"FINAL","02","0204","0204052","YES"
"PRELIMINARY","02","0204","0204052","YES"
"FINAL","02","0204","0204053","YES"
"PRELIMINARY","02","0204","0204053","YES"
"FINAL","02","0204","0204054","YES"
"PRELIMINARY","02","0204","0204054","YES"
"FINAL","02","0204","0204056","YES"
"PRELIMINARY","02","0204","0204056","YES"
"FINAL","02","0204","0204057","YES"
"PRELIMINARY","02","0204","0204057","YES"
"FINAL","02","0204","0204059","YES"
"PRELIMINARY","02","0204","0204059","YES"
"FINAL","02","0204","0204060","YES"
"PRELIMINARY","02","0204","0204060","YES"
"FINAL","02","0204","0204061","YES"
"PRELIMINARY","02","0204","0204061","YES"
"FINAL","02","0204","0204062","YES"
"PRELIMINARY","02","0204","0204062","YES"
"FINAL","02","0204","0204065","YES"
"PRELIMINARY","02","0204","0204065","YES"
"FINAL","02","0204","0204066","YES"
"PRELIMINARY","02","0204","0204066","YES"
"FINAL","02","0205","0205067","YES"
"PRELIMINARY","02","0205","0205067","YES"
"FINAL","02","0205","0205068","YES"
"PRELIMINARY","02","0205","0205068","YES"
"FINAL","02","0205","0205069","YES"
"PRELIMINARY","02","0205","0205069","YES"
"FINAL","02","0205","0205070","YES"
