"constituency_code","constituency_name_eng","results_status","general_seats","female_seats","pc_plan_count","pc_reporting_count","pc_reporting_pct","ps_plan_count","ps_reporting_count","ps_reporting_pct","candidate_count","total_votes","total_votes_winner","winner_votes_pct","total_votes_loser","loser_votes_pct","runup_threshold_MOV","runup_threshold_pct","mean_candidate_threshold_MOV","med_candidate_threshold_MOV","prelim_winners_to_losers","prelim_losers_to_winners","incumbent_re_run","incumbent_re_run_pct_all","incumbent_re_run_male","incumbent_re_run_pct_male","incumbent_re_run_fem","incumbent_re_run_pct_fem","incumbent_won_again","returned_winners_pct_all","incumbent_won_again_male","returned_winners_pct_male","incumbent_won_again_fem","returned_winners_pct_fem","mean_candidate_pct","mean_male_candidate_pct","mean_fem_candidate_pct","mean_incumbent_candidate_pct","mean_win_candidate_pct","mean_win_male_candidate_pct","mean_win_fem_candidate_pct","mean_win_incumbent_candidate_pct","med_candidate_pct","med_male_candidate_pct","med_fem_candidate_pct","med_incumbent_candidate_pct","med_win_candidate_pct","med_win_male_candidate_pct","med_win_fem_candidate_pct","med_win_incumbent_candidate_pct","total_votes_fem_candidate","female_candidate_votes_pct","total_votes_incumbent_candidate","incumbent_votes_pct","total_votes_capital_district","capital_district_votes_pct"
"G-29","Zabul","PRELIMINARY",2,1,30,30,1,160,125,0.78125,16,14312,7024,0.490776970374511,7288,0.509223029625489,-719,TRUE,-1579.5,-1813,2,2,3,1,2,1,1,1,1,0.333333333333333,1,0.5,0,0,0.0625,0.0801503012235265,0.0398067555697517,0.10902273150736,0.16359232345817,0.18407629960872,0.122624371157071,0.195290665176076,0.0461850195640022,0.066866964784796,0.0249441028507546,0.0722470653996646,0.172861934041364,0.18407629960872,0.122624371157071,0.195290665176076,3988,0.278647288988262,4681,0.327068194522079,3925,0.274245388485187
"G-29","Zabul","NET CHANGE",0,0,0,-3,-0.1,0,-12,-0.075,0,-9607,-4768,-0.0112870660174439,-4839,0.0112870660174439,715,TRUE,1121.5625,1265,0,0,0,0,0,0,0,0,-1,-0.333333333333333,-1,-0.5,0,0,0,-0.0187971308374124,0.0241677396481017,-0.023794251167296,-0.00376235533914798,-0.0246714111921419,0.0380557563668397,NA,-0.00282688991469299,-0.0490136172821392,0.0207519651619978,0.0259463458649475,-0.0130319659223416,-0.0246714111921419,0.0380557563668397,NA,-1881,0.169174177536712,-3478,-0.0713827535018881,-1828,0.171450679527565
"G-30","Urozgan","FINAL",2,1,40,34,0.85,222,140,0.630630630630631,19,9487,3046,0.32107093917993,6441,0.67892906082007,-240,TRUE,-718.684210526316,-961,1,1,2,0.666666666666667,2,1,0,0,1,0.5,1,0.5,0,NA,0.0526315789473684,0.0618108991251186,0.0182091282808053,0.0951301781385053,0.10702364639331,0.147306840940234,0.0264572572994624,0.128386212712132,0.0270897016970591,0.0618741435648783,0.0190787393275008,0.0951301781385053,0.128386212712132,0.147306840940234,0.0264572572994624,0.128386212712132,691,0.0728365131232212,1805,0.190260356277011,4304,0.453673447876041
"G-30","Urozgan","PRELIMINARY",2,1,40,39,0.975,222,150,0.675675675675676,19,13136,4442,0.338154689403167,8694,0.661845310596833,-571,TRUE,-1175.63157894737,-1542,1,1,2,0.666666666666667,2,1,0,0,0,0,0,0,0,NA,0.0526315789473684,0.0617742590336987,0.0183465286236297,0.0951583434835566,0.112718229801056,0.156706760048721,0.0247411693057247,NA,0.0247411693057247,0.0555724725943971,0.0189174786845311,0.0951583434835566,0.14212850182704,0.156706760048721,0.0247411693057247,NA,964,0.0733861144945189,2500,0.190316686967113,5338,0.40636419001218
"G-30","Urozgan","NET CHANGE",0,0,0,-5,-0.125,0,-10,-0.045045045045045,0,-3649,-1396,-0.0170837502232365,-2253,0.0170837502232364,331,TRUE,456.947368421052,581,0,0,0,0,0,0,0,0,1,0.5,1,0.5,0,NA,-0.00000000000000000693889390390723,0.0000366400914198414,-0.000137400342824407,-0.0000281653450513314,-0.00569458340774549,-0.00939991910848709,0.00171608799373769,NA,0.00234853239133441,0.00630167097048118,0.000161260642969729,-0.0000281653450513314,-0.0137422891149078,-0.00939991910848709,0.00171608799373769,NA,-273,-0.000549601371297628,-695,-0.0000563306901026073,-1034,0.0473092578638606
"G-31","Ghor","FINAL",4,2,215,161,0.748837209302326,532,336,0.631578947368421,39,176407,72635,0.411746699394015,103772,0.588253300605985,-1121,TRUE,-7828.74358974359,-9503,0,0,5,0.833333333333333,3,0.75,2,1,3,0.6,2,0.666666666666667,1,0.5,0.0256410256410256,0.0309330968431798,0.0137338654361788,0.061809338631687,0.0686244498990025,0.0849286026064725,0.0360161444840624,0.0811343465206407,0.0161501527717154,0.0192395993356273,0.00954327209237729,0.0495842001734625,0.0729477855187152,0.0824315361635309,0.0360161444840624,0.0889873984592448,29073,0.164806385234146,54518,0.309046693158435,50007,0.283475145544111
"G-31","Ghor","PRELIMINARY",4,2,215,162,0.753488372093023,532,335,0.629699248120301,39,176661,71993,0.407520618585879,104668,0.592479381414121,-1527,TRUE,-7847.23076923077,-9506,0,0,5,0.833333333333333,3,0.75,2,1,3,0.6,2,0.666666666666667,1,0.5,0.0256410256410256,0.0309804486391283,0.0136273238952948,0.0615506535115277,0.0679201030976465,0.0841144904647885,0.0355313283633626,0.0798912417945481,0.0162514646696215,0.0192345792223524,0.0100390012509835,0.0503733138610106,0.0726278012690973,0.0815488421326722,0.0355313283633626,0.0879028195243998,28889,0.163527886743537,54368,0.307753267557639,51898,0.293771687016376
"G-31","Ghor","NET CHANGE",0,0,0,-1,-0.00465116279069766,0,1,0.00187969924812026,0,-254,642,0.0042260808081358,-896,-0.0042260808081358,406,TRUE,18.4871794871797,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000473517959484818,0.000106541540884082,0.000258685120159224,0.000704346801355976,0.000814112141684045,0.000484816120699824,0.0012431047260926,-0.000101311897906072,0.00000502011327485619,-0.000495729158606234,-0.000789113687548131,0.000319984249617933,0.000882694030858749,0.000484816120699824,0.00108457893484498,184,0.00127849849060899,150,0.00129342560079609,-1891,-0.0102965414722649
"G-32","Bamyan","FINAL",3,1,166,165,0.993975903614458,329,331,1.00607902735562,43,121746,40277,0.330828117556224,81469,0.669171882443776,-1938,TRUE,-8025.6976744186,-9775,0,0,4,1,3,1,1,1,3,0.75,2,0.666666666666667,1,1,0.0232558139534884,0.0234744379192657,0.021907632831195,0.0722118180474102,0.0827070293890559,0.0949353572191284,0.0460220458988386,0.0774399158904605,0.00888735564207448,0.0071131700425476,0.0150354015737683,0.0728524961805727,0.0931488508862714,0.0971202339296568,0.0460220458988386,0.089177467842886,16003,0.13144579698717,35166,0.288847272189641,19305,0.158567837957715
"G-32","Bamyan","PRELIMINARY",3,1,166,165,0.993975903614458,329,331,1.00607902735562,43,121746,40277,0.330828117556224,81469,0.669171882443776,-1938,TRUE,-8025.6976744186,-9775,0,0,4,1,3,1,1,1,3,0.75,2,0.666666666666667,1,1,0.0232558139534884,0.0234744379192657,0.021907632831195,0.0722118180474102,0.0827070293890559,0.0949353572191284,0.0460220458988386,0.0774399158904605,0.00888735564207448,0.0071131700425476,0.0150354015737683,0.0728524961805727,0.0931488508862714,0.0971202339296568,0.0460220458988386,0.089177467842886,16003,0.13144579698717,35166,0.288847272189641,19305,0.158567837957715
"G-32","Bamyan","NET CHANGE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G-33","Panjshir","FINAL",1,1,75,70,0.933333333333333,170,160,0.941176470588235,12,21686,9838,0.453656737065388,11848,0.546343262934612,-748,TRUE,-3485.83333333333,-3952,0,0,1,0.5,0,0,1,1,1,1,0,NA,1,1,0.0833333333333333,0.0774462787051554,0.112768606474223,0.209582218943097,0.226828368532694,0.244074518122291,0.209582218943097,0.209582218943097,0.061837129945587,0.061837129945587,0.112768606474223,0.209582218943097,0.226828368532694,0.244074518122291,0.209582218943097,0.209582218943097,4891,0.225537212948446,4545,0.209582218943097,1455,0.0670939776814535
"G-33","Panjshir","PRELIMINARY",1,1,75,70,0.933333333333333,170,160,0.941176470588235,12,21686,9838,0.453656737065388,11848,0.546343262934612,-748,TRUE,-3485.83333333333,-3952,0,0,1,0.5,0,0,1,1,1,1,0,NA,1,1,0.0833333333333333,0.0774462787051554,0.112768606474223,0.209582218943097,0.226828368532694,0.244074518122291,0.209582218943097,0.209582218943097,0.061837129945587,0.061837129945587,0.112768606474223,0.209582218943097,0.226828368532694,0.244074518122291,0.209582218943097,0.209582218943097,4891,0.225537212948446,4545,0.209582218943097,1455,0.0670939776814535
"G-33","Panjshir","NET CHANGE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G-34","Daikondi","FINAL",3,1,157,152,0.968152866242038,396,385,0.972222222222222,31,150113,47695,0.317727312091558,102418,0.682272687908442,-1484,TRUE,-5749.64516129032,-6066,0,0,4,1,3,1,1,1,3,0.75,2,0.666666666666667,1,1,0.032258064516129,0.0307621591734227,0.0384910034440721,0.0683851498537768,0.0794318280228894,0.0868545695575999,0.0571636034187579,0.0776148634695196,0.0301506198663673,0.0218635294744626,0.0386508830014722,0.0638618907089992,0.0777214498411197,0.0848827216829988,0.0571636034187579,0.0705601779992406,34668,0.230946020664433,41062,0.273540599415107,13597,0.0905784309153771
"G-34","Daikondi","PRELIMINARY",3,1,157,152,0.968152866242038,396,385,0.972222222222222,31,150254,47693,0.317415842506689,102561,0.682584157493311,-1482,TRUE,-5743.09677419355,-6064,0,0,4,1,3,1,1,1,3,0.75,2,0.666666666666667,1,1,0.032258064516129,0.0307708280644775,0.0384548830646771,0.0683176487813968,0.0793539606266722,0.086768627346582,0.0571099604669426,0.0775375918999383,0.030122326194311,0.0218430124988353,0.0386146125893487,0.0637953066141334,0.0776418597840989,0.0848030668068737,0.0571099604669426,0.0704806527613242,34668,0.230729298388063,41060,0.273270595125587,13603,0.0905333635044658
"G-34","Daikondi","NET CHANGE",0,0,0,0,0,0,0,0,0,-141,2,0.000311469584868995,-143,-0.000311469584869051,-2,TRUE,-6.5483870967746,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000866889105479926,0.0000361203793949813,0.0000675010723799885,0.0000778673962172488,0.0000859422110179309,0.0000536429518152234,0.0000772715695812887,0.0000282936720563676,0.0000205169756272681,0.0000362704121235208,0.0000665840948658181,0.0000795900570207536,0.0000796548761251153,0.0000536429518152234,0.0000795252379164058,0,0.000216722276369902,2,0.000270004289519954,-6,0.0000450674109113147
"K-01","Kuchi","FINAL",7,3,NA,NA,NA,NA,NA,NA,NA,75723,49267,0.65062134358121,26456,0.34937865641879,-1168,TRUE,-1969.78846153846,-3020.5,3,3,8,0.8,6,0.857142857142857,2,0.666666666666667,3,0.375,2,0.333333333333333,1,0.5,0.0192307692307692,0.0216556836540197,0.00904612865311728,0.0522545989989831,0.065062134358121,0.0837846964783299,0.0213761560776338,0.121662726868543,0.00535504404210082,0.00535504404210082,0.00451646131294323,0.00838582729157588,0.0515695363363839,0.0552143998520925,0.0156359362413005,0.0156359362413005,6850,0.0904612865311728,31655,0.418036791991865,35777,0.472472036237339
"K-01","Kuchi","PRELIMINARY",7,3,NA,NA,NA,NA,NA,NA,NA,108359,73775,0.680838693601824,34584,0.319161306398176,-80,TRUE,-2212.17307692308,-3552.5,3,3,8,0.8,6,0.857142857142857,2,0.666666666666667,4,0.5,4,0.666666666666667,0,0,0.0192307692307692,0.0217425409979789,0.00868132780848845,0.0511044306425862,0.0680838693601824,0.0680838693601824,NA,0.0909730617669045,0.00686145128692587,0.00838416744340572,0.00501573473361696,0.02242084183132,0.0442095257431316,0.0442095257431316,NA,0.0461336852499562,9407,0.0868132780848845,44301,0.40883544514069,46920,0.43300510340627
"K-01","Kuchi","NET CHANGE",0,0,NA,NA,NA,NA,NA,NA,NA,-32636,-24508,-0.0302173500206131,-8128,0.0302173500206131,-1088,TRUE,242.384615384616,532,0,0,0,0,0,0,0,0,-1,-0.125,-2,-0.333333333333333,1,0.5,0,-0.0000868573439592457,0.000364800844628832,0.00115016835639692,-0.00302173500206132,0.0157008271181475,NA,0.0306896651016384,-0.00150640724482505,-0.0030291234013049,-0.000499273420673731,-0.0140350145397441,0.0073600105932523,0.0110048741089609,NA,-0.0304977490086556,-2557,0.00364800844628832,-12646,0.00920134685117535,-11143,0.0394669328310688
"NATIONAL TOTAL","NATIONAL TOTAL","FINAL",184,68,5500,4691,0.852909090909091,17591,13818,0.785515320334262,2505,4000730,1476868,0.36914963019249,2523862,0.63085036980751,-521.555555555556,NA,-3320.54008603833,-2855,33,33,190,0.753968253968254,134,0.728260869565217,56,0.823529411764706,84,0.442105263157895,55,0.41044776119403,29,0.517857142857143,0.013687915526007,0.0139810012748707,0.0121351385658946,0.0349785302670649,0.0537038067270408,0.0602161179425383,0.036715168773569,0.0541750647930676,0.0045232591447776,0.00459096777738098,0.00431731110089561,0.0204796002877262,0.0403697915287012,0.0502195168425529,0.0188004433821746,0.0433736816747186,452787,0.113176095362596,796822,0.199169151629828,1144196,0.285996805582981
"NATIONAL TOTAL","NATIONAL TOTAL","PRELIMINARY",184,68,5500,4741,0.862,17591,13860,0.787902904894548,2505,4271908,1582452,0.370432134774438,2689456,0.629567865225562,-625.714285714286,NA,-3516.21509581541,-2860,33,33,190,0.753968253968254,134,0.728260869565217,56,0.823529411764706,81,0.426315789473684,53,0.395522388059701,28,0.5,0.013687915526007,0.0141428942734377,0.0112774246744714,0.0354991772617867,0.053562825238955,0.0604317393895384,0.0345171996396098,0.0532798155511651,0.00458467912154799,0.00468153365996548,0.00419827996837109,0.0207538175736545,0.0395982467951801,0.0503896919080083,0.0198645877164543,0.0460220458988386,467536,0.109444304512176,859727,0.201251290992222,1199930,0.28088853973447
"NATIONAL TOTAL","NATIONAL TOTAL","NET CHANGE",0,0,0,-50,-0.00909090909090904,0,-42,-0.00238758456028654,0,-271178,-105584,-0.00128250458194817,-165594,0.00128250458194812,104.15873015873,NA,195.675009777083,5,0,0,0,0,0,0,0,0,3,0.0157894736842105,2,0.0149253731343284,1,0.0178571428571429,0,-0.00016189299856708,0.000857713891423122,-0.000520646994721874,0.000140981488085806,-0.000215621447000193,0.00219796913395922,0.000895249241902485,-0.0000614199767703912,-0.0000905658825844924,0.000119031132524522,-0.000274217285928309,0.000771544733521166,-0.000170175065455351,-0.00106414433427968,-0.00264836422411997,-14749,0.00373179085042051,-62905,-0.00208213936239418,-55734,0.00510826584851121
