"province_code","candidate_id","voter_id","candidate_name_eng","candidate_id_corrected","candidate_gender","incumbent","final_votes","prelim_votes","prelim_winner","final_winner","ballot_position","electorate"
"24","5245034","5245034","Dr. Sadat Fatahi","5245034","Female","Yes","1334","1335","No","No",34,"General"
"24","5233980","5233980","Aziz Ahmad Pahlawan","5233980","Male","No","571","573","No","No",35,"General"
"24","100576109","100576109","Muhammad Reza Khushak Watan Dost","100576109","Male","No","6961","6966","Yes","Yes",36,"General"
"24","5221451","5221451","Sayed Abas Rustami","5221451","Male","No","458","454","No","No",37,"General"
"24","7278011","7278011","Hajji Janan Noorzayee","7278011","Male","No","2186","2182","No","No",38,"General"
"24","5591439","5591439","Hajji Abdul Rahman Maulawi Zada","5591439","Male","No","1511","1513","No","No",39,"General"
"24","3581332","3581332","Muhammad Haroon Fushanji","3581332","Male","No","1062","1143","No","No",40,"General"
"24","3760384","3760384","Hajji Muhammad Nasim Tukhi","3760384","Male","No","347","349","No","No",41,"General"
"24","3569601","3569601","Hajji Zulamay Ishaqzai","3569601","Male","No","4100","4119","No","No",42,"General"
"24","10718501","10718501","Ustad Abdul Samad Himati","10718501","Male","No","575","581","No","No",43,"General"
"24","11790329","11790329","Ahmad Shah Shahrukhi","11790329","Male","No","3781","3826","No","No",44,"General"
"24","3187393","3187393","Hajji Maulawi Ghulam Nabi Karimi Baloch","3187393","Male","No","5201","5323","No","No",45,"General"
"24","7931025","7931025","Hajji Wahedullah Seddiqi","7931025","Male","No","3507","3565","No","No",46,"General"
"24","7439026","7439026","Hajji Aziz Ahmad Nadim","7439026","Male","Yes","0","6131","Yes","No",47,"General"
"24","5712251","5712251","Mir Arham","5712251","Male","No","1737","1743","No","No",48,"General"
"24","5710160","5710160","Dr. Muhammad Nasim Saha","5710160","Male","No","1731","1742","No","No",49,"General"
"24","101795514","101795514","Bakhti Aadeli","101795514","Female","No","495","495","No","No",50,"General"
"24","3581302","3581302","Abdul Ghani Rahmani Wardak","3581302","Male","No","759","770","No","No",51,"General"
"24","9070046","9070046","Maulana Abdul Hamid Noorzai","9070046","Male","No","2253","2255","No","No",52,"General"
"24","7278158","7278158","Ghulam Farooq Majroh","7278158","Male","No","9524","10222","Yes","Yes",53,"General"
"24","7439067","7439067","Muhammad Nasir Atayee","7439067","Male","No","5150","5153","No","No",54,"General"
"24","8164980","8164980","Dr. Najeebullah","8164980","Male","No","805","815","No","No",55,"General"
"24","5595860","5595860","Hajji Sheren Khan","5595860","Male","No","1445","1424","No","No",56,"General"
"24","7439025","7439025","Ahmad Ali Jebraiely","7439025","Male","No","4915","4930","No","No",57,"General"
"24","10745901","10745901","Tahira Sajadi","10745901","Female","No","427","369","No","No",58,"General"
"24","3729888","3729888","Aqa Malang Burani","3729888","Male","No","4322","4309","No","No",59,"General"
"24","5595732","5595732","Puhanyar Dr. Muhamad Omar Samim","5595732","Male","No","3084","3093","No","No",60,"General"
"24","5245202","5245202","Tahira Omar","5245202","Female","No","570","573","No","No",61,"General"
"24","52455076","52455076","Nadia Salih","52455076","Female","No","521","524","No","No",62,"General"
"24","10144851","10144851","Dr. Muhammad Salih Saljoqi","10144851","Male","Yes","5577","5588","No","Yes",63,"General"
"24","5230240","5230240","Ustad Mirwais Ayubi","5230240","Male","No","3541","3544","No","No",64,"General"
"24","5245021","5245021","Masooda Karukhi","5245021","Female","No","2092","2100","Yes","Yes",65,"General"
"24","10642247","10642247","Muhammad Naiem Ghayur","10642247","Male","No","1062","1119","No","No",66,"General"
"24","7938049","7938049","Parween Shamsi","7938049","Female","No","652","654","No","No",67,"General"
"24","8763144","8763148","Abdul Hadi Jamshedi","8763148","Male","Yes","5689","5725","No","Yes",68,"General"
"24","3731596","3731596","Abdul Hakeem Hashimi","3731596","Male","No","74","74","No","No",69,"General"
"24","10681822","10681822","Ali Ahmad Faizyar","10681822","Male","No","2140","2139","No","No",70,"General"
"24","10687893","10687893","Alhaj Eng. Muhammad Nasir Muhtaseb Zada","10687893","Male","No","3635","3789","No","No",71,"General"
"24","3169528","3169528","Baser Khan","3169528","Male","No","286","285","No","No",72,"General"
"24","13686742","13686742","Maulawi Shir Ahmad","13686742","Male","No","662","662","No","No",73,"General"
"24","3581329","3581329","Wazir Ahmad Arsali","3581329","Male","No","1175","1165","No","No",74,"General"
"24","13817012","13817012","Hajji Muhammad Ghaus Ahrari","13817012","Male","No","0","54","No","No",75,"General"
"24","10717576","10717576","Hajji Mualim Ghulam Rasol Burhani","10717576","Male","No","1135","1163","No","No",76,"General"
"24","3581321","3581321","Nazer Ahmad Reha","3581321","Male","No","1319","2035","No","No",77,"General"
"24","3730921","3730921","Muhammad Maroof Fazli","3730921","Male","No","0","7889","Yes","No",78,"General"
"24","101858357","101858357","Basir Beg Zad","101858357","Male","No","1094","1095","No","No",79,"General"
"24","5594875","5594875","Najeeb Ahmad Jamshidi","5594875","Male","No","3126","3288","No","No",80,"General"
"24","10687946","10687946","Alhaj Dr. Basir Ahmad Basir Yar","10687946","Male","No","567","563","No","No",81,"General"
"24","10718544","10718544","Dr. Sayed Maroof Qazi Zada Ansari","10718544","Male","No","218","219","No","No",82,"General"
"24","7931494","7931494","Sayed Muhammad Shafiq","7931494","Male","Yes","0","5536","No","No",83,"General"
"24","3133145","3133145","Hajji Abdul Salam Qazi Zada","3133145","Male","Yes","1728","1729","No","No",84,"General"
"24","3581324","3581324","Hujat ‐ul‐ Islam Ghulam Sakhi Misbah Hirati","3581324","Male","No","451","453","No","No",85,"General"
"24","3581303","3581303","Nisar Ahmad Nadiri","3581303","Male","No","1398","1401","No","No",86,"General"
"24","100159330","100159330","Muhammad Zahir Sherzoy","100159330","Male","No","571","573","No","No",87,"General"
"24","10624233","10624233","Safiullah Mujadidi","10624233","Male","No","445","446","No","No",88,"General"
"24","12693507","12693507","Hajji Kamal-u-din Arab","12693507","Male","No","1995","2004","No","No",89,"General"
"24","6572741","6572741","Dr. Abdul Rahim Sardar","6572741","Male","No","1482","1486","No","No",90,"General"
"24","101308756","101308756","Colonel Hajji Muhammad Qasim Faqiri","101308756","Male","No","891","898","No","No",91,"General"
"24","3142644","3142644","Hajji Muhammad Arif Gudam Dar","3142644","Male","No","3691","3709","No","No",92,"General"
"24","10753192","10753192","Alhaj Muhammad Rafiq Shaheer","10753192","Male","No","5347","5374","No","Yes",93,"General"
"24","3581316","3581316","Ahmad Wahed Taheri","3581316","Male","Yes","0","6291","Yes","No",94,"General"
"24","10612567","10612567","Alhaj Sayed Sarwar Muhsini","10612567","Male","No","479","479","No","No",95,"General"
"24","3581337","3581337","Fauzia Gilani","3581337","Female","Yes","270","276","No","No",96,"General"
"24","5236132","5236132","Ghulam Mahbub Talash","5236132","Male","No","360","356","No","No",98,"General"
"24","10072092","10072092","Hajji Muhammad Arif Tayeb","10072092","Male","Yes","6106","6047","No","Yes",99,"General"
"24","10727628","10727628","Ahmad Farhad Majedi","10727628","Male","No","7005","7260","Yes","Yes",100,"General"
"24","101307618","101307618","Sofi Sediq","101307618","Male","No","2818","2819","No","No",101,"General"
"24","7439011","7439011","Munshi Abdul Shokur","7439011","Male","No","1988","1986","No","No",102,"General"
"24","6294245","6294245","Hajji Ghulam Farooq Nazari","6294245","Male","No","7346","7740","Yes","Yes",103,"General"
"24","10606723","10606723","Hajji Abdullah Baghdashti","10606723","Male","No","1825","1827","No","No",104,"General"
"24","7939880","7939880","Abdul Baser","7939880","Male","No","128","133","No","No",105,"General"
"24","3581331","3581331","Eng. Hameedullah Qaisani","3581331","Male","No","307","307","No","No",106,"General"
"24","3581317","3581317","Shanaz Hemati","3581317","Female","Yes","3961","3972","Yes","Yes",107,"General"
"24","10659550","10659550","Alhaj Sayed Abdullah Sherzadi","10659550","Male","No","5055","5075","No","No",108,"General"
"24","10631180","10631180","Hajji Fakhari","10631180","Male","No","106","106","No","No",109,"General"
"24","5193077","5193077","Sayed Ibrahim Emad","5193077","Male","No","2848","3072","No","No",110,"General"
"24","3581328","3581328","Dr. Zabihullah Azam","3581328","Male","No","749","787","No","No",111,"General"
"24","7439051","7439051","Alhaj Wakel Zaren Zaren","7439051","Male","Yes","4275","4322","No","No",112,"General"
"24","5221489","5221489","Hajji Mahmud Khan Alizayee","5221489","Male","No","3542","3543","No","No",113,"General"
"24","3581333","3581333","Ahmad Bihzad","3581333","Male","Yes","7733","7757","Yes","Yes",114,"General"
"24","5350896","5350896","Khangull Muhammadi","5350896","Male","No","245","245","No","No",115,"General"
"24","5221361","5221361","Hajji Maulawi Gull Ahmad","5221361","Male","Yes","2744","2744","No","No",116,"General"
"24","10602013","10602013","Wakel Sayed Muhammad Rafiq Nadem","10602013","Male","No","306","307","No","No",117,"General"
"24","3581335","3581335","Eng. Mujtaba Sadiqi","3581335","Male","No","109","110","No","No",118,"General"
"24","9432601","9432601","Mualim Muhammad Dawoud Qahestani","9432601","Male","No","371","371","No","No",119,"General"
"24","681699","10681699","Ghulam Ali Zari Haqjo","10681699","Male","No","2678","2672","No","No",120,"General"
"24","10641972","10641972","Muhammad Nasir Ahmad Yan","10641972","Male","No","172","172","No","No",121,"General"
"24","11443064","11443064","Ahmad Shah Noorzayee","11443064","Male","No","2162","2161","No","No",122,"General"
"24","3581307","3581307","Abdullah Zarefi","3581307","Male","No","1710","1710","No","No",123,"General"
"24","5224386","5224386","Habibullah Habib","5224386","Male","No","863","863","No","No",124,"General"
"24","1935892","101935892","Hafizullah Azizi","101935892","Male","No","2381","2387","No","No",125,"General"
"24","8605402","8605402","Qazi Nazer Ahmad Hanafi","8605402","Male","Yes","8716","8931","Yes","Yes",126,"General"
"24","11515788","11515788","Dr. Noorullah Rashid Tahiri","11515788","Male","No","917","917","No","No",127,"General"
"24","762857","762857","Alhaj Abdul Kareem Malang Hauz Karbasi","762857","Male","No","353","353","No","No",128,"General"
"24","5221150","5221150","Muhammad Ibrahim Furuzish","5221150","Male","No","2467","2489","No","No",129,"General"
"24","10643009","10643009","Afzal Shah Door Andish","10643009","Male","No","76","83","No","No",130,"General"
"24","5305083","5305083","Qeida Afif Tawaien","5305083","Female","No","732","2025","No","No",131,"General"
"24","9002097","9002097","Hajji Muhammad Dawoud Noorzaie","9002097","Male","No","3914","3913","No","No",132,"General"
"24","6344079","6344079","Hajji Muhammad Ibrahim Kushki","6344079","Male","No","1354","1460","No","No",133,"General"
"24","10713799","10713799","Fatima Istanikzai Baloch","10713799","Female","No","218","217","No","No",134,"General"
"24","3581313","3581313","Hajeya Shamaiel Azizi","3581313","Female","No","229","231","No","No",135,"General"
"24","10687553","10687553","Hajji Muhammad Halim Taraki","10687553","Male","No","0","4615","No","No",136,"General"
"24","7934358","7934358","Gull Ahmad Akbari","7934358","Male","No","2560","2606","No","No",137,"General"
"24","5306212","5306212","Nahid Ahamdi Farid","5306212","Female","No","4042","4064","Yes","Yes",138,"General"
"24","3581334","3581334","Abdullah Momini","3581334","Male","No","813","812","No","No",139,"General"
"24","3788194","3788194","Muhammad Rafi Malikzai","3788194","Male","No","450","455","No","No",141,"General"
"24","3581325","3581325","Dr. Aziz Ahamd","3581325","Male","No","726","726","No","No",142,"General"
"24","10728070","10728070","Eng. Muhammad Ayub Ghafori","10728070","Male","No","856","872","No","No",143,"General"
"24","3581327","3581327","Shams-u-din Homayoon Gharzai","3581327","Male","No","1448","1464","No","No",144,"General"
"24","9003413","9003413","Mualim Hafizullah","9003413","Male","No","1264","1270","No","No",145,"General"
"24","3581308","3581308","Yasamin Barikzai","3581308","Female","No","1688","2001","No","Yes",146,"General"
"24","3581309","3581309","Hajji Nisar Ahmad Faizi Ghoryani","3581309","Male","No","0","17906","Yes","No",147,"General"
"24","11018760","11018760","Alhaj Khalifa Sayed Gull Cheshti","11018760","Male","No","852","852","No","No",148,"General"
"24","3581304","3581304","Maulawi Lal Muhammad Temori","3581304","Male","No","423","426","No","No",149,"General"
"24","3744751","3744751","Alhaj Nematullah Azizi","3744751","Male","No","516","532","No","No",150,"General"
"24","3580002","3580002","Elaha Noorzaee","3580002","Female","No","1552","1572","No","No",151,"General"
"24","7301701","7301701","Farzana Ahmadi","7301701","Female","No","474","476","No","No",152,"General"
"24","10688496","10688496","Shiakh Muhammad Musa Rezayee","10688496","Male","No","4817","4805","No","No",153,"General"
"25","6984707","6984707","Samiullah Samim","6984707","Male","No","3690","3536","Yes","Yes",1,"General"
"25","13588916","13588916","Ain-u-din Hamdard","13588916","Male","Yes","845","844","No","No",2,"General"
"25","6020518","6020518","Alhaj Saranwal Muhammad Sarwar Usmani Farahi","6020518","Male","No","2223","2227","No","Yes",3,"General"
"25","11954977","11954977","Abdul Qader","11954977","Male","No","332","329","No","No",4,"General"
"25","6984710","6984710","Mullah Abdullah Qazi Zada","6984710","Male","No","108","108","No","No",5,"General"
"25","6984708","6984708","Hayatullah","6984708","Male","No","67","66","No","No",6,"General"
"25","5789914","5789914","Hajji Abdul Wahid","5789914","Male","No","638","636","No","No",7,"General"
"25","6984711","6984711","Nafas Gull Khedmat","6984711","Female","No","219","216","No","No",9,"General"
"25","6943256","6943256","Muhammad Dawoud Nayel","6943256","Male","No","55","51","No","No",10,"General"
"25","4755854","4755854","Alhaj Shah Mahmud Spin Zada","4755854","Male","No","2066","2065","No","No",11,"General"
"25","10862831","10862831","Munshi Abdul Habib","10862831","Male","No","1889","1889","No","No",12,"General"
"25","6984702","6984702","Samunwal Alhaj Torialay Halimyar","6984702","Male","No","1163","1149","No","No",13,"General"
"25","8941366","8941366"," Ustad Humaira Ayubi","8941366","Female","No","3763","3735","Yes","Yes",14,"General"
"25","5742951","5742951"," Abdul Wali Hamidy","5742951","Male","No","0","2824","Yes","No",15,"General"
"25","5795580","5795580"," Hajji Mammor Mussa","5795580","Male","Yes","2642","2632","Yes","Yes",16,"General"
"25","6970420","6970420","Abdul Ghafar Watandar","6970420","Male","No","1562","1562","No","No",17,"General"
"25","6984706","6984706"," Eng. Abdul Khaliq","6984706","Male","No","1498","1496","No","No",19,"General"
"25","11632100","11632100"," Juma Khan Basheri","11632100","Male","No","1356","1356","No","No",20,"General"
"25","5224161","5224161"," Alhaj Muhammad Usman Ahmadi","5224161","Male","No","651","641","No","No",21,"General"
"25","6984704","6984704"," Muhammad Hashim Majbur","6984704","Male","No","71","67","No","No",22,"General"
"25","5758184","5758184"," Ghulam Rasul Amini","5758184","Male","No","1611","1543","No","No",23,"General"
"25","5733477","5733477","Zubida","5733477","Female","No","304","303","No","No",24,"General"
"25","6959871","6959871"," Hajji Dastgir","6959871","Male","No","1951","1951","No","No",25,"General"
"25","11632418","11632418"," Eng. Ahmad Shah Yad Farahi","11632418","Male","No","721","712","No","No",26,"General"
"25","5791505","5791505","Keshwar Shaiq Sarwari","5791505","Female","No","150","150","No","No",27,"General"
"25","11565717","11565717","Muhammad Hashim Wafadar","11565717","Male","No","640","638","No","No",28,"General"
"25","6984709","6984709","Masoud Bakhtar","6984709","Male","No","0","3204","Yes","No",29,"General"
"25","5789505","5789505"," Hajji Abdul Hadi Kashif","5789505","Male","No","2144","2138","No","No",30,"General"
"25","5224190","5224190"," Zubaida Farahi","5224190","Female","No","1237","1235","No","No",31,"General"
"25","6984801","6984801","Alhaj Asadullah Shirzad","6984801","Male","No","1232","1222","No","No",32,"General"
"25","4239864","4239864"," Najeeb Khan","4239864","Male","No","493","493","No","No",33,"General"
"25","3155664","3155664"," Abdul Sabor Khidmat ","3155664","Male","No","2415","2410","No","Yes",34,"General"
"26","7246439","7246439","Hajji Muhammad Sediq Noorzai","7246439","Male","No","990","990","No","No",1,"General"
"26","5798504","5798504","Eng. Noor Ali Saiedi","5798504","Male","No","385","385","No","No",2,"General"
"26","10681061","10681061","Mir Ahmad Baloch","10681061","Male","No","2315","2315","No","No",3,"General"
"26","6178406","6178406","Mir Ghulam Muhammad Anar Daragi ","6178406","Male","No","145","145","No","No",5,"General"
"26","9664508","9664508","Frishta Amini","9664508","Female","No","3369","3369","Yes","Yes",6,"General"
"26","5680060","5680060","Hajji Muhammad Omar Sakhawat","5680060","Male","No","1680","1680","No","No",7,"General"
"26","6190024","6190024","Khuda Nazar Sarmachar","6190024","Male","Yes","1040","1040","No","No",8,"General"
"26","4320501","4320501","Ghulam Muhayddin Sajastani","4320501","Male","No","934","934","No","No",9,"General"
"26","5798503","5798503","Farida Hamedi","5798503","Female","No","3480","3480","Yes","Yes",11,"General"
"26","4516002","4516002","Saliha Maharzad","4516002","Female","Yes","1274","1274","No","No",12,"General"
"26","8047835","8047835","Muhammad Sarwar Shirzad","8047835","Male","No","2274","2274","No","No",13,"General"
"27","9347725","9347725","Hajji Ezatullah","9347725","Male","No","502","502","No","No",1,"General"
"27","5689249","5689249","Shah Wali Khan Zamin Dawari","5689249","Male","No","172","202","No","No",2,"General"
"27","4538042","4538042","Hajji Abdul Aziz Khuram","4538042","Male","No","0","51","No","No",3,"General"
"27","11831268","11831268","Sardar Muhammad","11831268","Male","No","161","180","No","No",4,"General"
"27","11870907","11870907","Abdul Baqi Sangar","11870907","Male","No","164","163","No","No",5,"General"
"27","7095094","7095094","Hajji Taj Muhammad Popal","7095094","Male","No","337","337","No","No",6,"General"
"27","9388591","9388591","Hajji Ghulam Muhammad Ishaqzai","9388591","Male","No","585","607","No","No",7,"General"
"27","5798902","5798902","Hajji Mahbub Khan Garamser","5798902","Male","No","529","519","No","No",8,"General"
"27","13782454","13782454","Abdul Baqi Bariz","13782454","Male","No","187","186","No","No",9,"General"
"27","3269129","3269129","Hajji Wali Jan Sabiri","3269129","Male","Yes","1208","1194","No","No",10,"General"
"27","5798808","5798808","Alhaj Muhammad Anwar Ishaqzai","5798808","Male","No","1029","1029","No","No",11,"General"
"27","9313170","9313170","Nazparo Hadi","9313170","Female","No","321","317","No","No",12,"General"
"27","7092234","7092234","Massoud Khan Noorzai","7092234","Male","No","1644","1873","Yes","Yes",13,"General"
"27","13470115","13470115","Nasima Niazai","13470115","Female","Yes","1324","1308","Yes","Yes",14,"General"
"27","5798810","5798810","Hajji Muhammad Sadiq Aryubi","5798810","Male","No","76","76","No","No",15,"General"
"27","5798809","5798809","Abdul Jabar","5798809","Male","No","1773","1770","No","Yes",16,"General"
"27","4240876","4240876","Abdul Wudod","4240876","Male","No","1847","1847","Yes","Yes",17,"General"
"27","5798801","5798801","Raz Muhammad Samimi","5798801","Male","No","695","695","No","No",18,"General"
"27","11726270","11726270","Shah Wali Khan Shakir","11726270","Male","No","750","750","No","No",19,"General"
"27","7196528","7196528","Muhammad Hashim Alokozai","7196528","Male","No","1416","1416","No","No",20,"General"
"27","5799000","5799000","Hajji Mualim Mirwali","5799000","Male","No","0","2244","Yes","No",21,"General"
"27","7196826","7196826","Abdul Rahaman Baloch","7196826","Male","No","388","388","No","No",22,"General"
"27","5689315","5689315","Hajji Abdul Hameed","5689315","Male","No","986","1006","No","No",23,"General"
"27","8169705","8169705","Hajji Abdul Wahid Helmandwal","8169705","Male","No","415","415","No","No",24,"General"
"27","6105005","6105005","Alhaj Muhammad Salim Rudi","6105005","Male","No","0","58","No","No",25,"General"
"27","2630505","2630505","Reza Gull","2630505","Female","No","368","384","No","No",26,"General"
"27","5798806","5798806","Hajji Abdul Hay","5798806","Male","No","2403","3007","Yes","Yes",27,"General"
"27","7533130","7533130","Hajji Gull Mohammad","7533130","Male","No","110","110","No","No",28,"General"
"27","5913487","5913487","Wakel Abdul Ahad Khan","5913487","Male","No","131","167","No","No",29,"General"
"27","13763717","13763717"," Eng. Muhammad Dawoud Farhang","13763717","Male","No","508","509","No","No",30,"General"
"27","5891153","5891153"," Momina Sultani","5891153","Female","No","167","164","No","No",31,"General"
"27","5798803","5798803"," Habiba Sadat","5798803","Female","No","574","555","Yes","Yes",32,"General"
"27","5798811","5798811"," Muhammad Rasol","5798811","Male","No","316","313","No","No",33,"General"
"27","2630506","2630506"," Said Abdul Qadir Gailani","2630506","Male","No","697","698","No","No",34,"General"
"27","7195060","7195060"," Hajji Muhammad Wali Alizai","7195060","Male","No","1881","1964","Yes","Yes",35,"General"
"27","5798807","5798807","Fatima","5798807","Female","No","146","145","No","No",36,"General"
"27","6122096","6122096"," Hajji Shah Mahmud Mir","6122096","Male","No","492","483","No","No",37,"General"
"27","7062828","7062828"," Hajji Abdul Ali Sarwari","7062828","Male","No","341","341","No","No",38,"General"
"27","6170530","6170530","Eng. Muhammad Ismail","6170530","Male","No","652","639","No","No",39,"General"
"27","6420337","6420337","Hajji Abdul Hakim Wadan","6420337","Male","No","201","232","No","No",40,"General"
"27","6177262","6177262"," Shikh Namtullah Ghafari","6177262","Male","Yes","3042","2897","Yes","Yes",41,"General"
"27","6124100","6124100"," Shamsullah Saharye","6124100","Male","No","238","236","No","No",42,"General"
"27","5447870","5447870"," Hajji Said Agha Noor","5447870","Male","No","0","65","No","No",43,"General"
"27","7217698","7217698"," Hajji Abdul Wahid Karizwal","7217698","Male","No","693","717","No","No",44,"General"
"27","7368632","7368632"," Shadi Khan Showonkai","7368632","Male","No","690","689","No","No",45,"General"
"27","5605023","5605023","Hajji Abdul Satar Dawari","5605023","Male","No","493","493","No","No",46,"General"
"27","5798805","5798805"," Laila Barikzai","5798805","Female","No","251","251","No","No",47,"General"
"27","2630526","2630526"," Wakel Hajji Talib","2630526","Male","No","103","103","No","No",48,"General"
"27","9020628","9020628","Hajji Mahboob Shah","9020628","Male","No","0","63","No","No",49,"General"
"27","5798802","5798802","Hajji Abdul Saboor Sabiri","5798802","Male","No","779","808","No","No",50,"General"
"27","7196388","7196388"," Muhammad Hassan","7196388","Male","No","471","545","No","No",51,"General"
"27","9310458","9310458","Hajji Ghulam Hassan","9310458","Male","No","0","47","No","No",52,"General"
"27","5798812","5798812","Noor Ahmad Nasiri","5798812","Male","No","1049","1028","No","No",53,"General"
"28","5689360","5689360","Khalid Pashtoon","5689360","Male","Yes","3048","3319","No","Yes",1,"General"
"28","5699180","5699180","Hajji Muhammad Barikaie","5699180","Male","No","887","885","No","No",2,"General"
"28","5768611","5768611","Ahmad Jan Nazari","5768611","Male","No","146","146","No","No",3,"General"
"28","5401961","5401961","Alhaj Abdul Khaliq Kandahari","5401961","Male","No","2023","1869","No","No",4,"General"
"28","7692380","7692380","Hajji Niaz Muhammad Sarhadi","7692380","Male","No","1437","1435","No","No",5,"General"
"28","10488751","10488751","Hajji Muhammad Ayub","10488751","Male","No","2302","2228","No","No",6,"General"
"28","7079648","7079648","Obaidullah Achakzai","7079648","Male","Yes","2818","2816","No","No",7,"General"
"28","6946685","6946685","Hajji Ezatullah Azizi Noorzai","6946685","Male","No","51","51","No","No",8,"General"
"28","4542710","4542710","Hajji Muhammad Shah Achakzai","4542710","Male","Yes","453","453","No","No",9,"General"
"28","7252093","7252093","Hajeyanai Nafisa Tukhi","7252093","Female","No","42","41","No","No",10,"General"
"28","5768602","5768602","Attaullah Jan Habib","5768602","Male","No","3004","2942","No","Yes",11,"General"
"28","10179141","10179141","Abdul Karim Khan Achakzai","10179141","Male","No","1711","1672","No","No",12,"General"
"28","6129827","6129827"," Muhammad Naiem Lalay Hamidzai","6129827","Male","No","5435","5321","Yes","Yes",13,"General"
"28","5684482","5684482"," Hajji Muhammad Omar Nangialay","5684482","Male","No","4946","4942","Yes","Yes",14,"General"
"28","5768606","5768606","Fahima Kakar","5768606","Female","Yes","411","399","No","No",15,"General"
"28","8675337","8675337"," Hajji Faiz ‐ul‐ Haq Mushkani","8675337","Male","No","565","564","No","No",16,"General"
"28","5698165","5698165"," Hajji Mahmood Khakrezwal","5698165","Male","No","2166","2166","No","No",17,"General"
"28","5699184","5699184"," Hajji Ahmad Tariq","5699184","Male","No","1460","1189","No","No",18,"General"
"28","7315413","7315413"," Hajji Mamoor Abdul Qadir Sharifi","7315413","Male","No","320","320","No","No",19,"General"
"28","5768610","5768610"," Hajji Khan Muhammad Mujahid","5768610","Male","No","1617","1589","No","No",20,"General"
"28","5302437","5302437"," Hajji Muhammad Ibrahim","5302437","Male","No","1296","1290","No","No",21,"General"
"28","5768607","5768607","Najeebullah Achakzai","5768607","Male","No","149","149","No","No",22,"General"
"28","106946608","106946608"," Alhaj Mullah Sayed Muhammad Akhund","106946608","Male","No","3452","3476","Yes","Yes",23,"General"
"28","5768604","5768604"," Ruqia Achakzai","5768604","Female","No","613","592","No","No",24,"General"
"28","5768613","5768613"," Hashmat Khalil Karzai","5768613","Male","No","0","5814","Yes","No",25,"General"
"28","2379858","2379858","Muhammad Ismail Khan Majroh","2379858","Male","No","292","292","No","No",26,"General"
"28","3305132","3305132","Turan Sahib Abdul  Khaliq Khan Balakarzai","3305132","Male","No","5663","5491","Yes","Yes",27,"General"
"28","7183273","7183273"," Dr. Mahmood Khan","7183273","Male","No","3438","3339","Yes","Yes",28,"General"
"28","7060172","7060172"," Abdul Khaliq Noorzai","7060172","Male","No","635","635","No","No",29,"General"
"28","6496945","6496945","Shakiba Hashimi","6496945","Female","Yes","627","641","Yes","Yes",30,"General"
"28","5768612","5768612"," Rana Tareen","5768612","Female","No","556","554","No","No",31,"General"
"28","5701990","5701990","Rangeena","5701990","Female","No","304","304","No","No",32,"General"
"28","7315431","7315431","Dr. Ghulam Jaylani Humayoon","7315431","Male","No","1303","1294","No","No",33,"General"
"28","5201810","5201810","Muhammad Omar Shirzad","5201810","Male","No","27","27","No","No",34,"General"
"28","4529244","4529244","Mullah Masood","4529244","Male","No","503","502","No","No",35,"General"
"28","3434892","3434892","Ezatullah Wasifi","3434892","Male","No","688","688","No","No",36,"General"
"28","102252873","102252873","Bibi Hamida","102252873","Female","No","938","910","Yes","Yes",37,"General"
"28","5213691","5213691","Farishta Afghan","5213691","Female","No","147","146","No","No",38,"General"
"28","5684455","5684455"," Hajji Wali Shah","5684455","Male","No","2622","2519","No","No",39,"General"
"28","5768609","5768609"," Puhand Hajji Mullah Abbas","5768609","Male","No","2853","2823","No","No",40,"General"
"28","8146249","8146249","Hajji Mahmood","8146249","Male","No","2219","2192","No","No",41,"General"
"28","3702279","3702279"," Noor ‐ul‐ Haq Olumi","3702279","Male","Yes","1039","1033","No","No",42,"General"
"28","5768603","5768603","Fariba Ahmadi Kakar","5768603","Female","No","2289","1882","Yes","Yes",43,"General"
"28","7310873","7310873","Qahir Khan","7310873","Male","No","34","34","No","No",44,"General"
"28","7254499","7254499","Samin Gul Seray","7254499","Female","No","74","74","No","No",45,"General"
"28","5683309","5683309","Ahmad Wali Achakzai","5683309","Male","No","1091","983","No","No",46,"General"
"28","5767605","5767605"," Niaz Muhammad Hajji Amir Lalay","5767605","Male","Yes","0","4038","Yes","No",47,"General"
"28","4556370","4556370"," Abdul Rahim Ayubi","4556370","Male","No","4859","4485","Yes","Yes",48,"General"
"28","6498571","6498571"," Hajji Muhammad Ishaq","6498571","Male","No","2231","2140","No","No",49,"General"
"28","5768608","5768608"," Hajji Ibrahim Muslim","5768608","Male","No","718","715","No","No",50,"General"
"29","6789505","6789505","Fauzia Yunusi Kakar","6789505","Female","No","0","14","No","No",1,"General"
"29","8948805","8948805","Khan Rabani Khan","8948805","Male","No","273","393","No","No",2,"General"
"29","6789504","6789504","Hajji Muhammad Hashim Girani","6789504","Male","No","0","7","No","No",3,"General"
"29","5554002","5554002","Seddiqa Jalaly","5554002","Female","No","215","254","No","No",4,"General"
"29","552736","552736","Hajji Abdullah Khan (Sherzad) Hotak","552736","Male","No","0","1724","No","No",5,"General"
"29","3411775","3411775","Hajji Muhammad Ismail Zabuli","3411775","Male","No","0","2474","Yes","No",6,"General"
"29","11382256","11382256","Hamidullah Tukhi","11382256","Male","Yes","0","2795","Yes","No",7,"General"
"29","8948801","8948801","Mullah Abdul Salam Raketi","8948801","Male","Yes","741","1034","No","No",8,"General"
"29","6998194","6998194","Abdul Qadir Qalatwal","6998194","Male","No","752","957","No","Yes",9,"General"
