"province_code","province_name_eng","district_code","district_name_eng","district_or_subdivision_name","provincial_capital","pc_code","pc_name_eng","pc_location","prelim_ps_count","final_ps_count","prelim_results_reporting","final_results_reporting","pc_change_initial_final_plan","assessment_status","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"19","KUNDUZ","1905","EMAM SAHEB","EMAM SAHEB","NO","1905121","Abdul Rahman Turk Secondary School","Qorghan Tapa",NA,NA,"NO","NO","no change","Relocated",384,26,18,0,5,0,0,0,3,358,279,79,0,0,279,79,358
"19","KUNDUZ","1905","EMAM SAHEB","EMAM SAHEB","NO","1905126","Jan Chashma School","Jan Chashma Village",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","KUNDUZ","1905","EMAM SAHEB","EMAM SAHEB","NO","1905130","Qalam Guzar High School","Qalam Guzar",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","KUNDUZ","1905","EMAM SAHEB","EMAM SAHEB","NO","1905131","Amo School","Puli Mudeer Jangal",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","KUNDUZ","1905","EMAM SAHEB","EMAM SAHEB","NO","1905132","Eski School","Qari Kamal",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","KUNDUZ","1905","EMAM SAHEB","EMAM SAHEB","NO","1905134","Aab Faroshan School","Aab Faroshan",NA,NA,"NO","NO","no change","Old",924,24,11,0,2,0,0,7,4,900,636,264,0,0,636,264,900
"19","KUNDUZ","1905","EMAM SAHEB","EMAM SAHEB","NO","1905135","Jehon Primary School","Halqa Kol",NA,NA,"NO","NO","no change","Old",1302,37,16,0,3,0,0,13,5,1265,906,359,0,0,906,359,1265
"19","KUNDUZ","1907","QALAE ZAL","QALAE ZAL","NO","1907179","Kolokh Tapa High School","Kolokh Tapa",NA,NA,"NO","NO","no change","Old",1831,50,13,0,6,0,0,2,29,1781,853,928,0,0,853,928,1781
"19","KUNDUZ","1907","QALAE ZAL","QALAE ZAL","NO","1907180","Bagh e cha Secondary School","Bagh e cha",NA,NA,"NO","NO","no change","Old",420,38,18,0,3,0,0,0,17,382,184,198,0,0,184,198,382
"19","KUNDUZ","1907","QALAE ZAL","QALAE ZAL","NO","1907181","Khisht Tapa Secondary School","Khisht Tapa",NA,NA,"NO","NO","no change","Old",432,10,8,0,1,0,0,0,1,421,207,214,1,0,207,215,422
"19","KUNDUZ","1910","AQTASH","AQTASH","NO","1910210","Mehrab Bay Mosque","Basos Village",NA,NA,"NO","NO","no change","Relocated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","KUNDUZ","1910","AQTASH","AQTASH","NO","1910213","Parcha Dasht School","Parcha Dasht Village",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","SAMANGAN","2005","ROYE DOAB","ROYE DOAB","NO","2005067"," Khwajah Zahid Madrassah"," Khwajah Zahid",2,0,"YES","NO","no change","Old",1122,105,11,0,11,0,0,1,82,1016,501,515,1,0,502,515,1017
"20","SAMANGAN","2006","DARAE SOFE PAYEN","DARAE SOFE PAYEN","NO","2006074"," Daikundi Jame Mosque"," Daikundi village",NA,NA,"NO","NO","no change","Not Assessed",30,9,9,0,0,0,0,0,0,21,18,3,0,0,18,3,21
"20","SAMANGAN","2006","DARAE SOFE PAYEN","DARAE SOFE PAYEN","NO","2006075"," Naizar Mosque"," Nai Zar village",NA,NA,"NO","NO","no change","Not Assessed",90,8,7,0,0,0,0,0,1,82,55,27,0,0,55,27,82
"20","SAMANGAN","2006","DARAE SOFE PAYEN","DARAE SOFE PAYEN","NO","2006076"," Palez Payah Mosque"," Palez Paya village",NA,NA,"NO","NO","no change","Not Assessed",840,78,57,0,6,0,0,1,14,762,687,75,0,0,687,75,762
"20","SAMANGAN","2006","DARAE SOFE PAYEN","DARAE SOFE PAYEN","NO","2006081"," Katah Qaq Secondary School"," Kata Qaq village",NA,NA,"NO","NO","no change","Relocated",1572,71,14,0,8,0,0,1,48,1500,901,599,1,0,901,600,1501
"20","SAMANGAN","2006","DARAE SOFE PAYEN","DARAE SOFE PAYEN","NO","2006082"," Toqsun Secondary School"," Toqsan village",NA,NA,"NO","NO","no change","Old",1476,64,35,0,12,0,0,1,16,1412,1000,412,0,0,1000,412,1412
"20","SAMANGAN","2006","DARAE SOFE PAYEN","DARAE SOFE PAYEN","NO","2006083"," Tolai Ghazi Mosque"," Tolai Ghazi village",NA,NA,"NO","NO","no change","Old",1608,76,12,0,11,0,0,3,50,1531,1158,373,1,0,1159,373,1532
"20","SAMANGAN","2006","DARAE SOFE PAYEN","DARAE SOFE PAYEN","NO","2006087"," Khanah e Sangi Mosque"," Khanah Sangi village",NA,NA,"NO","NO","no change","Old",1476,73,32,0,13,0,0,1,27,1403,974,429,0,0,974,429,1403
"20","SAMANGAN","2006","DARAE SOFE PAYEN","DARAE SOFE PAYEN","NO","2006090"," Numazgah Madrassah"," Namazgah village",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","BALKH","2102","NAHR SHAHI","NAHR SHAHI","NO","2102055"," Sharak Afghania School"," Shahrak Afghania",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","BALKH","2106","BALKH","BALKH","NO","2106104"," Elqichi School"," Elqechi village",NA,NA,"NO","NO","no change","Old",504,10,5,0,2,0,0,1,2,493,285,208,1,0,286,208,494
"21","BALKH","2106","BALKH","BALKH","NO","2106105"," Arghandab Mosque"," Arghandab village",NA,NA,"NO","NO","no change","Old",378,14,9,0,0,0,0,4,1,364,223,141,0,0,223,141,364
"21","BALKH","2106","BALKH","BALKH","NO","2106106"," Salarzai School"," Salarzai village",NA,NA,"NO","NO","no change","Old",1074,35,29,0,2,0,0,1,3,1038,373,665,1,0,374,665,1039
"21","BALKH","2106","BALKH","BALKH","NO","2106107"," Walah Gai School"," Walagai (Khaspak) village",NA,NA,"NO","NO","no change","Old",660,17,12,0,4,0,0,0,1,640,548,92,3,0,551,92,643
"21","BALKH","2106","BALKH","BALKH","NO","2106111"," Bokah School","Bokah village",NA,NA,"NO","NO","no change","Old",1855,90,49,0,6,0,0,23,12,1762,998,764,3,0,1000,765,1765
"21","BALKH","2107","SHOLGARA","SHOLGARA","NO","2107147"," Kandali School"," Kandali village",NA,NA,"NO","NO","no change","Old",420,21,7,0,5,0,0,0,9,399,242,157,0,0,242,157,399
"21","BALKH","2108","CHEMTAL","CHEMTAL","NO","2108151"," Machaldi Mosque"," Machaldi village",NA,NA,"NO","NO","no change","Not Assessed",360,6,4,0,2,0,0,0,0,354,231,123,0,0,231,123,354
"21","BALKH","2108","CHEMTAL","CHEMTAL","NO","2108154"," Chiqnaq Clinic"," Chaqnaq village",NA,NA,"NO","NO","no change","Not Assessed",960,31,13,0,6,0,0,0,12,929,582,347,0,0,582,347,929
"21","BALKH","2108","CHEMTAL","CHEMTAL","NO","2108155"," Haji Barfi School"," Haji Barfi village",NA,NA,"NO","NO","no change","Old",1872,54,18,0,17,0,0,3,16,1818,982,836,0,0,982,836,1818
"21","BALKH","2108","CHEMTAL","CHEMTAL","NO","2108157"," Mulla Juma Khan School"," Mulla Juma Khan village",NA,NA,"NO","NO","no change","Old",1362,55,8,0,15,0,0,6,26,1307,723,584,0,0,723,584,1307
"21","BALKH","2108","CHEMTAL","CHEMTAL","NO","2108170"," Jangal Girls High School"," Jangal village",NA,NA,"NO","NO","no change","Relocated",1368,57,22,0,8,0,0,5,22,1311,795,516,0,0,795,516,1311
"21","BALKH","2109","DAWLATABAD","DAWLATABAD","NO","2109184"," Farukh Abad School"," Farukh Abad village",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","BALKH","2109","DAWLATABAD","DAWLATABAD","NO","2109188"," Chahi School"," Chahi village",NA,NA,"NO","NO","no change","Old",30,5,5,0,0,0,0,0,0,25,22,3,0,0,22,3,25
"21","BALKH","2109","DAWLATABAD","DAWLATABAD","NO","2109191"," Khwalah Bachgan School"," Khowala Bachgan village",NA,NA,"NO","NO","no change","Old",1122,38,20,0,6,0,0,2,10,1084,639,445,0,0,639,445,1084
"21","BALKH","2109","DAWLATABAD","DAWLATABAD","NO","2109194"," Afghania Jame Mosque"," Bye Mashhad Afghania",0,1,"NO","YES","no change","Old",600,16,8,0,7,0,0,0,1,583,583,0,1,0,584,0,584
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111222"," Yalman School"," Yalman village",NA,NA,"NO","NO","no change","Old",2616,87,22,0,18,0,0,12,35,2231,1180,1051,298,0,1369,1160,2529
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111223"," Aliabad School"," Ali Abad village",NA,NA,"NO","NO","no change","Old",720,29,11,0,1,0,0,2,15,691,494,197,0,0,494,197,691
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111224"," Nawai Kot School"," Nawai Kot (Yangareeq) village",NA,NA,"NO","NO","no change","Old",12,10,10,0,0,0,0,0,0,2,1,1,0,0,1,1,2
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111225"," Suryan village Jame Mosque"," Soryan village",NA,NA,"NO","NO","no change","Old",1134,103,3,0,14,0,0,76,10,1031,740,291,0,0,740,291,1031
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111231"," Chobah School"," Chobah village",NA,NA,"NO","NO","no change","Old",72,47,7,0,39,0,0,0,1,25,9,16,0,0,9,16,25
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111232"," Hamid Ba Ba School"," Teemorak village",NA,NA,"NO","NO","no change","Old",1482,70,16,0,16,0,0,0,38,1412,1064,348,0,0,1064,348,1412
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111233"," Badaee Balkhi School"," Teemorak village",NA,NA,"NO","NO","no change","Old",186,18,10,0,2,0,0,0,6,168,132,36,0,0,132,36,168
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111235"," Sikandar Khil Zhangoorah School"," Zhangoorah e Watani",NA,NA,"NO","NO","no change","Old",1134,22,10,0,4,0,0,2,6,1109,659,450,3,0,662,450,1112
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111236"," Tannah School"," Tannah village",NA,NA,"NO","NO","no change","Old",1968,28,12,0,5,0,0,5,6,1940,1235,705,0,0,1235,705,1940
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111237"," Mullah Shaheen village Mosque"," Mulla Shaheen village",NA,NA,"NO","NO","no change","Old",1800,179,4,0,14,0,0,7,154,994,412,582,627,0,1039,582,1621
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111238"," Development Council Building"," Zhangoorah Maawen Zaman village",NA,NA,"NO","NO","no change","Old",1194,255,6,2,122,0,0,10,115,863,352,511,76,0,373,566,939
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111241"," Shiekh Tash Taimoor School"," Shiekh Tash Temoor village",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111242"," Aadenah Jame Mosque"," Aadenah village Mosque",NA,NA,"NO","NO","no change","Old",612,28,8,0,5,0,0,3,12,584,364,220,0,0,364,220,584
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111246"," Mangoli School"," Mangoolo village",NA,NA,"NO","NO","no change","Old",354,17,9,0,1,0,0,1,6,337,263,74,0,0,263,74,337
"21","BALKH","2111","CHARBOLAK","CHARBOLAK","NO","2111247"," Ahmad Abad School"," Ahmad Abad village",NA,NA,"NO","NO","no change","Old",414,21,9,0,1,0,0,0,11,393,299,94,0,0,299,94,393
"21","BALKH","2112","SHORTEPA","SHORTEPA","NO","2112254"," Dali School"," Dali village ",NA,NA,"NO","NO","no change","Old",726,30,14,0,4,0,0,0,12,696,690,6,0,0,690,6,696
"21","BALKH","2112","SHORTEPA","SHORTEPA","NO","2112255"," Shor Ariq School"," Shor Areq village",NA,NA,"NO","NO","no change","Old",948,92,15,0,3,0,0,0,74,856,856,0,0,0,856,0,856
"21","BALKH","2114","KUSHENDEH","KUSHENDEH","NO","2114293"," Yarghan School"," Yarghan village",3,0,"YES","NO","no change","Old",1518,44,9,0,9,0,0,1,25,1473,1069,404,1,0,1070,404,1474
"22","SARE PUL","2201","SARE PUL","SARE PUL","YES","2201013"," Balghali Girls High School"," Adrang village",NA,NA,"NO","NO","no change","Relocated",3000,594,523,0,18,0,0,5,48,2406,1986,420,0,0,1986,420,2406
"22","SARE PUL","2202","SAYAD","SAYAD","NO","2202044"," Billand Ghor Kuhnah Primary School"," Billand Ghur Kuhnanh village",NA,NA,"NO","NO","no change","New",1200,567,555,0,4,0,0,5,3,633,488,145,0,0,488,145,633
"22","SARE PUL","2202","SAYAD","SAYAD","NO","2202045"," Quflatoon Secondary School"," Quflaton village",NA,NA,"NO","NO","no change","Relocated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","SARE PUL","2204","SOZMAQALA","SOZMAQALA","NO","2204092"," Du Aabah Boys High School"," Du Aabah",NA,NA,"NO","NO","no change","Old",120,12,5,0,3,0,0,0,4,108,86,22,0,0,86,22,108
"22","SARE PUL","2205","SANCHARAK","SANCHARAK","NO","2205117"," Ideen Kol Primary School"," Aabdin Kol",NA,NA,"NO","NO","no change","Old",1062,39,9,0,7,0,0,7,16,1023,390,633,0,0,390,633,1023
"22","SARE PUL","2205","SANCHARAK","SANCHARAK","NO","2205118"," Tabeer wa Taghai Khwajah High School","  Bahar Naw Tubra",NA,NA,"NO","NO","no change","Old",2064,67,20,0,15,0,0,3,29,1997,936,1061,0,0,936,1061,1997
"22","SARE PUL","2205","SANCHARAK","SANCHARAK","NO","2205119"," Irfan Secondary School"," Gul Khanah Tafaikhor village",NA,NA,"NO","NO","no change","Old",1050,28,16,0,4,0,0,2,6,1022,440,582,0,0,440,582,1022
"22","SARE PUL","2205","SANCHARAK","SANCHARAK","NO","2205120"," Qatar Darakht Mosque"," Qatar Derakht",NA,NA,"NO","NO","no change","Old",1302,33,20,0,3,0,0,4,6,1269,515,754,0,0,515,754,1269
"22","SARE PUL","2206","GOSFANDI","GOSFANDI","NO","2206134"," Chaghdan Secondary School"," Chaghdan",NA,NA,"NO","NO","no change","Relocated",132,11,7,0,0,0,0,0,4,121,116,5,0,0,116,5,121
"23","GHOR","2301","FEROZKOH (CHEGHCHERAN)","FEROZKOH (CHEGHCHERAN)","YES","2301011"," Sokhtah Sufla Mosque"," Soukhtah Sufla",NA,NA,"NO","NO","no change","Relocated",708,29,11,0,3,0,0,5,10,679,441,238,0,0,441,238,679
"23","GHOR","2301","FEROZKOH (CHEGHCHERAN)","FEROZKOH (CHEGHCHERAN)","YES","2301012"," Amrotak Mosque"," Amrotak",NA,NA,"NO","NO","no change","Old",864,35,11,0,4,0,0,12,8,829,555,274,0,0,555,274,829
"23","GHOR","2301","FEROZKOH (CHEGHCHERAN)","FEROZKOH (CHEGHCHERAN)","YES","2301019"," Haji Abdul Hakim Mosque"," Dahan Khak Mulla",NA,NA,"NO","NO","no change","New",1416,97,21,0,8,0,0,49,19,1316,714,602,3,0,717,602,1319
"23","GHOR","2301","FEROZKOH (CHEGHCHERAN)","FEROZKOH (CHEGHCHERAN)","YES","2301020"," Aabul Bazar Secondary School"," Abol Ghaibi",NA,NA,"NO","NO","no change","Relocated",1314,193,9,0,21,0,0,120,43,1120,752,368,1,0,753,368,1121
"23","GHOR","2301","FEROZKOH (CHEGHCHERAN)","FEROZKOH (CHEGHCHERAN)","YES","2301021"," Sar Tangi Mosque"," Sar Tangi",NA,NA,"NO","NO","no change","New",1590,199,1,0,10,0,0,169,19,1385,1105,280,6,0,1111,280,1391
"23","GHOR","2301","FEROZKOH (CHEGHCHERAN)","FEROZKOH (CHEGHCHERAN)","YES","2301022"," Pullah Mosque"," Pullah village",NA,NA,"NO","NO","no change","New",1488,252,7,0,18,0,0,200,27,1236,970,266,0,0,970,266,1236
"23","GHOR","2301","FEROZKOH (CHEGHCHERAN)","FEROZKOH (CHEGHCHERAN)","YES","2301023"," Raqeebi Bazar, old clinic"," Qeebi Dahana e Shor Qul",NA,NA,"NO","NO","no change","Old",1740,85,4,0,6,0,0,44,31,1650,1333,317,5,0,1338,317,1655
"23","GHOR","2301","FEROZKOH (CHEGHCHERAN)","FEROZKOH (CHEGHCHERAN)","YES","2301024"," Khil Azam Mosque"," Khil Azam",NA,NA,"NO","NO","no change","Relocated",2035,131,1,0,10,0,0,11,109,1903,1336,567,1,0,1336,568,1904
"23","GHOR","2301","FEROZKOH (CHEGHCHERAN)","FEROZKOH (CHEGHCHERAN)","YES","2301071","Shakh Mulan Mosque "," Shakh Malan, Chashmah Sakeenah",NA,NA,"NO","NO","no change","Old",216,26,16,0,1,0,0,4,5,190,181,9,0,0,181,9,190
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302074"," Arbab Ma’azullah Garmabak School"," Qalla Naqshi",NA,NA,"NO","NO","no change","Old",1733,199,14,0,7,0,0,112,66,1534,990,544,0,0,990,544,1534
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302075"," Sairzar School"," Serzar",NA,NA,"NO","NO","no change","New",772,111,17,0,8,0,0,40,46,659,478,181,2,0,480,181,661
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302076"," Girls School"," Dewar Safid",NA,NA,"NO","NO","no change","New",1770,161,28,0,8,0,0,96,29,1609,1064,545,0,0,1064,545,1609
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302077"," Shorba Mosque"," Shura Sufla",NA,NA,"NO","NO","no change","New",60,5,4,0,0,0,0,1,0,55,53,2,0,0,53,2,55
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302078"," Iskechi School"," Iskechi",NA,NA,"NO","NO","no change","New",493,66,4,0,2,0,0,51,9,426,283,143,1,0,283,144,427
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302079"," Khwajahgan Jame Mosque"," Khwajah Gan",NA,NA,"NO","NO","no change","Old",1019,125,13,0,2,0,0,69,41,893,491,402,1,0,492,402,894
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302080"," Salmeen School"," Salmeen",NA,NA,"NO","NO","no change","Old",822,81,22,0,13,0,0,31,15,741,387,354,0,0,387,354,741
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302081"," Razqan Mosque"," Rezqan",NA,NA,"NO","NO","no change","Relocated",432,25,15,0,3,0,0,2,5,407,170,237,0,0,170,237,407
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302082"," Dahan Ghal Mulla School"," Dahan Ghal Mulla",NA,NA,"NO","NO","no change","New",618,51,15,0,1,0,0,28,7,567,304,263,0,0,304,263,567
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302083"," Bazar Gellah Asyab"," Gellah Asyab",NA,NA,"NO","NO","no change","Old",3530,553,15,0,49,0,0,78,411,2976,2076,900,1,0,2077,900,2977
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302084"," Birinji School"," Berenji",NA,NA,"NO","NO","no change","New",596,87,31,0,6,0,0,32,18,509,396,113,0,0,396,113,509
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302086"," Shaheedan Jame Mosque"," Shaheedan",NA,NA,"NO","NO","no change","Old",1913,149,32,0,19,0,0,68,30,1762,1032,730,2,0,1034,730,1764
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302089"," Nasar Guzae Pahab Mosque"," Chashma e Safid",NA,NA,"NO","NO","no change","Relocated",1913,83,19,0,12,0,0,38,14,1830,973,857,0,0,973,857,1830
"23","GHOR","2302","DOLAYNA","DOLAYNA","NO","2302093"," Gharak Ulya School"," Ghart Ulya",NA,NA,"NO","NO","no change","New",602,143,33,0,35,0,0,41,34,457,334,123,2,0,336,123,459
"23","GHOR","2303","DAWLATYAR","DAWLATYAR","NO","2303103"," Pushtah e Noor Boys High School"," Joi Nesae village",NA,NA,"NO","NO","no change","Old",1405,131,9,0,7,0,0,103,12,1274,798,476,0,0,798,476,1274
"23","GHOR","2303","DAWLATYAR","DAWLATYAR","NO","2303104"," Wazi Primary School"," Wazi village",NA,NA,"NO","NO","no change","New",263,37,7,0,5,0,0,21,4,225,117,108,1,0,118,108,226
"23","GHOR","2304","CHARSADA","CHARSADA","NO","2304115"," Qalla Gowhar High School"," Qalla Gowhar",NA,NA,"NO","NO","no change","Old",1107,100,14,0,0,0,0,23,63,1007,698,309,0,0,698,309,1007
"23","GHOR","2304","CHARSADA","CHARSADA","NO","2304116"," Maseen Jame Mosque"," Maseen",NA,NA,"NO","NO","no change","Old",1136,81,11,0,10,0,0,35,25,1055,712,343,0,0,712,343,1055
"23","GHOR","2304","CHARSADA","CHARSADA","NO","2304120"," Malmanj Mosque"," Malmanj",NA,NA,"NO","NO","no change","Relocated",1586,71,3,0,4,0,0,49,15,1515,998,517,0,0,998,517,1515
"23","GHOR","2305","PASABAND","PASABAND","NO","2305141"," Wari Mosque"," Wari ",NA,NA,"NO","NO","no change","New",585,66,23,0,5,0,0,31,7,519,300,219,0,0,300,219,519
"23","GHOR","2305","PASABAND","PASABAND","NO","2305142"," Aspi Buz School"," Ispe Buz",NA,NA,"NO","NO","no change","Old",1037,74,22,0,4,0,0,36,12,962,442,520,1,0,442,521,963
"23","GHOR","2305","PASABAND","PASABAND","NO","2305143"," Talmastan School"," Talmastan",NA,NA,"NO","NO","no change","Old",1241,109,22,0,5,0,0,42,40,1131,590,541,1,0,591,541,1132
"23","GHOR","2306","SHAHRAK","SHAHRAK","NO","2306154"," Kharah Sang Mosque"," Kharah Sang",NA,NA,"NO","NO","no change","Not Assessed",1657,123,10,0,6,0,0,58,49,1532,986,546,2,0,986,548,1534
"23","GHOR","2306","SHAHRAK","SHAHRAK","NO","2306174"," Oshan School"," Dahanah Du Tayee",NA,NA,"NO","NO","no change","Old",142,10,5,0,0,0,0,4,1,132,124,8,0,0,124,8,132
"23","GHOR","2306","SHAHRAK","SHAHRAK","NO","2306175"," Kham Mosque"," Qalla Kodak",NA,NA,"NO","NO","no change","Old",153,29,13,0,1,0,0,14,1,124,114,10,0,0,114,10,124
"23","GHOR","2309","TOLAK","TOLAK","NO","2309255"," Khameen Mosque"," Rubat",NA,NA,"NO","NO","no change","Relocated",2994,201,15,0,19,0,0,93,74,2791,2217,574,2,0,2218,575,2793
"23","GHOR","2309","TOLAK","TOLAK","NO","2309256"," Durudi School"," Kheftah village",NA,NA,"NO","NO","no change","Old",3602,231,9,0,10,0,0,196,16,3367,2780,587,4,0,2783,588,3371
"23","GHOR","2309","TOLAK","TOLAK","NO","2309258"," Kabotar Khan Primary School"," Kabotar Khan",NA,NA,"NO","NO","no change","Old",4200,125,0,0,23,0,0,19,83,4075,2324,1751,0,0,2324,1751,4075
"23","GHOR","2309","TOLAK","TOLAK","NO","2309259"," Askwan Mosque"," Kah Deh Ru",NA,NA,"NO","NO","no change","Relocated",3599,167,2,0,9,0,0,57,99,3431,2849,582,1,0,2850,582,3432
"23","GHOR","2309","TOLAK","TOLAK","NO","2309261"," Sang Khalq Primary School"," Sang Khalq",NA,NA,"NO","NO","no change","Old",660,48,10,0,1,0,0,34,3,612,366,246,0,0,366,246,612
"23","GHOR","2309","TOLAK","TOLAK","NO","2309265"," Naw Charah Primary School"," NawCharah",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","URUZGAN","2501","TIRENKOT","TIRENKOT","YES","2501022"," Kotwal High School"," Kotwal",0,1,"NO","YES","no change","Not Assessed",336,45,7,0,2,0,0,31,5,291,291,0,0,0,291,0,291
"26","ZABUL","2610","SHUMULZAY","SHUMULZAY","NO","2610091"," Qalla Rasheed village"," Rasheed Qalla Mosque",NA,NA,"NO","NO","no change","New",594,15,8,0,3,0,0,1,3,578,578,0,1,0,579,0,579
"27","KANDAHAR","2707","KHAKREZ","KHAKREZ","NO","2707122"," Haji Gul School"," Haji Gul",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","KANDAHAR","2708","ARGHESTAN","ARGHESTAN","NO","2708128"," Tessan Village School"," Bala Zharrah",NA,NA,"NO","NO","no change","Old",600,38,0,0,3,0,0,0,35,562,562,0,0,0,562,0,562
"27","KANDAHAR","2708","ARGHESTAN","ARGHESTAN","NO","2708129"," Tessan village School"," Tessan village",NA,NA,"NO","NO","no change","Old",600,15,0,0,5,0,0,2,8,585,585,0,0,0,585,0,585
"27","KANDAHAR","2708","ARGHESTAN","ARGHESTAN","NO","2708130"," Ghbarge village Mosque"," Ghbargee village",NA,NA,"NO","NO","no change","New",708,38,1,0,7,0,0,1,29,670,566,104,0,0,566,104,670
"28","JAWZJAN","2804","MENGAJEK","MENGAJEK","NO","2804051"," Mangeejak School "," Mangeejak",NA,NA,"NO","NO","no change","Old",300,10,10,0,0,0,0,0,0,290,254,36,0,0,254,36,290
"28","JAWZJAN","2806","KHAMYAB","KHAMYAB","NO","2806070"," Sayed Ismael School "," Ismael Shayan village",NA,NA,"NO","NO","no change","New",54,7,7,0,0,0,0,0,0,47,36,11,0,0,36,11,47
"28","JAWZJAN","2806","KHAMYAB","KHAMYAB","NO","2806071"," Khum Aab School "," Kham Aab",NA,NA,"NO","NO","no change","Old",78,9,9,0,0,0,0,0,0,69,55,14,0,0,55,14,69
"28","JAWZJAN","2808","FAYZABAD","FAYZABAD","NO","2808093"," Char Bagh High School"," Chahar Bagh ",NA,NA,"NO","NO","no change","Old",6,5,5,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"28","JAWZJAN","2808","FAYZABAD","FAYZABAD","NO","2808095"," Shesha Khan Boys High School"," Sheesha Khanah Arabia",NA,NA,"NO","NO","no change","Old",852,58,26,0,4,0,0,1,27,794,519,275,0,0,519,275,794
"28","JAWZJAN","2808","FAYZABAD","FAYZABAD","NO","2808096"," Gerjak Boys Secondary School"," Gurjak village",NA,NA,"NO","NO","no change","Old",402,27,19,0,5,0,0,0,3,375,192,183,0,0,192,183,375
"28","JAWZJAN","2810","QARQEEN","QARQEEN","NO","2810112"," Joi Sarai Secondary School"," Joi Sarai",NA,NA,"NO","NO","no change","Old",539,26,17,0,6,0,0,0,3,513,319,194,0,0,319,194,513
"29","FARYAB","2902","PASHTONKOT","PASHTONKOT","NO","2902028","Qala Sar Hawz Mosque","Sar Hawz",NA,NA,"NO","NO","no change","Not Assessed",3000,43,1,0,22,0,0,5,15,2956,2367,589,1,0,2367,590,2957
