"results_status","province_code","district_code","pc_code","reporting_results"
"PRELIMINARY","32","3202","3202073","YES"
"FINAL","32","3202","3202074","YES"
"PRELIMINARY","32","3202","3202074","YES"
"FINAL","32","3202","3202075","YES"
"PRELIMINARY","32","3202","3202075","YES"
"FINAL","32","3202","3202076","YES"
"PRELIMINARY","32","3202","3202076","YES"
"FINAL","32","3202","3202077","YES"
"PRELIMINARY","32","3202","3202077","YES"
"FINAL","32","3202","3202078","YES"
"PRELIMINARY","32","3202","3202078","YES"
"FINAL","32","3202","3202079","YES"
"PRELIMINARY","32","3202","3202079","YES"
"FINAL","32","3202","3202080","YES"
"PRELIMINARY","32","3202","3202080","YES"
"FINAL","32","3202","3202081","YES"
"PRELIMINARY","32","3202","3202081","YES"
"FINAL","32","3202","3202082","YES"
"PRELIMINARY","32","3202","3202082","YES"
"FINAL","32","3202","3202083","YES"
"PRELIMINARY","32","3202","3202083","YES"
"FINAL","32","3202","3202084","YES"
"PRELIMINARY","32","3202","3202084","YES"
"FINAL","32","3202","3202085","YES"
"PRELIMINARY","32","3202","3202085","YES"
"FINAL","32","3202","3202086","YES"
"PRELIMINARY","32","3202","3202086","YES"
"FINAL","32","3202","3202087","YES"
"PRELIMINARY","32","3202","3202087","YES"
"FINAL","32","3202","3202088","YES"
"PRELIMINARY","32","3202","3202088","YES"
"FINAL","32","3202","3202089","YES"
"PRELIMINARY","32","3202","3202089","YES"
"FINAL","32","3202","3202090","YES"
"PRELIMINARY","32","3202","3202090","YES"
"FINAL","32","3202","3202091","YES"
"PRELIMINARY","32","3202","3202091","YES"
"FINAL","32","3202","3202092","YES"
"PRELIMINARY","32","3202","3202092","YES"
"FINAL","32","3202","3202093","YES"
"PRELIMINARY","32","3202","3202093","YES"
"FINAL","32","3202","3202094","YES"
"PRELIMINARY","32","3202","3202094","YES"
"FINAL","32","3202","3202095","YES"
"PRELIMINARY","32","3202","3202095","YES"
"FINAL","32","3203","3203096","YES"
"PRELIMINARY","32","3203","3203096","YES"
"FINAL","32","3203","3203097","YES"
"PRELIMINARY","32","3203","3203097","YES"
"FINAL","32","3203","3203098","YES"
"PRELIMINARY","32","3203","3203098","YES"
"FINAL","32","3203","3203099","YES"
"PRELIMINARY","32","3203","3203099","YES"
"FINAL","32","3203","3203100","YES"
"PRELIMINARY","32","3203","3203100","YES"
"FINAL","32","3203","3203101","YES"
"PRELIMINARY","32","3203","3203101","YES"
"FINAL","32","3203","3203102","YES"
"PRELIMINARY","32","3203","3203102","YES"
"FINAL","32","3203","3203103","YES"
"PRELIMINARY","32","3203","3203103","YES"
"FINAL","32","3203","3203104","YES"
"PRELIMINARY","32","3203","3203104","YES"
"FINAL","32","3203","3203105","YES"
"PRELIMINARY","32","3203","3203105","YES"
"FINAL","32","3203","3203106","YES"
"PRELIMINARY","32","3203","3203106","YES"
"FINAL","32","3203","3203107","YES"
"PRELIMINARY","32","3203","3203107","YES"
"FINAL","32","3203","3203108","YES"
"PRELIMINARY","32","3203","3203108","YES"
"FINAL","32","3203","3203109","YES"
"PRELIMINARY","32","3203","3203109","YES"
"FINAL","32","3203","3203110","YES"
"PRELIMINARY","32","3203","3203110","YES"
"FINAL","32","3203","3203111","YES"
"PRELIMINARY","32","3203","3203111","YES"
"FINAL","32","3203","3203112","YES"
"PRELIMINARY","32","3203","3203112","YES"
"FINAL","32","3203","3203113","YES"
"PRELIMINARY","32","3203","3203113","YES"
"FINAL","32","3203","3203114","YES"
"PRELIMINARY","32","3203","3203114","YES"
"FINAL","32","3203","3203115","YES"
"PRELIMINARY","32","3203","3203115","YES"
"FINAL","32","3203","3203116","YES"
"PRELIMINARY","32","3203","3203116","YES"
"FINAL","32","3203","3203117","YES"
"PRELIMINARY","32","3203","3203117","YES"
"FINAL","32","3203","3203118","YES"
"PRELIMINARY","32","3203","3203118","YES"
"FINAL","32","3203","3203119","YES"
"PRELIMINARY","32","3203","3203119","YES"
"FINAL","32","3203","3203120","YES"
"PRELIMINARY","32","3203","3203120","YES"
"FINAL","32","3203","3203121","NO"
"PRELIMINARY","32","3203","3203121","NO"
"FINAL","32","3203","3203122","YES"
"PRELIMINARY","32","3203","3203122","YES"
"FINAL","32","3203","3203123","YES"
"PRELIMINARY","32","3203","3203123","YES"
"FINAL","32","3203","3203124","NO"
"PRELIMINARY","32","3203","3203124","NO"
"FINAL","32","3203","3203125","YES"
"PRELIMINARY","32","3203","3203125","YES"
"FINAL","32","3203","3203126","NO"
"PRELIMINARY","32","3203","3203126","NO"
"FINAL","32","3203","3203127","YES"
"PRELIMINARY","32","3203","3203127","YES"
"FINAL","32","3203","3203128","NO"
"PRELIMINARY","32","3203","3203128","NO"
"FINAL","32","3204","3204129","YES"
"PRELIMINARY","32","3204","3204129","YES"
"FINAL","32","3204","3204130","YES"
"PRELIMINARY","32","3204","3204130","YES"
"FINAL","32","3204","3204131","YES"
"PRELIMINARY","32","3204","3204131","YES"
"FINAL","32","3204","3204132","YES"
"PRELIMINARY","32","3204","3204132","YES"
"FINAL","32","3204","3204133","YES"
"PRELIMINARY","32","3204","3204133","YES"
"FINAL","32","3204","3204134","YES"
"PRELIMINARY","32","3204","3204134","YES"
"FINAL","32","3204","3204135","YES"
"PRELIMINARY","32","3204","3204135","YES"
"FINAL","32","3204","3204136","YES"
"PRELIMINARY","32","3204","3204136","YES"
"FINAL","32","3204","3204137","YES"
"PRELIMINARY","32","3204","3204137","YES"
"FINAL","32","3204","3204138","YES"
"PRELIMINARY","32","3204","3204138","YES"
"FINAL","32","3204","3204139","YES"
"PRELIMINARY","32","3204","3204139","YES"
"FINAL","32","3204","3204140","YES"
"PRELIMINARY","32","3204","3204140","YES"
"FINAL","32","3204","3204141","YES"
"PRELIMINARY","32","3204","3204141","YES"
"FINAL","32","3204","3204142","YES"
"PRELIMINARY","32","3204","3204142","YES"
"FINAL","32","3204","3204143","YES"
"PRELIMINARY","32","3204","3204143","YES"
"FINAL","32","3204","3204144","YES"
"PRELIMINARY","32","3204","3204144","YES"
"FINAL","32","3204","3204145","YES"
"PRELIMINARY","32","3204","3204145","YES"
"FINAL","32","3204","3204146","YES"
"PRELIMINARY","32","3204","3204146","YES"
"FINAL","32","3205","3205147","NO"
"PRELIMINARY","32","3205","3205147","NO"
"FINAL","32","3205","3205148","NO"
"PRELIMINARY","32","3205","3205148","NO"
"FINAL","32","3205","3205149","YES"
"PRELIMINARY","32","3205","3205149","YES"
"FINAL","32","3205","3205150","YES"
"PRELIMINARY","32","3205","3205150","YES"
"FINAL","32","3205","3205151","YES"
"PRELIMINARY","32","3205","3205151","YES"
"FINAL","32","3205","3205152","NO"
"PRELIMINARY","32","3205","3205152","NO"
"FINAL","32","3205","3205153","YES"
"PRELIMINARY","32","3205","3205153","YES"
"FINAL","32","3205","3205154","NO"
"PRELIMINARY","32","3205","3205154","NO"
"FINAL","32","3205","3205155","YES"
"PRELIMINARY","32","3205","3205155","YES"
"FINAL","32","3205","3205156","YES"
"PRELIMINARY","32","3205","3205156","YES"
"FINAL","32","3205","3205157","YES"
"PRELIMINARY","32","3205","3205157","YES"
"FINAL","32","3205","3205158","YES"
"PRELIMINARY","32","3205","3205158","YES"
"FINAL","32","3205","3205159","YES"
"PRELIMINARY","32","3205","3205159","YES"
"FINAL","32","3205","3205160","YES"
"PRELIMINARY","32","3205","3205160","YES"
"FINAL","32","3205","3205161","YES"
"PRELIMINARY","32","3205","3205161","YES"
"FINAL","32","3205","3205162","YES"
"PRELIMINARY","32","3205","3205162","YES"
"FINAL","32","3205","3205163","YES"
"PRELIMINARY","32","3205","3205163","YES"
"FINAL","32","3206","3206164","YES"
"PRELIMINARY","32","3206","3206164","YES"
"FINAL","32","3206","3206165","YES"
"PRELIMINARY","32","3206","3206165","YES"
"FINAL","32","3206","3206166","YES"
"PRELIMINARY","32","3206","3206166","YES"
"FINAL","32","3206","3206167","YES"
"PRELIMINARY","32","3206","3206167","YES"
"FINAL","32","3206","3206168","YES"
"PRELIMINARY","32","3206","3206168","YES"
"FINAL","32","3206","3206169","NO"
"PRELIMINARY","32","3206","3206169","NO"
"FINAL","32","3206","3206170","YES"
"PRELIMINARY","32","3206","3206170","YES"
"FINAL","32","3206","3206171","YES"
"PRELIMINARY","32","3206","3206171","YES"
"FINAL","32","3206","3206172","YES"
"PRELIMINARY","32","3206","3206172","YES"
"FINAL","32","3206","3206173","YES"
"PRELIMINARY","32","3206","3206173","YES"
"FINAL","32","3206","3206174","YES"
"PRELIMINARY","32","3206","3206174","YES"
"FINAL","32","3206","3206175","NO"
"PRELIMINARY","32","3206","3206175","NO"
"FINAL","32","3206","3206176","YES"
"PRELIMINARY","32","3206","3206176","YES"
"FINAL","32","3206","3206177","YES"
"PRELIMINARY","32","3206","3206177","YES"
"FINAL","32","3206","3206178","YES"
"PRELIMINARY","32","3206","3206178","YES"
"FINAL","32","3206","3206179","YES"
"PRELIMINARY","32","3206","3206179","YES"
"FINAL","32","3206","3206180","YES"
"PRELIMINARY","32","3206","3206180","YES"
"FINAL","32","3206","3206181","YES"
"PRELIMINARY","32","3206","3206181","YES"
"FINAL","32","3206","3206182","NO"
"PRELIMINARY","32","3206","3206182","NO"
"FINAL","32","3206","3206183","NO"
"PRELIMINARY","32","3206","3206183","NO"
"FINAL","32","3206","3206184","NO"
"PRELIMINARY","32","3206","3206184","NO"
"FINAL","32","3206","3206185","YES"
"PRELIMINARY","32","3206","3206185","YES"
"FINAL","32","3206","3206186","NO"
"PRELIMINARY","32","3206","3206186","NO"
"FINAL","32","3206","3206187","YES"
"PRELIMINARY","32","3206","3206187","YES"
"FINAL","32","3206","3206188","NO"
"PRELIMINARY","32","3206","3206188","NO"
"FINAL","32","3206","3206189","YES"
"PRELIMINARY","32","3206","3206189","YES"
"FINAL","32","3206","3206190","NO"
"PRELIMINARY","32","3206","3206190","NO"
"FINAL","32","3206","3206191","NO"
"PRELIMINARY","32","3206","3206191","NO"
"FINAL","32","3206","3206192","NO"
"PRELIMINARY","32","3206","3206192","NO"
"FINAL","32","3207","3207193","YES"
"PRELIMINARY","32","3207","3207193","YES"
"FINAL","32","3207","3207194","YES"
"PRELIMINARY","32","3207","3207194","YES"
"FINAL","32","3207","3207195","YES"
"PRELIMINARY","32","3207","3207195","YES"
"FINAL","32","3207","3207196","YES"
"PRELIMINARY","32","3207","3207196","YES"
"FINAL","32","3207","3207197","YES"
"PRELIMINARY","32","3207","3207197","YES"
"FINAL","32","3207","3207198","YES"
"PRELIMINARY","32","3207","3207198","YES"
"FINAL","32","3207","3207199","NO"
"PRELIMINARY","32","3207","3207199","NO"
"FINAL","32","3207","3207200","NO"
"PRELIMINARY","32","3207","3207200","NO"
"FINAL","32","3207","3207201","NO"
"PRELIMINARY","32","3207","3207201","NO"
"FINAL","32","3207","3207202","NO"
"PRELIMINARY","32","3207","3207202","NO"
"FINAL","32","3207","3207203","NO"
"PRELIMINARY","32","3207","3207203","NO"
"FINAL","32","3207","3207204","NO"
"PRELIMINARY","32","3207","3207204","NO"
"FINAL","32","3207","3207205","NO"
"PRELIMINARY","32","3207","3207205","NO"
"FINAL","32","3207","3207206","YES"
"PRELIMINARY","32","3207","3207206","YES"
"FINAL","32","3207","3207207","YES"
"PRELIMINARY","32","3207","3207207","YES"
"FINAL","32","3207","3207208","YES"
"PRELIMINARY","32","3207","3207208","YES"
"FINAL","32","3207","3207209","NO"
"PRELIMINARY","32","3207","3207209","NO"
"FINAL","32","3207","3207210","NO"
"PRELIMINARY","32","3207","3207210","NO"
"FINAL","32","3207","3207211","YES"
"PRELIMINARY","32","3207","3207211","YES"
"FINAL","32","3207","3207212","NO"
"PRELIMINARY","32","3207","3207212","NO"
"FINAL","32","3207","3207213","NO"
"PRELIMINARY","32","3207","3207213","NO"
"FINAL","32","3207","3207214","NO"
"PRELIMINARY","32","3207","3207214","NO"
"FINAL","32","3207","3207215","YES"
"PRELIMINARY","32","3207","3207215","YES"
"FINAL","32","3207","3207216","YES"
"PRELIMINARY","32","3207","3207216","YES"
"FINAL","32","3207","3207217","YES"
"PRELIMINARY","32","3207","3207217","YES"
"FINAL","32","3207","3207218","YES"
"PRELIMINARY","32","3207","3207218","YES"
"FINAL","32","3207","3207219","NO"
"PRELIMINARY","32","3207","3207219","NO"
"FINAL","32","3207","3207220","NO"
"PRELIMINARY","32","3207","3207220","NO"
"FINAL","32","3207","3207221","YES"
"PRELIMINARY","32","3207","3207221","YES"
"FINAL","32","3207","3207222","YES"
"PRELIMINARY","32","3207","3207222","YES"
"FINAL","32","3207","3207223","YES"
"PRELIMINARY","32","3207","3207223","YES"
"FINAL","32","3207","3207224","YES"
"PRELIMINARY","32","3207","3207224","YES"
"FINAL","32","3207","3207225","YES"
"PRELIMINARY","32","3207","3207225","YES"
"FINAL","32","3207","3207226","YES"
"PRELIMINARY","32","3207","3207226","YES"
"FINAL","32","3207","3207227","NO"
"PRELIMINARY","32","3207","3207227","NO"
"FINAL","32","3207","3207228","YES"
"PRELIMINARY","32","3207","3207228","YES"
"FINAL","32","3207","3207229","NO"
"PRELIMINARY","32","3207","3207229","NO"
"FINAL","32","3208","3208230","NO"
"PRELIMINARY","32","3208","3208230","NO"
"FINAL","32","3208","3208231","NO"
"PRELIMINARY","32","3208","3208231","NO"
"FINAL","32","3208","3208232","NO"
"PRELIMINARY","32","3208","3208232","NO"
"FINAL","32","3208","3208233","NO"
"PRELIMINARY","32","3208","3208233","NO"
"FINAL","32","3208","3208234","NO"
"PRELIMINARY","32","3208","3208234","NO"
"FINAL","32","3208","3208235","NO"
"PRELIMINARY","32","3208","3208235","NO"
"FINAL","32","3208","3208236","NO"
"PRELIMINARY","32","3208","3208236","NO"
"FINAL","32","3208","3208237","NO"
"PRELIMINARY","32","3208","3208237","NO"
"FINAL","32","3208","3208238","NO"
"PRELIMINARY","32","3208","3208238","NO"
"FINAL","32","3208","3208239","NO"
"PRELIMINARY","32","3208","3208239","NO"
"FINAL","32","3208","3208240","NO"
"PRELIMINARY","32","3208","3208240","NO"
"FINAL","32","3208","3208241","NO"
"PRELIMINARY","32","3208","3208241","NO"
"FINAL","32","3208","3208242","NO"
"PRELIMINARY","32","3208","3208242","NO"
"FINAL","32","3208","3208243","NO"
"PRELIMINARY","32","3208","3208243","NO"
"FINAL","32","3208","3208244","NO"
"PRELIMINARY","32","3208","3208244","NO"
"FINAL","32","3208","3208245","NO"
"PRELIMINARY","32","3208","3208245","NO"
"FINAL","32","3208","3208246","NO"
"PRELIMINARY","32","3208","3208246","NO"
"FINAL","32","3208","3208247","NO"
"PRELIMINARY","32","3208","3208247","NO"
"FINAL","32","3208","3208248","NO"
"PRELIMINARY","32","3208","3208248","NO"
"FINAL","32","3208","3208249","NO"
"PRELIMINARY","32","3208","3208249","NO"
"FINAL","32","3208","3208250","NO"
"PRELIMINARY","32","3208","3208250","NO"
"FINAL","32","3208","3208251","NO"
"PRELIMINARY","32","3208","3208251","NO"
"FINAL","32","3208","3208252","NO"
"PRELIMINARY","32","3208","3208252","NO"
"FINAL","32","3208","3208253","NO"
"PRELIMINARY","32","3208","3208253","NO"
"FINAL","32","3208","3208254","NO"
"PRELIMINARY","32","3208","3208254","NO"
"FINAL","32","3208","3208255","NO"
"PRELIMINARY","32","3208","3208255","NO"
"FINAL","32","3208","3208256","NO"
"PRELIMINARY","32","3208","3208256","NO"
"FINAL","32","3208","3208257","YES"
"PRELIMINARY","32","3208","3208257","YES"
"FINAL","32","3208","3208258","NO"
"PRELIMINARY","32","3208","3208258","NO"
"FINAL","32","3208","3208259","NO"
"PRELIMINARY","32","3208","3208259","NO"
"FINAL","32","3208","3208260","NO"
"PRELIMINARY","32","3208","3208260","NO"
"FINAL","32","3208","3208261","NO"
"PRELIMINARY","32","3208","3208261","NO"
"FINAL","32","3208","3208262","NO"
"PRELIMINARY","32","3208","3208262","NO"
"FINAL","32","3208","3208263","NO"
"PRELIMINARY","32","3208","3208263","NO"
"FINAL","32","3209","3209264","NO"
"PRELIMINARY","32","3209","3209264","NO"
"FINAL","32","3209","3209265","NO"
"PRELIMINARY","32","3209","3209265","NO"
"FINAL","32","3209","3209266","NO"
"PRELIMINARY","32","3209","3209266","NO"
"FINAL","32","3209","3209267","NO"
"PRELIMINARY","32","3209","3209267","NO"
"FINAL","32","3209","3209268","NO"
"PRELIMINARY","32","3209","3209268","NO"
"FINAL","32","3209","3209269","NO"
"PRELIMINARY","32","3209","3209269","NO"
"FINAL","32","3209","3209270","NO"
"PRELIMINARY","32","3209","3209270","NO"
"FINAL","32","3209","3209271","YES"
"PRELIMINARY","32","3209","3209271","YES"
"FINAL","32","3209","3209272","NO"
"PRELIMINARY","32","3209","3209272","NO"
"FINAL","32","3209","3209273","YES"
"PRELIMINARY","32","3209","3209273","YES"
"FINAL","32","3209","3209274","YES"
"PRELIMINARY","32","3209","3209274","YES"
"FINAL","32","3209","3209275","YES"
"PRELIMINARY","32","3209","3209275","YES"
"FINAL","32","3209","3209276","YES"
"PRELIMINARY","32","3209","3209276","YES"
"FINAL","32","3209","3209277","NO"
"PRELIMINARY","32","3209","3209277","NO"
"FINAL","32","3209","3209278","NO"
"PRELIMINARY","32","3209","3209278","NO"
"FINAL","32","3209","3209279","NO"
"PRELIMINARY","32","3209","3209279","NO"
"FINAL","32","3209","3209280","NO"
"PRELIMINARY","32","3209","3209280","NO"
"FINAL","32","3209","3209281","NO"
"PRELIMINARY","32","3209","3209281","NO"
"FINAL","32","3209","3209282","NO"
"PRELIMINARY","32","3209","3209282","NO"
"FINAL","32","3209","3209283","NO"
"PRELIMINARY","32","3209","3209283","NO"
"FINAL","32","3209","3209284","NO"
"PRELIMINARY","32","3209","3209284","NO"
"FINAL","32","3209","3209285","NO"
"PRELIMINARY","32","3209","3209285","NO"
"FINAL","32","3209","3209286","NO"
"PRELIMINARY","32","3209","3209286","NO"
"FINAL","32","3209","3209287","NO"
"PRELIMINARY","32","3209","3209287","NO"
"FINAL","32","3209","3209288","NO"
"PRELIMINARY","32","3209","3209288","NO"
"FINAL","32","3209","3209289","NO"
"PRELIMINARY","32","3209","3209289","NO"
"FINAL","32","3209","3209290","NO"
"PRELIMINARY","32","3209","3209290","NO"
"FINAL","32","3209","3209291","NO"
"PRELIMINARY","32","3209","3209291","NO"
"FINAL","32","3209","3209292","NO"
"PRELIMINARY","32","3209","3209292","NO"
"FINAL","32","3209","3209293","NO"
"PRELIMINARY","32","3209","3209293","NO"
"FINAL","32","3209","3209294","NO"
"PRELIMINARY","32","3209","3209294","NO"
"FINAL","32","3210","3210295","YES"
"PRELIMINARY","32","3210","3210295","YES"
"FINAL","32","3210","3210296","YES"
"PRELIMINARY","32","3210","3210296","YES"
"FINAL","32","3210","3210297","YES"
"PRELIMINARY","32","3210","3210297","YES"
"FINAL","32","3210","3210298","NO"
"PRELIMINARY","32","3210","3210298","NO"
"FINAL","32","3210","3210299","YES"
"PRELIMINARY","32","3210","3210299","YES"
"FINAL","32","3210","3210300","NO"
"PRELIMINARY","32","3210","3210300","NO"
"FINAL","32","3210","3210301","YES"
"PRELIMINARY","32","3210","3210301","YES"
"FINAL","32","3210","3210302","NO"
"PRELIMINARY","32","3210","3210302","NO"
"FINAL","32","3210","3210303","YES"
"PRELIMINARY","32","3210","3210303","YES"
"FINAL","32","3210","3210304","YES"
"PRELIMINARY","32","3210","3210304","YES"
"FINAL","32","3210","3210305","YES"
"PRELIMINARY","32","3210","3210305","YES"
"FINAL","32","3210","3210306","NO"
"PRELIMINARY","32","3210","3210306","NO"
"FINAL","32","3210","3210307","YES"
"PRELIMINARY","32","3210","3210307","YES"
"FINAL","32","3210","3210308","YES"
"PRELIMINARY","32","3210","3210308","YES"
"FINAL","32","3210","3210309","YES"
"PRELIMINARY","32","3210","3210309","YES"
"FINAL","32","3210","3210310","YES"
"PRELIMINARY","32","3210","3210310","YES"
"FINAL","32","3210","3210311","YES"
"PRELIMINARY","32","3210","3210311","YES"
"FINAL","32","3210","3210312","NO"
"PRELIMINARY","32","3210","3210312","NO"
"FINAL","32","3211","3211313","YES"
"PRELIMINARY","32","3211","3211313","YES"
"FINAL","32","3211","3211314","YES"
"PRELIMINARY","32","3211","3211314","YES"
"FINAL","32","3211","3211315","YES"
"PRELIMINARY","32","3211","3211315","YES"
"FINAL","32","3211","3211316","YES"
"PRELIMINARY","32","3211","3211316","YES"
"FINAL","32","3211","3211317","YES"
"PRELIMINARY","32","3211","3211317","YES"
"FINAL","32","3211","3211318","YES"
"PRELIMINARY","32","3211","3211318","YES"
"FINAL","32","3211","3211319","YES"
"PRELIMINARY","32","3211","3211319","YES"
"FINAL","32","3211","3211320","YES"
"PRELIMINARY","32","3211","3211320","YES"
"FINAL","32","3211","3211321","YES"
"PRELIMINARY","32","3211","3211321","YES"
"FINAL","32","3211","3211322","YES"
"PRELIMINARY","32","3211","3211322","YES"
"FINAL","32","3211","3211323","YES"
"PRELIMINARY","32","3211","3211323","YES"
"FINAL","32","3211","3211324","YES"
"PRELIMINARY","32","3211","3211324","YES"
"FINAL","32","3211","3211325","YES"
"PRELIMINARY","32","3211","3211325","YES"
"FINAL","32","3211","3211326","YES"
"PRELIMINARY","32","3211","3211326","YES"
"FINAL","32","3211","3211327","NO"
"PRELIMINARY","32","3211","3211327","YES"
"FINAL","32","3211","3211328","YES"
"PRELIMINARY","32","3211","3211328","YES"
"FINAL","32","3211","3211329","YES"
"PRELIMINARY","32","3211","3211329","YES"
"FINAL","32","3211","3211330","YES"
"PRELIMINARY","32","3211","3211330","YES"
"FINAL","32","3211","3211331","NO"
"PRELIMINARY","32","3211","3211331","NO"
"FINAL","32","3211","3211332","NO"
"PRELIMINARY","32","3211","3211332","NO"
"FINAL","32","3211","3211333","NO"
"PRELIMINARY","32","3211","3211333","NO"
"FINAL","32","3211","3211334","NO"
"PRELIMINARY","32","3211","3211334","NO"
"FINAL","32","3212","3212335","NO"
"PRELIMINARY","32","3212","3212335","NO"
"FINAL","32","3212","3212336","YES"
"PRELIMINARY","32","3212","3212336","YES"
"FINAL","32","3212","3212337","YES"
"PRELIMINARY","32","3212","3212337","YES"
"FINAL","32","3212","3212338","YES"
"PRELIMINARY","32","3212","3212338","YES"
"FINAL","32","3212","3212339","NO"
"PRELIMINARY","32","3212","3212339","NO"
"FINAL","32","3212","3212340","YES"
"PRELIMINARY","32","3212","3212340","YES"
"FINAL","32","3212","3212341","YES"
"PRELIMINARY","32","3212","3212341","YES"
"FINAL","32","3212","3212342","NO"
"PRELIMINARY","32","3212","3212342","NO"
"FINAL","32","3212","3212343","YES"
"PRELIMINARY","32","3212","3212343","YES"
"FINAL","32","3212","3212344","YES"
"PRELIMINARY","32","3212","3212344","YES"
"FINAL","32","3212","3212345","NO"
"PRELIMINARY","32","3212","3212345","NO"
"FINAL","32","3212","3212346","YES"
"PRELIMINARY","32","3212","3212346","YES"
"FINAL","32","3212","3212347","NO"
"PRELIMINARY","32","3212","3212347","NO"
"FINAL","32","3212","3212348","YES"
"PRELIMINARY","32","3212","3212348","YES"
"FINAL","32","3212","3212349","YES"
"PRELIMINARY","32","3212","3212349","YES"
"FINAL","32","3212","3212350","YES"
"PRELIMINARY","32","3212","3212350","YES"
"FINAL","32","3212","3212351","YES"
"PRELIMINARY","32","3212","3212351","YES"
"FINAL","32","3212","3212352","NO"
"PRELIMINARY","32","3212","3212352","NO"
"FINAL","32","3212","3212353","NO"
"PRELIMINARY","32","3212","3212353","NO"
"FINAL","32","3212","3212354","NO"
"PRELIMINARY","32","3212","3212354","NO"
"FINAL","32","3212","3212355","NO"
"PRELIMINARY","32","3212","3212355","NO"
"FINAL","32","3212","3212356","NO"
"PRELIMINARY","32","3212","3212356","NO"
"FINAL","32","3213","3213357","NO"
"PRELIMINARY","32","3213","3213357","NO"
"FINAL","32","3213","3213358","NO"
"PRELIMINARY","32","3213","3213358","NO"
"FINAL","32","3213","3213359","YES"
"PRELIMINARY","32","3213","3213359","YES"
"FINAL","32","3213","3213360","YES"
"PRELIMINARY","32","3213","3213360","YES"
"FINAL","32","3213","3213361","YES"
"PRELIMINARY","32","3213","3213361","YES"
"FINAL","32","3213","3213362","YES"
"PRELIMINARY","32","3213","3213362","YES"
"FINAL","32","3213","3213363","YES"
"PRELIMINARY","32","3213","3213363","YES"
"FINAL","32","3213","3213364","YES"
"PRELIMINARY","32","3213","3213364","YES"
"FINAL","32","3213","3213365","YES"
"PRELIMINARY","32","3213","3213365","YES"
"FINAL","32","3213","3213366","YES"
"PRELIMINARY","32","3213","3213366","YES"
"FINAL","32","3213","3213367","YES"
"PRELIMINARY","32","3213","3213367","YES"
"FINAL","32","3213","3213368","YES"
"PRELIMINARY","32","3213","3213368","YES"
"FINAL","32","3213","3213369","YES"
"PRELIMINARY","32","3213","3213369","YES"
"FINAL","32","3213","3213370","YES"
"PRELIMINARY","32","3213","3213370","YES"
"FINAL","32","3213","3213371","YES"
"PRELIMINARY","32","3213","3213371","YES"
"FINAL","32","3213","3213372","YES"
"PRELIMINARY","32","3213","3213372","YES"
"FINAL","32","3213","3213373","NO"
"PRELIMINARY","32","3213","3213373","NO"
"FINAL","32","3213","3213374","NO"
"PRELIMINARY","32","3213","3213374","NO"
"FINAL","32","3213","3213375","YES"
"PRELIMINARY","32","3213","3213375","YES"
"FINAL","32","3214","3214376","YES"
"PRELIMINARY","32","3214","3214376","YES"
"FINAL","32","3214","3214377","YES"
"PRELIMINARY","32","3214","3214377","YES"
"FINAL","32","3214","3214378","YES"
"PRELIMINARY","32","3214","3214378","YES"
"FINAL","32","3214","3214379","YES"
"PRELIMINARY","32","3214","3214379","YES"
"FINAL","32","3214","3214380","NO"
"PRELIMINARY","32","3214","3214380","NO"
"FINAL","32","3214","3214381","YES"
"PRELIMINARY","32","3214","3214381","YES"
"FINAL","32","3214","3214382","NO"
"PRELIMINARY","32","3214","3214382","NO"
"FINAL","32","3214","3214383","NO"
"PRELIMINARY","32","3214","3214383","NO"
"FINAL","32","3214","3214384","YES"
"PRELIMINARY","32","3214","3214384","YES"
"FINAL","32","3214","3214385","YES"
"PRELIMINARY","32","3214","3214385","YES"
"FINAL","32","3214","3214386","YES"
"PRELIMINARY","32","3214","3214386","YES"
"FINAL","32","3214","3214387","YES"
"PRELIMINARY","32","3214","3214387","YES"
"FINAL","32","3214","3214388","YES"
"PRELIMINARY","32","3214","3214388","YES"
"FINAL","32","3214","3214389","NO"
"PRELIMINARY","32","3214","3214389","YES"
"FINAL","32","3215","3215390","NO"
"PRELIMINARY","32","3215","3215390","NO"
"FINAL","32","3215","3215391","NO"
"PRELIMINARY","32","3215","3215391","NO"
"FINAL","32","3215","3215392","NO"
"PRELIMINARY","32","3215","3215392","NO"
"FINAL","32","3215","3215393","NO"
"PRELIMINARY","32","3215","3215393","NO"
"FINAL","32","3215","3215394","YES"
"PRELIMINARY","32","3215","3215394","YES"
"FINAL","32","3215","3215395","NO"
"PRELIMINARY","32","3215","3215395","NO"
"FINAL","32","3215","3215396","NO"
"PRELIMINARY","32","3215","3215396","NO"
"FINAL","32","3215","3215397","NO"
"PRELIMINARY","32","3215","3215397","NO"
"FINAL","32","3215","3215398","NO"
"PRELIMINARY","32","3215","3215398","NO"
"FINAL","32","3215","3215399","NO"
"PRELIMINARY","32","3215","3215399","NO"
"FINAL","32","3215","3215400","NO"
"PRELIMINARY","32","3215","3215400","NO"
"FINAL","32","3215","3215401","NO"
"PRELIMINARY","32","3215","3215401","NO"
"FINAL","32","3215","3215402","NO"
"PRELIMINARY","32","3215","3215402","NO"
"FINAL","32","3216","3216403","NO"
"PRELIMINARY","32","3216","3216403","NO"
"FINAL","32","3216","3216404","NO"
"PRELIMINARY","32","3216","3216404","YES"
"FINAL","32","3216","3216405","NO"
"PRELIMINARY","32","3216","3216405","NO"
