"province_code","district_code","pc_code","ps_code","prelim_reporting","final_reporting"
"27","2701","2701037","2701037-07","YES","YES"
"27","2701","2701037","2701037-08","YES","YES"
"27","2701","2701037","2701037-09","YES","YES"
"27","2701","2701037","2701037-10","YES","YES"
"27","2701","2701037","2701037-11","YES","YES"
"27","2701","2701037","2701037-12","YES","YES"
"27","2701","2701037","2701037-13","YES","YES"
"27","2701","2701037","2701037-14","YES","YES"
"27","2701","2701037","2701037-15","YES","YES"
"27","2701","2701038","2701038-01","YES","YES"
"27","2701","2701038","2701038-02","YES","YES"
"27","2701","2701038","2701038-03","YES","YES"
"27","2701","2701038","2701038-04","YES","YES"
"27","2701","2701038","2701038-05","YES","YES"
"27","2701","2701038","2701038-06","YES","YES"
"27","2701","2701038","2701038-07","YES","YES"
"27","2701","2701038","2701038-08","YES","YES"
"27","2701","2701038","2701038-09","YES","YES"
"27","2701","2701039","2701039-01","YES","YES"
"27","2701","2701039","2701039-02","YES","YES"
"27","2701","2701039","2701039-03","YES","YES"
"27","2701","2701039","2701039-04","YES","YES"
"27","2701","2701039","2701039-05","YES","YES"
"27","2701","2701039","2701039-06","YES","YES"
"27","2701","2701039","2701039-07","YES","YES"
"27","2701","2701039","2701039-08","YES","YES"
"27","2701","2701039","2701039-09","YES","YES"
"27","2701","2701039","2701039-10","YES","YES"
"27","2701","2701039","2701039-11","YES","YES"
"27","2701","2701039","2701039-12","YES","YES"
"27","2701","2701039","2701039-13","YES","YES"
"27","2701","2701039","2701039-14","YES","YES"
"27","2701","2701039","2701039-15","YES","YES"
"27","2701","2701039","2701039-16","YES","YES"
"27","2701","2701039","2701039-17","YES","YES"
"27","2701","2701039","2701039-18","YES","YES"
"27","2701","2701039","2701039-19","YES","YES"
"27","2701","2701040","2701040-01","YES","YES"
"27","2701","2701040","2701040-02","YES","YES"
"27","2701","2701040","2701040-03","YES","YES"
"27","2701","2701040","2701040-04","YES","YES"
"27","2701","2701040","2701040-05","YES","YES"
"27","2701","2701040","2701040-06","YES","YES"
"27","2701","2701040","2701040-07","YES","YES"
"27","2701","2701040","2701040-08","YES","YES"
"27","2701","2701040","2701040-09","YES","YES"
"27","2701","2701040","2701040-10","YES","YES"
"27","2701","2701040","2701040-11","YES","YES"
"27","2701","2701040","2701040-12","YES","YES"
"27","2701","2701040","2701040-13","YES","YES"
"27","2701","2701040","2701040-14","YES","YES"
"27","2702","2702041","2702041-01","YES","YES"
"27","2702","2702041","2702041-02","YES","YES"
"27","2702","2702041","2702041-03","YES","YES"
"27","2702","2702041","2702041-04","YES","YES"
"27","2702","2702042","2702042-01","YES","YES"
"27","2702","2702042","2702042-02","YES","YES"
"27","2702","2702042","2702042-03","YES","YES"
"27","2702","2702042","2702042-04","YES","YES"
"27","2702","2702042","2702042-05","YES","YES"
"27","2702","2702042","2702042-06","YES","YES"
"27","2702","2702043","2702043-01","YES","YES"
"27","2702","2702043","2702043-02","YES","YES"
"27","2702","2702043","2702043-03","YES","YES"
"27","2702","2702043","2702043-04","YES","YES"
"27","2702","2702043","2702043-05","YES","YES"
"27","2702","2702044","2702044-01","YES","YES"
"27","2702","2702044","2702044-02","YES","YES"
"27","2702","2702045","2702045-01","YES","YES"
"27","2702","2702045","2702045-02","YES","YES"
"27","2702","2702046","2702046-01","YES","YES"
"27","2702","2702046","2702046-02","YES","YES"
"27","2702","2702047","2702047-01","YES","YES"
"27","2702","2702047","2702047-02","YES","YES"
"27","2702","2702047","2702047-03","YES","YES"
"27","2702","2702047","2702047-04","YES","YES"
"27","2702","2702047","2702047-05","YES","YES"
"27","2702","2702048","2702048-01","YES","YES"
"27","2702","2702048","2702048-02","YES","YES"
"27","2702","2702048","2702048-03","YES","YES"
"27","2702","2702048","2702048-04","YES","YES"
"27","2702","2702048","2702048-05","YES","YES"
"27","2702","2702048","2702048-06","YES","YES"
"27","2702","2702049","2702049-01","YES","YES"
"27","2702","2702049","2702049-02","YES","YES"
"27","2702","2702049","2702049-03","YES","YES"
"27","2702","2702049","2702049-04","YES","YES"
"27","2702","2702050","2702050-01","YES","YES"
"27","2702","2702050","2702050-02","YES","YES"
"27","2702","2702050","2702050-03","YES","YES"
"27","2702","2702051","2702051-01","YES","YES"
"27","2702","2702051","2702051-02","YES","YES"
"27","2702","2702051","2702051-03","YES","YES"
"27","2702","2702051","2702051-04","YES","YES"
"27","2702","2702051","2702051-05","YES","YES"
"27","2702","2702052","2702052-01","YES","YES"
"27","2702","2702052","2702052-02","YES","YES"
"27","2702","2702052","2702052-03","YES","YES"
"27","2702","2702052","2702052-04","YES","YES"
"27","2702","2702053","2702053-01","YES","YES"
"27","2702","2702053","2702053-02","YES","YES"
"27","2702","2702054","2702054-01","YES","YES"
"27","2702","2702054","2702054-02","YES","YES"
"27","2702","2702055","2702055-01","YES","YES"
"27","2702","2702055","2702055-02","YES","YES"
"27","2702","2702055","2702055-03","YES","YES"
"27","2702","2702055","2702055-04","YES","YES"
"27","2702","2702056","2702056-01","YES","YES"
"27","2702","2702056","2702056-02","YES","YES"
"27","2703","2703057","2703057-01","YES","YES"
"27","2703","2703057","2703057-02","YES","YES"
"27","2703","2703057","2703057-03","YES","YES"
"27","2703","2703058","2703058-01","YES","YES"
"27","2703","2703058","2703058-02","YES","YES"
"27","2703","2703058","2703058-03","YES","YES"
"27","2703","2703058","2703058-04","YES","YES"
"27","2703","2703058","2703058-05","YES","YES"
"27","2703","2703059","2703059-01","YES","YES"
"27","2703","2703060","2703060-01","YES","YES"
"27","2703","2703061","2703061-01","YES","YES"
"27","2703","2703061","2703061-02","YES","YES"
"27","2703","2703061","2703061-03","YES","YES"
"27","2703","2703062","2703062-01","YES","YES"
"27","2703","2703063","2703063-01","YES","YES"
"27","2703","2703064","2703064-01","YES","YES"
"27","2703","2703064","2703064-02","YES","YES"
"27","2703","2703064","2703064-03","YES","YES"
"27","2703","2703064","2703064-04","YES","YES"
"27","2703","2703066","2703066-01","YES","YES"
"27","2703","2703066","2703066-02","YES","YES"
"27","2703","2703066","2703066-03","YES","YES"
"27","2703","2703066","2703066-04","YES","YES"
"27","2703","2703066","2703066-05","YES","YES"
"27","2703","2703067","2703067-01","YES","YES"
"27","2703","2703067","2703067-02","YES","YES"
"27","2703","2703067","2703067-03","YES","YES"
"27","2703","2703067","2703067-04","YES","YES"
"27","2703","2703067","2703067-05","YES","YES"
"27","2703","2703068","2703068-01","YES","YES"
"27","2703","2703068","2703068-02","YES","YES"
"27","2703","2703068","2703068-03","YES","YES"
"27","2703","2703068","2703068-04","YES","YES"
"27","2703","2703069","2703069-01","YES","YES"
"27","2703","2703069","2703069-02","YES","YES"
"27","2703","2703069","2703069-03","YES","YES"
"27","2703","2703069","2703069-04","YES","YES"
"27","2703","2703070","2703070-01","YES","YES"
"27","2703","2703070","2703070-02","YES","YES"
"27","2703","2703070","2703070-03","YES","YES"
"27","2703","2703070","2703070-04","YES","YES"
"27","2703","2703070","2703070-05","YES","YES"
"27","2703","2703071","2703071-01","YES","YES"
"27","2703","2703071","2703071-02","YES","YES"
"27","2703","2703071","2703071-03","YES","YES"
"27","2703","2703071","2703071-04","YES","YES"
"27","2703","2703072","2703072-01","YES","YES"
"27","2703","2703072","2703072-02","YES","YES"
"27","2703","2703072","2703072-03","YES","YES"
"27","2703","2703073","2703073-01","YES","YES"
"27","2703","2703073","2703073-02","YES","YES"
"27","2703","2703073","2703073-03","YES","YES"
"27","2703","2703073","2703073-04","YES","YES"
"27","2703","2703073","2703073-05","YES","NO"
"27","2703","2703074","2703074-01","YES","YES"
"27","2703","2703074","2703074-02","YES","YES"
"27","2703","2703074","2703074-03","YES","YES"
"27","2703","2703074","2703074-04","YES","YES"
"27","2704","2704075","2704075-01","YES","YES"
"27","2704","2704075","2704075-02","YES","YES"
"27","2704","2704075","2704075-03","YES","YES"
"27","2704","2704076","2704076-01","YES","YES"
"27","2704","2704076","2704076-02","YES","YES"
"27","2704","2704076","2704076-03","YES","YES"
"27","2704","2704076","2704076-04","YES","YES"
"27","2704","2704077","2704077-01","YES","YES"
"27","2704","2704077","2704077-02","YES","YES"
"27","2704","2704077","2704077-03","YES","YES"
"27","2704","2704078","2704078-01","YES","YES"
"27","2704","2704078","2704078-02","YES","YES"
"27","2704","2704078","2704078-03","YES","YES"
"27","2704","2704079","2704079-01","YES","YES"
"27","2704","2704079","2704079-02","YES","YES"
"27","2704","2704079","2704079-03","YES","YES"
"27","2704","2704079","2704079-04","YES","YES"
"27","2704","2704079","2704079-05","YES","YES"
"27","2704","2704080","2704080-01","YES","YES"
"27","2704","2704080","2704080-02","YES","YES"
"27","2704","2704080","2704080-03","YES","YES"
"27","2704","2704080","2704080-04","YES","YES"
"27","2704","2704080","2704080-05","YES","YES"
"27","2704","2704081","2704081-01","YES","YES"
"27","2704","2704081","2704081-02","YES","NO"
"27","2704","2704082","2704082-01","YES","YES"
"27","2704","2704082","2704082-02","YES","YES"
"27","2704","2704082","2704082-03","YES","YES"
"27","2704","2704082","2704082-04","YES","YES"
"27","2704","2704082","2704082-05","YES","YES"
"27","2704","2704082","2704082-06","YES","YES"
"27","2704","2704083","2704083-01","YES","YES"
"27","2704","2704083","2704083-02","YES","YES"
"27","2704","2704083","2704083-03","YES","YES"
"27","2704","2704083","2704083-04","YES","YES"
"27","2704","2704084","2704084-01","YES","YES"
"27","2704","2704084","2704084-02","YES","YES"
"27","2704","2704084","2704084-03","YES","YES"
"27","2704","2704085","2704085-01","YES","YES"
"27","2704","2704085","2704085-02","YES","YES"
"27","2704","2704086","2704086-01","YES","YES"
"27","2704","2704086","2704086-02","YES","YES"
"27","2704","2704087","2704087-01","YES","YES"
"27","2704","2704087","2704087-02","YES","YES"
"27","2704","2704087","2704087-03","YES","YES"
"27","2704","2704087","2704087-04","YES","YES"
"27","2704","2704088","2704088-01","YES","YES"
"27","2704","2704088","2704088-02","YES","YES"
"27","2704","2704088","2704088-03","YES","YES"
"27","2704","2704088","2704088-04","YES","YES"
"27","2704","2704088","2704088-05","YES","YES"
"27","2704","2704089","2704089-01","YES","YES"
"27","2704","2704089","2704089-02","YES","YES"
"27","2704","2704089","2704089-03","YES","YES"
"27","2704","2704089","2704089-04","YES","YES"
"27","2704","2704090","2704090-01","YES","YES"
"27","2704","2704090","2704090-02","YES","YES"
"27","2704","2704090","2704090-03","YES","YES"
"27","2704","2704090","2704090-04","YES","YES"
"27","2705","2705091","2705091-01","YES","YES"
"27","2705","2705091","2705091-02","YES","YES"
"27","2705","2705091","2705091-03","YES","YES"
"27","2705","2705091","2705091-04","YES","YES"
"27","2705","2705091","2705091-05","YES","YES"
"27","2705","2705091","2705091-06","YES","YES"
"27","2705","2705091","2705091-07","YES","YES"
"27","2705","2705091","2705091-08","YES","YES"
"27","2705","2705092","2705092-01","YES","YES"
"27","2705","2705092","2705092-02","YES","YES"
"27","2705","2705092","2705092-03","YES","YES"
"27","2705","2705092","2705092-04","YES","YES"
"27","2705","2705092","2705092-05","YES","YES"
"27","2705","2705092","2705092-06","YES","YES"
"27","2705","2705092","2705092-07","YES","YES"
"27","2705","2705092","2705092-08","YES","YES"
"27","2705","2705093","2705093-01","YES","YES"
"27","2705","2705093","2705093-02","YES","YES"
"27","2705","2705093","2705093-03","YES","YES"
"27","2705","2705093","2705093-04","YES","YES"
"27","2705","2705093","2705093-05","YES","YES"
"27","2705","2705093","2705093-06","YES","YES"
"27","2705","2705094","2705094-01","YES","YES"
"27","2705","2705094","2705094-02","YES","YES"
"27","2705","2705095","2705095-01","YES","YES"
"27","2705","2705095","2705095-02","YES","YES"
"27","2705","2705096","2705096-01","YES","YES"
"27","2705","2705096","2705096-02","YES","YES"
"27","2705","2705096","2705096-03","YES","YES"
"27","2705","2705097","2705097-01","YES","YES"
"27","2705","2705097","2705097-02","YES","YES"
"27","2705","2705097","2705097-03","YES","YES"
"27","2705","2705098","2705098-01","YES","YES"
"27","2705","2705098","2705098-02","YES","YES"
"27","2705","2705098","2705098-03","YES","YES"
"27","2705","2705098","2705098-04","YES","YES"
"27","2705","2705098","2705098-05","YES","YES"
"27","2705","2705098","2705098-06","YES","YES"
"27","2705","2705098","2705098-07","YES","YES"
"27","2705","2705099","2705099-01","YES","YES"
"27","2705","2705100","2705100-01","YES","YES"
"27","2705","2705100","2705100-02","YES","YES"
"27","2705","2705100","2705100-03","YES","YES"
"27","2705","2705100","2705100-04","YES","YES"
"27","2705","2705100","2705100-05","YES","YES"
"27","2705","2705100","2705100-06","YES","YES"
"27","2705","2705100","2705100-07","YES","YES"
"27","2705","2705100","2705100-08","YES","YES"
"27","2705","2705101","2705101-01","YES","YES"
"27","2705","2705101","2705101-02","YES","YES"
"27","2705","2705101","2705101-03","YES","YES"
"27","2705","2705102","2705102-01","YES","YES"
"27","2705","2705102","2705102-02","YES","YES"
"27","2705","2705103","2705103-01","YES","YES"
"27","2705","2705103","2705103-02","YES","YES"
"27","2705","2705104","2705104-01","YES","YES"
"27","2705","2705104","2705104-02","YES","YES"
"27","2705","2705104","2705104-03","YES","YES"
"27","2705","2705105","2705105-01","YES","YES"
"27","2705","2705105","2705105-02","YES","YES"
"27","2705","2705106","2705106-01","YES","YES"
"27","2706","2706107","2706107-01","YES","YES"
"27","2706","2706107","2706107-02","YES","YES"
"27","2706","2706107","2706107-03","YES","YES"
"27","2706","2706110","2706110-01","YES","YES"
"27","2706","2706110","2706110-02","YES","YES"
"27","2706","2706110","2706110-03","YES","YES"
"27","2706","2706112","2706112-01","YES","YES"
"27","2706","2706112","2706112-02","YES","YES"
"27","2706","2706112","2706112-03","YES","YES"
"27","2707","2707119","2707119-01","YES","YES"
"27","2707","2707119","2707119-02","YES","YES"
"27","2707","2707120","2707120-01","YES","YES"
"27","2708","2708131","2708131-01","YES","YES"
"27","2708","2708131","2708131-02","YES","YES"
"27","2708","2708132","2708132-01","YES","YES"
"27","2708","2708132","2708132-02","YES","YES"
"27","2708","2708132","2708132-03","YES","YES"
"27","2708","2708133","2708133-01","YES","YES"
"27","2708","2708134","2708134-01","YES","YES"
"27","2708","2708135","2708135-01","YES","YES"
"27","2708","2708135","2708135-02","YES","YES"
"27","2708","2708136","2708136-01","YES","YES"
"27","2708","2708137","2708137-01","YES","YES"
"27","2708","2708137","2708137-02","YES","YES"
"27","2708","2708137","2708137-03","YES","YES"
"27","2708","2708138","2708138-01","YES","YES"
"27","2708","2708139","2708139-01","YES","YES"
"27","2708","2708139","2708139-02","YES","YES"
"27","2709","2709141","2709141-01","YES","YES"
"27","2710","2710146","2710146-01","YES","YES"
"27","2710","2710146","2710146-02","YES","YES"
"27","2710","2710146","2710146-03","YES","YES"
"27","2710","2710149","2710149-01","YES","YES"
"27","2710","2710149","2710149-02","YES","YES"
"27","2710","2710149","2710149-03","YES","YES"
"27","2710","2710150","2710150-01","YES","YES"
"27","2710","2710150","2710150-02","YES","YES"
"27","2710","2710150","2710150-03","YES","YES"
"27","2710","2710150","2710150-04","YES","YES"
"27","2710","2710150","2710150-05","YES","YES"
"27","2710","2710150","2710150-06","YES","YES"
"27","2711","2711156","2711156-01","YES","YES"
"27","2711","2711156","2711156-02","YES","YES"
"27","2711","2711156","2711156-03","YES","YES"
"27","2711","2711156","2711156-04","YES","YES"
"27","2711","2711157","2711157-01","YES","YES"
"27","2711","2711157","2711157-02","YES","YES"
"27","2711","2711157","2711157-03","YES","YES"
"27","2711","2711157","2711157-04","YES","YES"
"27","2711","2711157","2711157-05","YES","YES"
"27","2711","2711157","2711157-06","YES","YES"
"27","2711","2711158","2711158-01","YES","YES"
"27","2711","2711158","2711158-02","YES","YES"
"27","2711","2711158","2711158-03","YES","YES"
"27","2711","2711158","2711158-04","YES","YES"
"27","2711","2711158","2711158-05","YES","YES"
"27","2711","2711158","2711158-06","YES","YES"
"27","2711","2711158","2711158-07","YES","YES"
"27","2711","2711158","2711158-08","YES","YES"
"27","2711","2711159","2711159-01","YES","YES"
"27","2711","2711159","2711159-02","YES","YES"
"27","2711","2711159","2711159-03","YES","YES"
"27","2711","2711159","2711159-04","YES","YES"
"27","2711","2711159","2711159-05","YES","YES"
"27","2711","2711159","2711159-06","YES","YES"
"27","2711","2711159","2711159-07","YES","YES"
"27","2711","2711159","2711159-08","YES","YES"
"27","2711","2711160","2711160-01","YES","YES"
"27","2711","2711160","2711160-02","YES","YES"
"27","2711","2711160","2711160-03","YES","YES"
"27","2711","2711161","2711161-01","YES","YES"
"27","2711","2711161","2711161-02","YES","YES"
"27","2711","2711161","2711161-03","YES","YES"
"27","2711","2711161","2711161-04","YES","YES"
"27","2711","2711161","2711161-05","YES","YES"
"27","2711","2711161","2711161-06","YES","YES"
"27","2711","2711161","2711161-07","YES","YES"
"27","2711","2711162","2711162-01","YES","YES"
"27","2711","2711162","2711162-02","YES","YES"
"27","2711","2711162","2711162-03","YES","YES"
"27","2711","2711162","2711162-04","YES","YES"
"27","2711","2711162","2711162-05","YES","YES"
"27","2711","2711162","2711162-06","YES","YES"
"27","2711","2711163","2711163-01","YES","YES"
"27","2711","2711163","2711163-02","YES","YES"
"27","2711","2711163","2711163-03","YES","YES"
"27","2711","2711163","2711163-04","YES","YES"
"27","2711","2711163","2711163-05","YES","YES"
"27","2711","2711163","2711163-06","YES","YES"
"27","2711","2711163","2711163-07","YES","YES"
"27","2711","2711163","2711163-08","YES","YES"
"27","2711","2711164","2711164-01","YES","YES"
"27","2711","2711164","2711164-02","YES","YES"
"27","2711","2711164","2711164-03","YES","YES"
"27","2711","2711164","2711164-04","YES","YES"
"27","2711","2711164","2711164-05","YES","YES"
"27","2711","2711165","2711165-01","YES","YES"
"27","2711","2711165","2711165-02","YES","YES"
"27","2711","2711165","2711165-03","YES","YES"
"27","2711","2711165","2711165-04","YES","YES"
"27","2711","2711165","2711165-05","YES","YES"
"27","2711","2711165","2711165-06","YES","YES"
"27","2711","2711165","2711165-07","YES","YES"
"27","2711","2711165","2711165-08","YES","YES"
"27","2711","2711165","2711165-09","YES","YES"
"27","2711","2711166","2711166-01","YES","YES"
"27","2711","2711166","2711166-02","YES","YES"
"27","2711","2711166","2711166-03","YES","YES"
"27","2711","2711166","2711166-04","YES","YES"
"27","2711","2711166","2711166-05","YES","YES"
"27","2711","2711166","2711166-06","YES","YES"
"27","2711","2711166","2711166-07","YES","YES"
"27","2711","2711166","2711166-08","YES","YES"
"27","2711","2711166","2711166-09","YES","YES"
"27","2711","2711166","2711166-10","YES","YES"
"27","2711","2711166","2711166-11","YES","YES"
"27","2711","2711167","2711167-01","YES","YES"
"27","2711","2711167","2711167-02","YES","YES"
"27","2711","2711167","2711167-03","YES","YES"
"27","2711","2711167","2711167-04","YES","YES"
"27","2711","2711167","2711167-05","YES","YES"
"27","2711","2711167","2711167-06","YES","YES"
"27","2711","2711168","2711168-01","YES","YES"
"27","2711","2711168","2711168-02","YES","YES"
"27","2711","2711168","2711168-03","YES","YES"
"27","2711","2711168","2711168-04","YES","YES"
"27","2711","2711168","2711168-05","YES","YES"
"27","2711","2711168","2711168-06","YES","YES"
"27","2711","2711168","2711168-07","YES","YES"
"27","2711","2711168","2711168-08","YES","YES"
"27","2711","2711168","2711168-09","YES","YES"
"27","2711","2711169","2711169-01","YES","YES"
"27","2711","2711169","2711169-02","YES","YES"
"27","2711","2711169","2711169-03","YES","YES"
"27","2711","2711169","2711169-04","YES","YES"
"27","2711","2711169","2711169-05","YES","YES"
"27","2711","2711169","2711169-06","YES","YES"
"27","2711","2711169","2711169-07","YES","YES"
"27","2711","2711169","2711169-08","YES","NO"
"27","2711","2711170","2711170-01","YES","YES"
"27","2711","2711170","2711170-02","YES","YES"
"27","2711","2711170","2711170-03","YES","YES"
"27","2711","2711170","2711170-04","YES","YES"
"27","2711","2711170","2711170-05","YES","YES"
"27","2711","2711170","2711170-06","YES","YES"
"27","2711","2711171","2711171-01","YES","YES"
"27","2711","2711171","2711171-02","YES","YES"
"27","2711","2711171","2711171-03","YES","YES"
"27","2711","2711171","2711171-04","YES","YES"
"27","2711","2711171","2711171-05","YES","YES"
"27","2711","2711171","2711171-06","YES","YES"
"27","2711","2711172","2711172-01","YES","YES"
"27","2711","2711172","2711172-02","YES","YES"
"27","2711","2711172","2711172-03","YES","YES"
"27","2711","2711173","2711173-01","YES","YES"
"27","2711","2711173","2711173-02","YES","YES"
"27","2711","2711173","2711173-03","YES","YES"
"27","2711","2711173","2711173-04","YES","YES"
"27","2711","2711173","2711173-05","YES","NO"
"27","2711","2711173","2711173-06","YES","NO"
"27","2711","2711173","2711173-07","YES","NO"
"27","2711","2711173","2711173-08","YES","NO"
"27","2711","2711174","2711174-01","YES","YES"
"27","2711","2711174","2711174-02","YES","YES"
"27","2711","2711174","2711174-03","YES","YES"
"27","2711","2711174","2711174-04","YES","YES"
"27","2711","2711174","2711174-05","YES","YES"
"27","2711","2711175","2711175-01","YES","YES"
"27","2711","2711175","2711175-02","YES","YES"
"27","2711","2711175","2711175-03","YES","YES"
"27","2711","2711175","2711175-04","YES","YES"
"27","2711","2711175","2711175-05","YES","YES"
"27","2711","2711176","2711176-01","YES","YES"
"27","2711","2711177","2711177-01","YES","YES"
"27","2711","2711177","2711177-02","YES","YES"
"27","2711","2711178","2711178-01","YES","YES"
"27","2711","2711178","2711178-02","YES","YES"
"27","2711","2711178","2711178-03","YES","YES"
"27","2711","2711178","2711178-04","YES","YES"
"27","2711","2711178","2711178-05","YES","YES"
"27","2711","2711178","2711178-06","YES","YES"
"27","2711","2711179","2711179-01","YES","YES"
"27","2711","2711179","2711179-02","YES","YES"
"27","2711","2711179","2711179-03","YES","YES"
"27","2711","2711180","2711180-01","YES","YES"
"27","2711","2711180","2711180-02","YES","YES"
"27","2711","2711180","2711180-03","YES","YES"
"27","2711","2711180","2711180-04","YES","YES"
"27","2711","2711180","2711180-05","YES","YES"
"27","2711","2711180","2711180-06","YES","YES"
"27","2711","2711181","2711181-01","YES","YES"
"27","2711","2711181","2711181-02","YES","YES"
"27","2711","2711181","2711181-03","YES","YES"
"27","2711","2711181","2711181-04","YES","YES"
"27","2711","2711181","2711181-05","YES","YES"
"27","2711","2711181","2711181-06","YES","YES"
"27","2711","2711181","2711181-07","YES","YES"
"27","2711","2711181","2711181-08","YES","YES"
"27","2713","2713189","2713189-01","YES","YES"
"27","2713","2713189","2713189-02","YES","YES"
"27","2714","2714195","2714195-01","YES","YES"
"27","2716","2716204","2716204-01","YES","YES"
"27","2717","2717206","2717206-01","YES","YES"
"27","2717","2717206","2717206-02","YES","YES"
"27","2717","2717206","2717206-03","YES","YES"
"27","2717","2717206","2717206-04","YES","YES"
"27","2717","2717206","2717206-05","YES","YES"
"27","2717","2717206","2717206-06","YES","YES"
"27","2717","2717206","2717206-07","YES","YES"
"27","2717","2717206","2717206-08","YES","YES"
"27","2717","2717207","2717207-01","YES","YES"
"27","2717","2717207","2717207-02","YES","YES"
"27","2717","2717207","2717207-03","YES","YES"
"27","2717","2717207","2717207-04","YES","YES"
"27","2717","2717207","2717207-05","YES","YES"
"27","2717","2717208","2717208-01","YES","YES"
"27","2717","2717208","2717208-02","YES","YES"
"27","2717","2717208","2717208-03","YES","YES"
"27","2717","2717208","2717208-04","YES","YES"
"27","2717","2717209","2717209-01","YES","YES"
"27","2717","2717209","2717209-02","YES","YES"
"27","2717","2717209","2717209-03","YES","YES"
"27","2717","2717209","2717209-04","YES","YES"
"27","2717","2717209","2717209-05","YES","YES"
"27","2717","2717209","2717209-06","YES","YES"
"27","2717","2717210","2717210-01","YES","YES"
"27","2717","2717210","2717210-02","YES","YES"
"27","2717","2717210","2717210-03","YES","YES"
"27","2717","2717210","2717210-04","YES","YES"
"27","2717","2717210","2717210-05","YES","YES"
"27","2717","2717211","2717211-01","YES","YES"
"27","2717","2717211","2717211-02","YES","YES"
"27","2717","2717211","2717211-03","YES","YES"
"27","2717","2717211","2717211-04","YES","YES"
"27","2717","2717212","2717212-01","YES","YES"
"27","2717","2717212","2717212-02","YES","YES"
"27","2717","2717212","2717212-03","YES","YES"
"27","2717","2717212","2717212-04","YES","YES"
"27","2717","2717212","2717212-05","YES","YES"
"27","2717","2717212","2717212-06","YES","YES"
"27","2717","2717212","2717212-07","YES","YES"
"27","2717","2717213","2717213-01","YES","YES"
"27","2717","2717213","2717213-02","YES","YES"
"27","2717","2717213","2717213-03","YES","YES"
"27","2717","2717213","2717213-04","YES","YES"
"27","2717","2717213","2717213-05","YES","YES"
"27","2717","2717213","2717213-06","YES","YES"
"27","2717","2717213","2717213-07","YES","YES"
"27","2717","2717214","2717214-01","YES","YES"
"27","2717","2717214","2717214-02","YES","YES"
"27","2717","2717214","2717214-03","YES","YES"
"27","2717","2717214","2717214-04","YES","YES"
"27","2717","2717214","2717214-05","YES","YES"
"27","2717","2717214","2717214-06","YES","YES"
"27","2717","2717215","2717215-01","YES","YES"
"27","2717","2717215","2717215-02","YES","YES"
"27","2717","2717215","2717215-03","YES","YES"
"27","2717","2717215","2717215-04","YES","YES"
"27","2717","2717215","2717215-05","YES","YES"
"27","2718","2718217","2718217-01","YES","YES"
"27","2718","2718217","2718217-02","YES","YES"
"27","2718","2718217","2718217-03","YES","YES"
"27","2718","2718217","2718217-04","YES","YES"
"27","2718","2718217","2718217-05","YES","YES"
"27","2718","2718218","2718218-01","YES","YES"
"27","2718","2718218","2718218-02","YES","YES"
"27","2718","2718218","2718218-03","YES","YES"
"27","2718","2718218","2718218-04","YES","YES"
"27","2718","2718218","2718218-05","YES","YES"
"27","2718","2718218","2718218-06","YES","YES"
"27","2718","2718220","2718220-01","YES","YES"
"27","2718","2718220","2718220-02","YES","YES"
"27","2718","2718220","2718220-03","YES","YES"
"27","2718","2718220","2718220-04","YES","YES"
"27","2718","2718220","2718220-05","YES","YES"
"27","2718","2718220","2718220-06","YES","YES"
"27","2718","2718220","2718220-07","YES","YES"
"27","2718","2718222","2718222-01","YES","YES"
"27","2718","2718222","2718222-02","YES","YES"
"27","2718","2718222","2718222-03","YES","YES"
"27","2718","2718223","2718223-01","YES","YES"
"27","2718","2718223","2718223-02","YES","YES"
"27","2718","2718224","2718224-01","YES","YES"
"27","2718","2718224","2718224-02","YES","YES"
"27","2718","2718225","2718225-01","YES","YES"
"27","2718","2718225","2718225-02","YES","YES"
"28","2801","2801001","2801001-01","YES","YES"
"28","2801","2801001","2801001-02","YES","YES"
"28","2801","2801001","2801001-03","YES","YES"
"28","2801","2801002","2801002-01","YES","YES"
"28","2801","2801002","2801002-02","YES","YES"
"28","2801","2801002","2801002-03","YES","YES"
"28","2801","2801002","2801002-04","YES","YES"
"28","2801","2801002","2801002-05","YES","YES"
"28","2801","2801003","2801003-01","YES","YES"
"28","2801","2801003","2801003-02","YES","YES"
"28","2801","2801003","2801003-03","YES","YES"
"28","2801","2801003","2801003-04","YES","YES"
"28","2801","2801003","2801003-05","YES","YES"
"28","2801","2801003","2801003-06","YES","YES"
"28","2801","2801003","2801003-07","YES","YES"
"28","2801","2801004","2801004-01","YES","YES"
"28","2801","2801004","2801004-02","YES","YES"
"28","2801","2801004","2801004-03","YES","YES"
"28","2801","2801004","2801004-04","YES","YES"
"28","2801","2801004","2801004-05","YES","YES"
"28","2801","2801005","2801005-01","YES","YES"
"28","2801","2801005","2801005-02","YES","YES"
"28","2801","2801005","2801005-03","YES","YES"
"28","2801","2801005","2801005-04","YES","YES"
"28","2801","2801005","2801005-05","YES","YES"
"28","2801","2801006","2801006-01","YES","YES"
"28","2801","2801006","2801006-02","YES","YES"
"28","2801","2801006","2801006-03","YES","YES"
"28","2801","2801006","2801006-04","YES","YES"
"28","2801","2801006","2801006-05","YES","YES"
"28","2801","2801007","2801007-01","YES","YES"
"28","2801","2801007","2801007-02","YES","YES"
"28","2801","2801007","2801007-03","YES","YES"
"28","2801","2801007","2801007-04","YES","YES"
