"province_code","province_name","province_votes","candidate_code","serial_number","ballot_position","candidate_name_eng","candidate_name_dari","candidate_name_pashto","iec_vote_total","vote_share","candidate_rank","results_date","results_status","calculated_vote_total","error"
"01","Kabul",570353,"1-1897-183",387,388,"Ghullam Fardin Shaaba","غلام فردین شابه ","غلام فردین شابه ",32,0.000056105604774587,561,"2019-05-15","Results Status : Certified",28,"ERROR"
"01","Kabul",570353,"1-1146-1087",240,240,"Samira Lame","سمیرا لامع","سمیرا لامع",32,0.000056105604774587,561,"2019-05-15","Results Status : Certified",20,"ERROR"
"01","Kabul",570353,"1-1498-1175",520,521,"Eng. Mawlagull Ahmadzai","انجنیر مولا گل احمدزی ","انجنیر مولا گل احمدزی ",31,0.0000543523046253811,562,"2019-05-15","Results Status : Certified",24,"ERROR"
"01","Kabul",570353,"1-1767-150",504,505,"Safiullah Sultani","صفی الله سلطانی","صفی الله سلطانی",31,0.0000543523046253811,562,"2019-05-15","Results Status : Certified",23,"ERROR"
"01","Kabul",570353,"1-1395-1072",626,627,"Dr. Ahmad Wahid Khalid","داکتر احمد وحید خالد ","داکتر احمد وحید خالد ",29,0.0000508457043269694,563,"2019-05-15","Results Status : Certified",18,"ERROR"
"01","Kabul",570353,"1-1675-186",445,446,"Mohammad Nayem Mustafa Hussainkhel","محمد نعیم مصطفی حسین خیل","محمد نعیم مصطفی حسین خیل",29,0.0000508457043269694,563,"2019-05-15","Results Status : Certified",19,"ERROR"
"01","Kabul",570353,"1-1107-145",613,614,"Shekeba Kakar Sadat","شکیبا کاکرسادات ","شکیبا کاکرسادات ",28,0.0000490924041777636,564,"2019-05-15","Results Status : Certified",22,"ERROR"
"01","Kabul",570353,"1-1801-187",761,762,"Mohammad Elyas Shams","محمد الیاس شمس","محمد الیاس شمس",27,0.0000473391040285578,565,"2019-05-15","Results Status : Certified",20,"ERROR"
"01","Kabul",570353,"1-1836-172",642,643,"Sayed Sardar Aqa Shamshiri","سید سردار آقا شمشیری","سید سردار آقا شمشیری",27,0.0000473391040285578,565,"2019-05-15","Results Status : Certified",23,"ERROR"
"01","Kabul",570353,"1-1618-1191",612,613,"Sayed Hamed Daqiq","سید حامد دقیق ","سید حامد دقیق ",27,0.0000473391040285578,565,"2019-05-15","Results Status : Certified",23,"ERROR"
"01","Kabul",570353,"1-1731-110",744,745,"Abdul Kabir","عبدالکبیر","عبدالکبیر",25,0.0000438325037301461,566,"2019-05-15","Results Status : Certified",14,"ERROR"
"01","Kabul",570353,"1-1517-118",535,536,"Enayatullah Kakar","عنایت الله کاکر","عنایت الله کاکر",25,0.0000438325037301461,566,"2019-05-15","Results Status : Certified",15,"ERROR"
"01","Kabul",570353,"1-1792-203",181,181,"Sahebzada Mohammad Wali Mutaqi","صاحب زاده محمد ولی  متقی","صاحب زاده محمد ولی  متقی",25,0.0000438325037301461,566,"2019-05-15","Results Status : Certified",17,"ERROR"
"01","Kabul",570353,"1-1476-1101",590,591,"Mohammad Mahdi Hussainyar","محمد  مهدی حسنیار","محمد  مهدی حسنیار",24,0.0000420792035809402,567,"2019-05-15","Results Status : Certified",11,"ERROR"
"01","Kabul",570353,"1-1503-1199",157,157,"Eng. Karimullah Waziri"," انجنیر کریم الله وزیری"," انجنیر کریم الله وزیری",24,0.0000420792035809402,567,"2019-05-15","Results Status : Certified",10,"ERROR"
"01","Kabul",570353,"1-1363-1188",541,542,"Noor Ahmad Noori Shaki","نوراحمد نوری شاکی","نوراحمد نوری شاکی",23,0.0000403259034317344,568,"2019-05-15","Results Status : Certified",12,"ERROR"
"01","Kabul",570353,"1-1316-2",264,264,"Mohmood Hanif ","محمود حنیف","محمود حنیف",23,0.0000403259034317344,568,"2019-05-15","Results Status : Certified",19,"ERROR"
"01","Kabul",570353,"1-1834-118",677,678,"Kabul Khan Tadbir Zurmati","کابل خان تدبیر زرمتی","کابل خان تدبیر زرمتی",22,0.0000385726032825285,569,"2019-05-15","Results Status : Certified",16,"ERROR"
"01","Kabul",570353,"1-1615-1099",530,531,"Mohammad Zalmai Afghanyar Popal"," محمد زلمی افغانیار پوپل"," محمد زلمی افغانیار پوپل",21,0.0000368193031333227,570,"2019-05-15","Results Status : Certified",17,"ERROR"
"01","Kabul",570353,"1-1887-162",236,236,"Masooda Qazi Waziri","مسعوده قاضی وزیری","مسعوده قاضی وزیری",21,0.0000368193031333227,570,"2019-05-15","Results Status : Certified",16,"ERROR"
"01","Kabul",570353,"1-1523-104",421,422,"Haji Abdullah Mulla Brother","حاجی  عبدالله ملا برادر","حاجی  عبدالله ملا برادر",20,0.0000350660029841169,571,"2019-05-15","Results Status : Certified",16,"ERROR"
"01","Kabul",570353,"1-1123-129",233,233,"Sayed Ahmad Burhani","سید احمد برهانی","سید احمد برهانی",20,0.0000350660029841169,571,"2019-05-15","Results Status : Certified",15,"ERROR"
"01","Kabul",570353,"1-1026-1019",646,647,"Alhaj Omar Gull Momand","الحاج عمر ګل مومند","الحاج عمر ګل مومند",16,0.0000280528023872935,572,"2019-05-15","Results Status : Certified",11,"ERROR"
"01","Kabul",570353,"1-1835-1197",214,214,"Farid Delawar","فرید دلاور ","فرید دلاور ",15,0.0000262995022380876,573,"2019-05-15","Results Status : Certified",12,"ERROR"
"01","Kabul",570353,"1-1528-31",211,211,"Ghullam Reza Barati","غلام رضابراتی","غلام رضابراتی",15,0.0000262995022380876,573,"2019-05-15","Results Status : Certified",10,"ERROR"
"01","Kabul",570353,"1-1620-151",561,562,"Ghullam Sarwar Sakhizad","غلام سرور سخی زاد","غلام سرور سخی زاد",14,0.0000245462020888818,574,"2019-05-15","Results Status : Certified",9,"ERROR"
"01","Kabul",570353,"1-1692-1185",648,649,"Ghullam Mujtaba Qais","غلام مجتبی قیس ","غلام مجتبی قیس ",13,0.000022792901939676,575,"2019-05-15","Results Status : Certified",10,"ERROR"
"01","Kabul",570353,"1-1054-1079",565,566,"Murtaza Ashraq","مرتضی اشراق","مرتضی اشراق",13,0.000022792901939676,575,"2019-05-15","Results Status : Certified",11,"ERROR"
"01","Kabul",570353,"1-1097-198",601,602,"Mohammad Zia Yari","محمد ضیا یاری","محمد ضیا یاری",12,0.0000210396017904701,576,"2019-05-15","Results Status : Certified",9,"ERROR"
"01","Kabul",570353,"1-1290-46",497,498,"Babrak Haqyar","ببرک حقیار","ببرک حقیار",12,0.0000210396017904701,576,"2019-05-15","Results Status : Certified",9,"ERROR"
"01","Kabul",570353,"1-1774-142",490,491,"Temorshah Bashar","تیمورشاه بشار","تیمورشاه بشار",12,0.0000210396017904701,576,"2019-05-15","Results Status : Certified",8,"ERROR"
"01","Kabul",570353,"1-1375-1180",709,710,"Mohammad Azim ","محمد عظیم ","محمد عظیم ",11,0.0000192863016412643,577,"2019-05-15","Results Status : Certified",7,"ERROR"
"01","Kabul",570353,"1-1378-159",204,204,"Khaleqdad Balaaghi","خالقداد بلاغی ","خالقداد بلاغی ",11,0.0000192863016412643,577,"2019-05-15","Results Status : Certified",7,"ERROR"
"01","Kabul",570353,"1-1736-1062",553,554,"Sayed Hamza Hashimi Balkhi","سید همزه هاشمی بلخی","سید همزه هاشمی بلخی",10,0.0000175330014920584,578,"2019-05-15","Results Status : Certified",7,"ERROR"
"01","Kabul",570353,"1-1362-1094",503,504,"Mohammad Dawood Shadan","محمد داود شادان","محمد داود شادان",7,0.0000122731010444409,580,"2019-05-15","Results Status : Certified",3,"ERROR"
"01","Kabul",570353,"1-1057-1095",417,418,"Dawood Maleyar Mohaiuddin ","داود ملیار محی الدین ","داود ملیار محی الدین ",7,0.0000122731010444409,580,"2019-05-15","Results Status : Certified",6,"ERROR"
"01","Kabul",570353,"1-1060-1170",755,756,"Sayed Jawid Altaf","سید جاوید الطاف ","سید جاوید الطاف ",4,0.00000701320059682337,582,"2019-05-15","Results Status : Certified",3,"ERROR"
"33","Farah",25201,"33-1389-33",25,25,"Abdul Naser Farahi","عبدالناصر فراهی","عبدالناصر فراهی",604,0.0239673028848062,16,"2019-01-31","Results Status : Certified",606,"ERROR"
"33","Farah",25201,"33-1533-34",22,22,"Abdul Qayoum Qeyam","عبدالقیوم قیام","عبدالقیوم قیام",328,0.0130153565334709,25,"2019-01-31","Results Status : Certified",330,"ERROR"
"33","Farah",25201,"33-1021-12",13,13,"Gen Abdul Karim Farahi","دگر جنرال عبدالکریم فراهی","دگر جنرال عبدالکریم فراهی",255,0.0101186460854728,27,"2019-01-31","Results Status : Certified",256,"ERROR"
"33","Farah",25201,"33-1193-38",14,14,"Bahauddin Shinwari","بهاوالدین شهنوازی","بهاوالدین شهنوازی",209,0.00829332169358359,29,"2019-01-31","Results Status : Certified",210,"ERROR"
