"province_code","province_name","province_votes","candidate_code","serial_number","ballot_position","candidate_name","candidate_name_dari","candidate_name_pashto","candidate_votes","vote_share","candidate_rank","results_date","results_status"
6,"Nangarhar",268287,"6-1034-57",82,82,"Alhaj Hazrat Ali","الحاج حضرت علی ","الحاج حضرت علی ",6463,0.0240898739036927,8,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1093-99",56,56,"Ibrarullah Murad","ابرارالله مراد","ابرارالله مراد",6273,0.0233816770846146,9,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1261-172",20,20,"Neyaz Wali Muslim","نیازولی ملسم ","نیازولی ملسم ",5652,0.0210669916917331,10,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1001-96",81,81,"Abdul Basir Sabawoon"," عبدالبصیر سباوون "," عبدالبصیر سباوون ",5345,0.0199226947261701,11,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1201-89",55,55,"Abdul Naser Momand","عبد الناصر مومند ","عبد الناصر مومند ",5338,0.0198966032644146,12,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1309-119",74,74,"Dr. Lal Mohammad Durani"," ډاکټر لعل محمد  درانی "," ډاکټر لعل محمد  درانی ",5277,0.0196692348119737,13,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1237-129",119,120,"Zabiullah Baba","زبیح الله بابا ","زبیح الله بابا ",5251,0.0195723236683104,14,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1541-4",114,115,"Haji Gull Murad Arab","حاجی ګل مراد  عرب ","حاجی ګل مراد  عرب ",4734,0.0176452828500822,15,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1505-98",42,42,"Moheb Rahman Momand","محب الرحمن مومند","محب الرحمن مومند",4718,0.0175856452232125,16,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1437-5",47,47,"Alhaj Abdul Zaher Qadir","الحاج عبدالظاهر قدیر","الحاج عبدالظاهر قدیر",4631,0.0172613656271083,17,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1298-132",77,77,"Zabiullah Zemarai","ذبیح الله  زمری ","ذبیح الله  زمری ",4529,0.0168811757558137,18,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1141-1",70,70,"Mohammad Edris Gheljai","محمد ادریس غلجی ","محمد ادریس غلجی ",4514,0.0168252654806234,19,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1609-7",72,72,"Arian Youn","ارین یون ","ارین یون ",4446,0.016571805566427,20,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1198-118",52,52,"Sayed Ekraam","سید اکرام ","سید اکرام ",4406,0.0164227114992527,21,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1310-391",75,75,"Haji Rohullah Wakil","حاجی روح الله وکیل ","حاجی روح الله وکیل ",4195,0.0156362402949081,22,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1273-140",105,106,"Sayed Jamal Pacha","سید جمال پاچا ","سید جمال پاچا ",3830,0.0142757569319423,23,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1117-86",50,50,"Sayed Hakim Shah Meyakhel","سید حکیم شاه میاخیل ","سید حکیم شاه میاخیل ",3807,0.014190027843317,24,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1249-94",100,101,"Subhanullah Fahimi","سبحان الله فهیمی ","سبحان الله فهیمی ",3470,0.0129339103273733,25,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1305-78",41,41,"Bibi Haji Lailuma Wali Hukmi","بی بی حاجی لیلما ولی حکمی","بی بی حاجی لیلما ولی حکمی",3340,0.0124493546090567,26,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1241-50",62,62,"Amirjaan Dawlatzai","امیرجان دولت زی ","امیرجان دولت زی ",3335,0.0124307178506599,27,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1173-38",58,58,"Abdul Rahman Shams","عبدالرحمن شمس ","عبدالرحمن شمس ",3033,0.0113050576434937,28,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1397-45",25,25,"Sayed Ghullam Farooq Meranai","سید غلام فاروق میړنی ","سید غلام فاروق میړنی ",2906,0.0108316839802152,29,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1689-196",90,91,"Awaldaad Mohmand","اولداد  مهمند ","اولداد  مهمند ",2841,0.0105894061210569,30,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1077-171",63,63,"Eng. Mohammad Nader Omar","انجنیر محمد نادر عمر ","انجنیر محمد نادر عمر ",2760,0.0102874906350289,31,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1049-91",14,14,"Haji Pirbakhsh Gerdiwal","حاجی پیر بخش ګردیوال","حاجی پیر بخش ګردیوال",2727,0.0101644880296101,32,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1330-69",32,32,"Saaima Khogyani","سایمه خوګیاڼی ","سایمه خوګیاڼی ",2692,0.0100340307208325,33,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1402-179",1,1,"Mawlawi Abdul Aziz Khairkhwah","مولوی عبد العزیز خیرخواه ","مولوی عبد العزیز خیرخواه ",2665,0.00993339222548987,34,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1081-139",18,18,"Sayed Abdul Ghafar Pacha","سید عبدالغفار پاچا","سید عبدالغفار پاچا",2601,0.00969484171801094,35,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1325-13",111,112,"Aref Rahman Hadawal","عارف الرحمن هډه وال ","عارف الرحمن هډه وال ",2551,0.00950847413404302,36,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1230-114",68,68,"Ejazulhaq Mujahid","اعجازالحق مجاهد ","اعجازالحق مجاهد ",2488,0.00927365097824345,37,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1314-93",126,127,"Mohammad Salim Nazir","محمد سلیم نظیر ","محمد سلیم نظیر ",2435,0.00907610133923746,38,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1205-95",29,29,"Hamidullah Afghan","حمیدالله  افغان ","حمیدالله  افغان ",2407,0.00897173549221543,39,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1158-133",95,96,"Dr. Esmatullah Shinwari","ډاکټر عصمت الله شینواری ","ډاکټر عصمت الله شینواری ",2353,0.00877045850153008,40,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1094-29",78,78,"Mohammad Anwar Sultani","محمد انور سلطانی ","محمد انور سلطانی ",2317,0.00863627384107318,41,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1189-200",80,80,"Haji Jahanzeb Khan Momand","حاجی جهانزیب خان مومند ","حاجی جهانزیب خان مومند ",2267,0.00844990625710526,42,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1186-130",109,110,"Alhaj Lal Agha Kakar","الحاج لعل اغا کاکړ","الحاج لعل اغا کاکړ",2246,0.00837163187183874,43,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1581-111",106,107,"Alhaj Merajuddin Meraj","الحاج معراج الدین معراج ","الحاج معراج الدین معراج ",1996,0.00743979395199917,44,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1605-110",8,8,"Mohammad Younus Baargami","محمد یونس بارګامی ","محمد یونس بارګامی ",1979,0.00737642897345007,45,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1017-183",6,6,"Dr. Mohammad Sediq Momand","ډاکټر محمد صدیق  مومند ","ډاکټر محمد صدیق  مومند ",1966,0.00732797340161842,46,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1073-174",93,94,"Mohammad Sediq Patman","محمد صدیق پتمن ","محمد صدیق پتمن ",1934,0.00720869814787895,47,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1130-190",117,118,"Shakerullah Ezaam","شاکرالله  عزام ","شاکرالله  عزام ",1885,0.00702605791559039,48,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1306-73",131,132,"Amir Mohammad Dara-e-Noori","امیر محمد  دره نوری","امیر محمد  دره نوری",1755,0.00654150219727381,49,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1553-15",86,86,"Dr. Mohammad Asef Sharafzai","ډاکټر محمد اصف شرف زی","ډاکټر محمد اصف شرف زی",1738,0.00647813721872472,50,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1637-235",84,84,"Anisa Umrani","انیسه عمرانی ","انیسه عمرانی ",1717,0.0063998628334582,51,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1429-62",60,60,"Mir Aatef Stor","میر عاطف ستور","میر عاطف ستور",1682,0.00626940552468066,52,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1134-141",24,24,"Ezatullah Patan Alokozai","عزت الله پټان الکوزی ","عزت الله پټان الکوزی ",1680,0.00626195082132194,53,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1433-173",38,38,"Dewa Neyazai","ډیوه نیازی ","ډیوه نیازی ",1677,0.00625076876628387,54,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1193-68",97,98,"Haji Janat Gull Akhondzadah","حاجی جنت ګل اخنذاده ","حاجی جنت ګل اخنذاده ",1643,0.00612403880918569,55,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1070-161",31,31,"Muqadasa Ahmadzai","مقدسه احمدزی ","مقدسه احمدزی ",1632,0.00608303794071274,56,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1569-155",124,125,"Basharmal Afghanwror","بشرمل افغانورور","بشرمل افغانورور",1590,0.0059264891701797,57,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1285-120",23,23,"Haji Mohammad Salim Shinwari","حاجی محمد سلیم شینواری ","حاجی محمد سلیم شینواری ",1578,0.0058817609500274,58,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1150-175",112,113,"Najia Munira Akhondzadah","ناجیه منیره اخونذاده ","ناجیه منیره اخونذاده ",1481,0.00552020783712964,59,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1685-215",34,34,"Sayed Ahmadullah Pacha","سید احمد الله پاچا","سید احمد الله پاچا",1477,0.00550529843041221,60,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1537-18",21,21,"Rana Gull Shinwari","رڼا ګل شینواری ","رڼا ګل شینواری ",1457,0.00543075139682504,61,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1178-147",130,131,"Qari Abdul Momen Sadat","قاری عبدالمومن سادات ","قاری عبدالمومن سادات ",1373,0.00511765385575894,62,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1005-232",67,67,"Esmat Sangin","عصمت  سنګین ","عصمت  سنګین ",1334,0.00497228714026397,63,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1282-167",127,128,"Abdul Ahad Halim","عبدالاحمد  حلیم ","عبدالاحمد  حلیم ",1254,0.00467409900591531,64,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1509-125",118,119,"Mohammad Asef Shirzad","محمد اصف شیرزاد ","محمد اصف شیرزاد ",1246,0.00464428019248044,65,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1157-37",46,46,"Mohammad Sadeq Jabarkhel","محمد صادق جبارخیل ","محمد صادق جبارخیل ",1219,0.00454364169713777,66,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1245-186",125,126,"Dr. Shakerullah Mashkor","ډاکټر شکرالله مشکور ","ډاکټر شکرالله مشکور ",1205,0.00449145877362675,67,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1289-128",54,54,"Haji Mohammad Aman Khairi","حاجی محمد امان خیری","حاجی محمد امان خیری",1171,0.00436472881652857,68,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1026-146",59,59,"Hamidullah Hamidi","حمیدالله حمیدی ","حمیدالله حمیدی ",1170,0.00436100146484921,69,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1174-208",121,122,"Mohammad Ayoub Zaher","محمد ایوب  ظاهر ","محمد ایوب  ظاهر ",1166,0.00434609205813178,70,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1010-157",44,44,"Sayed Hashem Folad","سید هاشم فولاد ","سید هاشم فولاد ",1155,0.00430509118965884,71,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1161-10",136,137,"Mohebullah","محب الله ","محب الله ",1149,0.00428272707958269,72,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1669-181",26,26,"Mohammad Nazir Hakimi","محمد نذیر حکیمی ","محمد نذیر حکیمی ",1125,0.00419327063927809,73,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1021-126",113,114,"Alhaj Atta Rahman Hadawal","الحاج عطاالرحمن  هډه وال ","الحاج عطاالرحمن  هډه وال ",1087,0.00405163127546247,74,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1242-144",108,109,"Malek Sefatullah Saber","ملک صفت الله صابر","ملک صفت الله صابر",1087,0.00405163127546247,74,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1162-168",39,39,"Mohammad Nayem Nayelzai","محمد نعیم  نایلزی ","محمد نعیم  نایلزی ",1043,0.00388762780157071,75,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-603-1126-112",17,17,"Mohammad Anwar Akram","محمد انور اکرام ","محمد انور اکرام ",1040,0.00387644574653263,76,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1149-117",4,4,"Rayes Khan Amarkhel","ریس خان امرخیل ","ریس خان امرخیل ",981,0.00365653199745049,77,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1194-194",37,37,"Mohammad Zafar Mubarez","محمد ظفر مبارز ","محمد ظفر مبارز ",952,0.0035484387987491,78,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1434-197",104,105,"Haji Delawar Jarnailzadah","حاجی دلاور  جرنیل ذاده ","حاجی دلاور  جرنیل ذاده ",950,0.00354098409539038,79,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1082-3",27,27,"Noor Alam Halim","نور علم  حلیم","نور علم  حلیم",950,0.00354098409539038,79,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1050-159",5,5,"Haji Aziz Rahman Mohmand","حاجی عزیزالرحمن مهمند ","حاجی عزیزالرحمن مهمند ",871,0.00324652331272108,80,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1313-55",15,15,"Shamshad Khan Omar Shinwari","شمشاد خان عمر شینواری ","شمشاد خان عمر شینواری ",868,0.003235341257683,81,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1417-217",116,117,"Nilofar Azizi Hotak","نیلوفر عزیز هوتک ","نیلوفر عزیز هوتک ",813,0.0030303369153183,82,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1585-56",133,134,"Jamila Isshaqzai","جمیله اسحق زی ","جمیله اسحق زی ",774,0.00288497019982332,83,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1337-92",45,45,"Sekandar Hayat","سکندر حیات ","سکندر حیات ",769,0.00286633344142653,84,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1341-211",132,133,"Eng. Arefullah Azimi","انجینر عارف الله عظیمی ","انجینر عارف الله عظیمی ",765,0.0028514240347091,85,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1225-82",88,89,"Jawid Omari","جاوید عمری ","جاوید عمری ",760,0.00283278727631231,86,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1577-53",11,11,"Eng. Khan Mohammad Dost","انجینر خان محمد دوست ","انجینر خان محمد دوست ",747,0.00278433170448065,87,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1206-176",79,79,"Maiwand Hemat Shinwari","میوند همت شینواری ","میوند همت شینواری ",717,0.0026725111540999,88,"2019-04-11","Results Status : Certified"
6,"Nangarhar",268287,"6-1613-162",13,13,"Toorpekai Rasooli","تورپیکی رسولی ","تورپیکی رسولی ",698,0.00260169147219209,89,"2019-04-11","Results Status : Certified"
