"province_code","province_name","province_votes","candidate_code","serial_number","ballot_position","candidate_name","candidate_name_dari","candidate_name_pashto","candidate_votes","vote_share","candidate_rank","results_date","results_status"
1,"Kabul",666478,"1-1009-82",691,692,"Mohammad Nasim Safi","محمد نسیم صافی","محمد نسیم صافی",1382,0.0020735868250715,130,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1342-1037",671,672,"Nazer Hussain Hussainpor","ناظرحسین حسین پور","ناظرحسین حسین پور",1369,0.00205408130500932,131,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1243-35",167,167,"Dr. Mohammad Qasem Elyasi","دکترمحمد قاسم الیاسی","دکترمحمد قاسم الیاسی",1368,0.00205258088038915,132,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1607-23",286,286,"Sardar Mohammad Ahmadzadah","سردار محمد احمد زاده","سردار محمد احمد زاده",1363,0.00204507875728831,133,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1864-127",721,722,"Mirwais Stanikzai","میرویس ستانکزی","میرویس ستانکزی",1356,0.00203457578494714,134,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1543-58",494,495,"Haroon Shams Khan","هارون شمس خان","هارون شمس خان",1356,0.00203457578494714,134,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1601-28",241,241,"Salima Nekbin","سلیمه نیکبین","سلیمه نیکبین",1352,0.00202857408646647,135,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1686-124",376,377,"Mursal Nabizada","مرسل نبی زاده","مرسل نبی زاده",1319,0.00197906007400094,136,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1072-78",574,575,"Zuhra Noorzai","زهره نوروزی","زهره نوروزی",1297,0.00194605073235726,137,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1210-102",15,15,"Alhaj Ghullam Sakhi Parsaaye","الحاج غلام سخی پارسائی","الحاج غلام سخی پارسائی",1297,0.00194605073235726,137,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1247-52",594,595,"Suhrab Atta","سهراب عطا ","سهراب عطا ",1293,0.00194004903387659,138,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1513-1034",371,372,"Mirza Mohammad Yarmand","میرزا محمد یارمند ","میرزا محمد یارمند ",1262,0.00189353587065139,139,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1536-84",644,645,"Eraj Nezami","ایرج نظامی","ایرج نظامی",1253,0.00188003204906989,140,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1017-58",98,98,"Alhaj Nazifullah Gull Afghan","الحاج نظیف الله گل افغان","الحاج نظیف الله گل افغان",1251,0.00187703119982955,141,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1288-59",604,605,"Fawad Aman","فواد امان","فواد امان",1245,0.00186802865210855,142,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1202-58",404,405,"sayed Amanullah Amin","سید امان الله امین","سید امان الله امین",1244,0.00186652822748838,143,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-102-1823-126",524,525,"Mohammad Nasir Tarakhel","محمد نصیر تره خیل","محمد نصیر تره خیل",1241,0.00186202695362788,144,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1214-133",231,231,"Gen. Baz Mohammad Jawhari","جنرال باز محمد جوهری ","جنرال باز محمد جوهری ",1233,0.00185002355666654,145,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1194-127",274,274,"Saranpoh. Yar Mohammad Hussainkhel"," څارنپوه یارمحمد حسین خیل"," څارنپوه یارمحمد حسین خیل",1224,0.00183651973508503,146,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1506-109",210,210,"Alhaj Mirza Mohammad Safi","الحاج میرزا محمد صافی","الحاج میرزا محمد صافی",1222,0.00183351888584469,147,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1237-113",267,267,"Nesar Ahmad Bahawi","نثار احمد بهاوی","نثار احمد بهاوی",1204,0.00180651124268168,148,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1546-7",234,234,"Ghullam Haidar Faqirzai","غلام حیدر فقیرزی ","غلام حیدر فقیرزی ",1204,0.00180651124268168,148,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1228-11",630,631,"Gen. Nazifa Zaki","جنرال نظیفه ذکی","جنرال نظیفه ذکی",1197,0.00179600827034051,149,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1588-3",266,266,"Bibi haji Parwin Durani","بی بی حاجی پروین  درانی","بی بی حاجی پروین  درانی",1196,0.00179450784572034,150,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1035-6",347,347,"Malek Sayed Aqa Hussainkhel","ملک سیداقاحسین خیل","ملک سیداقاحسین خیل",1188,0.001782504448759,151,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1403-18",718,719,"Eng. Mutasel Khan Komaki","انجنیر متصل خان کومکی","انجنیر متصل خان کومکی",1173,0.00175999807945649,152,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1677-70",319,319,"Mohammadullah Babrak","محمد الله ببرک ","محمد الله ببرک ",1168,0.00175249595635565,153,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1029-12",433,434,"Sayed Mujtaba Hashemi","سید مجتبی هاشمی","سید مجتبی هاشمی",1163,0.00174499383325481,154,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1337-150",658,659,"Jamaluddin Hekmatyar","جمال الدین حکمتیار","جمال الدین حکمتیار",1158,0.00173749171015397,155,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1317-101",102,102,"Bibi Kubra Mustafawi","بی بی کبرا مصطفوی","بی بی کبرا مصطفوی",1143,0.00171498534085146,156,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1899-1183",618,619,"Haji Samim Haidari","حاجی صمیم  حیدری ","حاجی صمیم  حیدری ",1132,0.00169848067002962,157,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1172-65",688,689,"Mohammad Kabir Kamal","محمد کبیر کمال","محمد کبیر کمال",1126,0.00168947812230861,158,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1829-158",425,426,"Khairullah Attaye","خیرالله عطائی","خیرالله عطائی",1124,0.00168647727306828,159,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1715-132",570,571,"Ihsanullah Fani","احسا ن الله فانی ","احسا ن الله فانی ",1121,0.00168197599920778,160,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1061-18",7,7,"Eng. Najibullah Salamzai","انجنیر نجیب الله سلام زی","انجنیر نجیب الله سلام زی",1118,0.00167747472534727,161,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1493-1080",123,123,"Mawalawi Nader Shah Baligh","مولوی نادرشاه  بلیغ","مولوی نادرشاه  بلیغ",1112,0.00166847217762627,162,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1633-82",625,626,"Ustad Qasem Wahidi","استاد قاسم وحیدی","استاد قاسم وحیدی",1110,0.00166547132838593,163,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1024-53",154,154,"Mawlana Mohammad Qasem Wazirzada","مولانا محمد قاسم وزیرزاده","مولانا محمد قاسم وزیرزاده",1100,0.00165046708218426,164,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1236-18",773,774,"Alhaj Nazar Mohammad Assad","الحاج نظر محمد اسد","الحاج نظر محمد اسد",1098,0.00164746623294392,165,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1062-93",318,318,"Sayed Ali Akbar Kazemi","سید علی اکبر کاظمی ","سید علی اکبر کاظمی ",1092,0.00163846368522292,166,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1655-1052",12,12,"Sharifa Shirzad Allah Daad"," شریفه شیرزاد الله داد"," شریفه شیرزاد الله داد",1047,0.00157094457731538,167,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1586-88",397,398,"Noor Rahman Akhlaqi","نور الرحمن اخلاقی","نور الرحمن اخلاقی",1045,0.00156794372807505,168,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1302-97",591,592,"Dr. Nematullah Nemat","داکتر نعمت الله نعمت ","داکتر نعمت الله نعمت ",1038,0.00155744075573387,169,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1470-160",94,94,"Dr. Aatefa Tayeb","داکترعاطفه طیب ","داکترعاطفه طیب ",1037,0.00155594033111371,170,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1590-94",334,334,"Eng. Amanullah Afshar","انجینر امان الله افشار","انجینر امان الله افشار",1033,0.00154993863263304,171,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1436-11",617,618,"Mohammad Rahim Karimi","محمد رحیم کریمی","محمد رحیم کریمی",1029,0.00154393693415237,172,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1239-59",92,92,"Rahmatullah Salehi","رحمت الله صالحی","رحمت الله صالحی",1019,0.00152893268795069,173,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1600-108",767,768,"Sabri Andar","صبری اندړ","صبری اندړ",1015,0.00152293098947002,174,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1095-3",764,765,"Ahmad Shekeb Hadad","احمد شکیب حداد","احمد شکیب حداد",1014,0.00152143056484985,175,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1483-35",546,547,"Abdul Saboor Rahmani","عبدالصبور رحمانی","عبدالصبور رحمانی",1011,0.00151692929098935,176,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1196-3",307,307,"Mohammad Edris Faqirzadah Formoli","محمد ادریس فقیرزاده فرملی","محمد ادریس فقیرزاده فرملی",1003,0.00150492589402801,177,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1294-1196",249,249,"Abdul Matin Tawakulzai","عبدالمبین توکلزی ","عبدالمبین توکلزی ",1000,0.00150042462016751,178,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1291-170",518,519,"Assadullah Zamir","اسدالله ضمیر ","اسدالله ضمیر ",996,0.00149442292168684,179,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1453-98",422,423,"Malem Aziz Royesh","معلم عزیز رویش ","معلم عزیز رویش ",990,0.00148542037396583,180,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1326-29",635,636,"Haji Ali Mirzaye","حاجی علی میرزائی ","حاجی علی میرزائی ",989,0.00148391994934566,181,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1149-80",117,117,"Salim Khan Kunduzi","سلیم خان کندوزی","سلیم خان کندوزی",988,0.0014824195247255,182,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1353-150",797,798,"Ghullam Yahya Yousufi","غلام یحیی یوسفی","غلام یحیی یوسفی",986,0.00147941867548516,183,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1075-61",500,501,"Alhaj Obaidullah Khoshiwal"," الحاج عبید الله خوشیوال"," الحاج عبید الله خوشیوال",985,0.00147791825086499,184,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1519-91",317,317,"Mahdi Zahedi","مهدی زاهدی","مهدی زاهدی",979,0.00146891570314399,185,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1124-1208",582,583,"Nesar Ahmad Bahlol","نثار احمد بهلول ","نثار احمد بهلول ",978,0.00146741527852382,186,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1157-1035",470,471,"Abdul Zohor Amiri","عبدالظهور امیری","عبدالظهور امیری",963,0.00144490890922131,187,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1568-9",563,564,"Alhaj Deen Padshah Totakhel","الحاج دین پادشاه توتاخیل","الحاج دین پادشاه توتاخیل",958,0.00143740678612047,188,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1721-1171",695,696,"Samiullah Mahdi","سمیع الله مهدی ","سمیع الله مهدی ",956,0.00143440593688014,189,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1230-17",661,662,"Sayed Abdul Naser Yaqoobi","سید عبدالناصر یعقوبی","سید عبدالناصر یعقوبی",956,0.00143440593688014,189,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1816-144",740,741,"Alhaj Ghullam Dastgir Chakari","الحاج غلام دستگیر چکری","الحاج غلام دستگیر چکری",954,0.0014314050876398,190,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1182-2",224,224,"Muslim Shirzad","مسلم شیرزاد ","مسلم شیرزاد ",944,0.00141640084143813,191,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1812-2035",489,490,"Haji Qayoum Qambari","حاجی  قیوم  قمبر ی","حاجی  قیوم  قمبر ی",940,0.00141039914295746,192,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1751-146",407,408,"Mohammad Ibrahim Zarif","محمد ابراهیم ظریف ","محمد ابراهیم ظریف ",937,0.00140589786909695,193,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1459-121",105,105,"Khwaja Mahbob Sediqi","خواجه محبوب صدیقی ","خواجه محبوب صدیقی ",935,0.00140289701985662,194,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1702-10",720,721,"Mohammad Jamil Karzai","محمد جمیل کرزی ","محمد جمیل کرزی ",932,0.00139839574599612,195,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1838-192",66,66,"Mohammad Hassan Mamozai","محمد حسن مموزی","محمد حسن مموزی",919,0.00137889022593394,196,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1860-204",475,476,"Sayed Masood Ashna","سید مسعود آشنا ","سید مسعود آشنا ",908,0.0013623855551121,197,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1654-131",32,32,"Sayed Mohammad Sayeedi","سید محمد سعیدی","سید محمد سعیدی",908,0.0013623855551121,197,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1473-108",777,778,"Pashtonyar Askarzadah","پشتونیار عسکرزاده","پشتونیار عسکرزاده",907,0.00136088513049193,198,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1393-12",562,563,"Alhaj Del Aqa Hemat","الحاج دل آقا همت","الحاج دل آقا همت",906,0.00135938470587176,199,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1281-67",394,395,"Homaira Chakari Yousufzai","حمیرا چکری یوسفزی","حمیرا چکری یوسفزی",901,0.00135188258277092,200,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1509-2157",779,780,"Baryalai Bayat","بریالی بیات ","بریالی بیات ",876,0.00131437196726674,201,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1824-193",179,179,"Mohammad Nayem Nazari","محمد نعیم نظری","محمد نعیم نظری",870,0.00130536941954573,202,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1402-42",18,18,"Mohammad Edris Sediq","محمد ادریس صدیق","محمد ادریس صدیق",870,0.00130536941954573,202,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1709-190",516,517,"Gen. Lutfullah Mashal","جنرال لطف الله مشعل","جنرال لطف الله مشعل",865,0.00129786729644489,203,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1592-9",555,556,"Halima Hussaini","حلیمه  حسینی","حلیمه  حسینی",863,0.00129486644720456,204,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1881-163",386,387,"Sayed Ahmad Shekeb Montazeri","سید احمد شکیب منتظری","سید احمد شکیب منتظری",861,0.00129186559796422,205,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1074-92",213,213,"Mumtaz Jahangir","ممتاز جهانگیر","ممتاز جهانگیر",852,0.00127836177638272,206,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1166-65",344,344,"Shir Rahman Mujahid","شیر الرحمن مجاهد","شیر الرحمن مجاهد",851,0.00127686135176255,207,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1221-11",8,8,"Mohammad Yousuf Rezaye","محمد  یوسف رضایی","محمد  یوسف رضایی",851,0.00127686135176255,207,"2018-11-23","Results Status : Uncertified"
1,"Kabul",666478,"1-1058-169",28,28,"Assadullah Batori","اسد الله باتوری","اسد الله باتوری",849,0.00127386050252221,208,"2018-11-23","Results Status : Uncertified"
